15-08-2011,,Total Hydro,,62,36.00,37.00,0.93,39
15-08-2011,,Total Haryana,,3679,1521,2739,54.75,2281
16-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
16-08-2011,,Thermal (Total),,3617,1760.00,1633.00,41.36,1723
16-08-2011,,Total Hydro,,62,0.00,0.00,0.00,0
16-08-2011,,Total Haryana,,3679,1760,1633,41.36,1723
17-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
17-08-2011,,Thermal (Total),,3617,1963.00,1932.00,46.08,1920
17-08-2011,,Total Hydro,,62,0.00,0.00,0.00,0
17-08-2011,,Total Haryana,,3679,1963,1932,46.08,1920
18-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
18-08-2011,,Thermal (Total),,3617,1564.00,1769.00,45.51,1896
18-08-2011,,Total Hydro,,62,38.00,0.00,0.28,12
18-08-2011,,Total Haryana,,3679,1602,1769,45.78,1908
19-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
19-08-2011,,Thermal (Total),,3617,2256.00,1959.00,51.19,2133
19-08-2011,,Total Hydro,,62,13.00,38.00,0.61,25
19-08-2011,,Total Haryana,,3679,2269,1997,51.79,2158
20-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
20-08-2011,,Thermal (Total),,3617,2591.00,2217.00,56.34,2347
20-08-2011,,Total Hydro,,62,0.00,13.00,0.08,3
20-08-2011,,Total Haryana,,3679,2591,2230,56.41,2351
21-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
21-08-2011,,Thermal (Total),,3617,2895.00,2833.00,69.87,2911
21-08-2011,,Total Hydro,,62,32.00,10.00,0.77,32
21-08-2011,,Total Haryana,,3679,2927,2843,70.63,2943
22-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
22-08-2011,,Thermal (Total),,3617,2691.00,2907.00,69.16,2882
22-08-2011,,Total Hydro,,62,33.00,32.00,0.87,36
22-08-2011,,Total Haryana,,3679,2724,2939,70.04,2918
23-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
23-08-2011,,Thermal (Total),,3617,2610.00,2623.00,64.30,2679
23-08-2011,,Total Hydro,,62,21.00,32.00,0.54,22
23-08-2011,,Total Haryana,,3679,2631,2655,64.84,2702
24-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
24-08-2011,,Thermal (Total),,3617,2750.00,2709.00,65.10,2712
24-08-2011,,Total Hydro,,62,27.00,22.00,0.66,27
24-08-2011,,Total Haryana,,3679,2777,2731,65.75,2740
25-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
25-08-2011,,Thermal (Total),,3617,2400.00,2331.00,65.78,2741
25-08-2011,,Total Hydro,,62,26.00,32.00,0.80,33
25-08-2011,,Total Haryana,,3679,2426,2363,66.58,2774
26-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
26-08-2011,,Thermal (Total),,3617,2837.00,2926.00,68.92,2872
26-08-2011,,Total Hydro,,62,26.00,32.00,0.72,30
26-08-2011,,Total Haryana,,3679,2863,2958,69.63,2901
27-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
27-08-2011,,Thermal (Total),,3617,2800.00,2746.00,65.78,2741
27-08-2011,,Total Hydro,,62,0.00,25.00,0.20,8
27-08-2011,,Total Haryana,,3679,2800,2771,65.98,2749
28-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
28-08-2011,,Thermal (Total),,3617,2698.00,2754.00,65.62,2734
28-08-2011,,Total Hydro,,62,32.00,32.00,0.80,33
28-08-2011,,Total Haryana,,3679,2730,2786,66.42,2767
29-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
29-08-2011,,Thermal (Total),,3617,2629.00,2654.00,63.13,2630
29-08-2011,,Total Hydro,,62,31.00,29.00,0.81,34
29-08-2011,,Total Haryana,,3679,2660,2683,63.94,2664
30-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
30-08-2011,,Thermal (Total),,3617,2416.00,2554.00,60.62,2526
30-08-2011,,Total Hydro,,62,36.00,29.00,0.87,36
30-08-2011,,Total Haryana,,3679,2452,2583,61.48,2562
31-08-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
31-08-2011,,Thermal (Total),,3617,2546.00,2480.00,59.72,2488
31-08-2011,,Total Hydro,,62,40.00,36.00,0.98,41
31-08-2011,,Total Haryana,,3679,2586,2516,60.70,2529
01-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
01-09-2011,,Thermal (Total),,3617,2503.00,2444.00,58.91,2455
01-09-2011,,Total Hydro,,62,42.00,40.00,1.11,46
01-09-2011,,Total Haryana,,3679,2545,2484,60.01,2501
02-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
02-09-2011,,Thermal (Total),,3617,2563.00,2478.00,59.25,2469
02-09-2011,,Total Hydro,,62,43.00,43.00,1.10,46
02-09-2011,,Total Haryana,,3679,2606,2521,60.35,2515
03-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
03-09-2011,,Thermal (Total),,3617,2486.00,2560.00,60.67,2528
03-09-2011,,Total Hydro,,62,38.00,43.00,1.05,44
03-09-2011,,Total Haryana,,3679,2524,2603,61.72,2572
04-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
04-09-2011,,Thermal (Total),,3617,2601.00,2597.00,61.44,2560
04-09-2011,,Total Hydro,,62,38.00,30.00,0.99,41
04-09-2011,,Total Haryana,,3679,2639,2627,62.43,2601
05-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
05-09-2011,,Thermal (Total),,3617,2501.00,2548.00,58.22,2426
05-09-2011,,Total Hydro,,62,39.00,38.00,1.02,43
05-09-2011,,Total Haryana,,3679,2540,2586,59.24,2468
06-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
06-09-2011,,Thermal (Total),,3617,2580.00,2420.00,59.05,2461
06-09-2011,,Total Hydro,,62,39.00,38.00,1.02,43
06-09-2011,,Total Haryana,,3679,2619,2458,60.07,2503
07-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
07-09-2011,,Thermal (Total),,3617,2478.00,2436.00,59.05,2461
07-09-2011,,Total Hydro,,62,32.00,32.00,0.87,36
07-09-2011,,Total Haryana,,3679,2510,2468,59.92,2497
08-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
08-09-2011,,Thermal (Total),,3617,2963.00,2628.00,67.63,2818
08-09-2011,,Total Hydro,,62,31.00,32.00,0.79,33
08-09-2011,,Total Haryana,,3679,2994,2660,68.41,2850
09-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
09-09-2011,,Thermal (Total),,3617,2365.00,3045.00,67.39,2808
09-09-2011,,Total Hydro,,62,29.00,30.00,0.80,33
09-09-2011,,Total Haryana,,3679,2394,3075,68.18,2841
10-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
10-09-2011,,Thermal (Total),,3617,2109.00,2325.00,54.04,2252
10-09-2011,,Total Hydro,,62,32.00,30.00,0.82,34
10-09-2011,,Total Haryana,,3679,2141,2355,54.86,2286
11-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
11-09-2011,,Thermal (Total),,3617,1914.00,2095.00,46.41,1934
11-09-2011,,Total Hydro,,62,29.00,32.00,0.82,34
11-09-2011,,Total Haryana,,3679,1943,2127,47.23,1968
12-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
12-09-2011,,Thermal (Total),,3617,2340.00,2024.00,52.10,2171
12-09-2011,,Total Hydro,,62,32.00,29.00,0.82,34
12-09-2011,,Total Haryana,,3679,2372,2053,52.92,2205
13-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
13-09-2011,,Thermal (Total),,3617,2330.00,2155.00,54.93,2289
13-09-2011,,Total Hydro,,62,31.00,32.00,0.84,35
13-09-2011,,Total Haryana,,3679,2361,2187,55.78,2324
14-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
14-09-2011,,Thermal (Total),,3617,2515.00,2294.00,58.50,2438
14-09-2011,,Total Hydro,,62,33.00,32.00,0.86,36
14-09-2011,,Total Haryana,,3679,2548,2326,59.37,2474
15-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
15-09-2011,,Thermal (Total),,3617,2458.00,2685.00,62.40,2600
15-09-2011,,Total Hydro,,62,29.00,33.00,0.80,33
15-09-2011,,Total Haryana,,3679,2487,2718,63.20,2633
16-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
16-09-2011,,Thermal (Total),,3617,2165.00,2287.00,51.99,2166
16-09-2011,,Total Hydro,,62,34.00,29.00,0.81,34
16-09-2011,,Total Haryana,,3679,2199,2316,52.80,2200
17-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
17-09-2011,,Thermal (Total),,3617,2010.00,1667.00,46.74,1948
17-09-2011,,Total Hydro,,62,37.00,37.00,0.99,41
17-09-2011,,Total Haryana,,3679,2047,1704,47.73,1989
18-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
18-09-2011,,Thermal (Total),,3617,2460.00,2040.00,53.78,2241
18-09-2011,,Total Hydro,,62,38.00,38.00,1.00,42
18-09-2011,,Total Haryana,,3679,2498,2078,54.78,2283
19-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
19-09-2011,,Thermal (Total),,3617,2372.00,1673.00,59.20,2466
19-09-2011,,Total Hydro,,62,37.00,38.00,1.00,41
19-09-2011,,Total Haryana,,3679,2409,1711,60.19,2508
20-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
20-09-2011,,Thermal (Total),,3617,2605.00,2400.00,59.98,2499
20-09-2011,,Total Hydro,,62,38.00,39.00,1.02,43
20-09-2011,,Total Haryana,,3679,2643,2439,61.01,2542
21-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
21-09-2011,,Thermal (Total),,3617,2872.00,2924.00,70.57,2940
21-09-2011,,Total Hydro,,62,39.00,39.00,1.02,43
21-09-2011,,Total Haryana,,3679,2911,2963,71.59,2983
22-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
22-09-2011,,Thermal (Total),,3617,2911.00,2856.00,70.35,2931
22-09-2011,,Total Hydro,,62,39.00,40.00,1.05,44
22-09-2011,,Total Haryana,,3679,2950,2896,71.40,2975
23-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
23-09-2011,,Thermal (Total),,3617,2838.00,2825.00,70.50,2937
23-09-2011,,Total Hydro,,62,39.00,40.00,1.02,43
23-09-2011,,Total Haryana,,3679,2877,2865,71.52,2980
24-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
24-09-2011,,Thermal (Total),,3617,2780.00,2844.00,67.12,2797
24-09-2011,,Total Hydro,,62,38.00,39.00,1.03,43
24-09-2011,,Total Haryana,,3679,2818,2883,68.15,2840
25-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
25-09-2011,,Thermal (Total),,3617,2650.00,2799.00,67.17,2799
25-09-2011,,Total Hydro,,62,39.00,39.00,1.03,43
25-09-2011,,Total Haryana,,3679,2689,2838,68.19,2841
26-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
26-09-2011,,Thermal (Total),,3617,2307.00,2693.00,63.87,2661
26-09-2011,,Total Hydro,,62,40.00,38.00,1.02,42
26-09-2011,,Total Haryana,,3679,2347,2731,64.89,2704
27-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
27-09-2011,,Thermal (Total),,3617,1822.00,2290.00,48.62,2026
27-09-2011,,Total Hydro,,62,39.00,38.00,1.01,42
27-09-2011,,Total Haryana,,3679,1861,2328,49.62,2068
28-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
28-09-2011,,Thermal (Total),,3617,1820.00,2158.00,49.00,2042
28-09-2011,,Total Hydro,,62,39.00,37.00,1.03,43
28-09-2011,,Total Haryana,,3679,1859,2195,50.02,2084
29-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
29-09-2011,,Thermal (Total),,3617,2116.00,2001.00,49.54,2064
29-09-2011,,Total Hydro,,62,35.00,39.00,1.02,43
29-09-2011,,Total Haryana,,3679,2151,2040,50.56,2107
30-09-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
30-09-2011,,Thermal (Total),,3617,2122.00,2067.00,51.00,2125
30-09-2011,,Total Hydro,,62,40.00,39.00,1.03,43
30-09-2011,,Total Haryana,,3679,2162,2106,52.03,2168
01-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
01-10-2011,,Thermal (Total),,3617,1930.00,2201.00,50.64,2110
01-10-2011,,Total Hydro,,62,40.00,39.00,1.05,44
01-10-2011,,Total Haryana,,3679,1970,2240,51.69,2154
02-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
02-10-2011,,Thermal (Total),,3617,2021.00,2014.00,49.85,2077
02-10-2011,,Total Hydro,,62,39.00,40.00,1.04,43
02-10-2011,,Total Haryana,,3679,2060,2054,50.89,2121
03-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
03-10-2011,,Thermal (Total),,3617,1929.00,1977.00,47.77,1990
03-10-2011,,Total Hydro,,62,39.00,39.00,1.03,43
03-10-2011,,Total Haryana,,3679,1968,2016,48.80,2033
04-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
04-10-2011,,Thermal (Total),,3617,1871.00,1896.00,47.97,1999
04-10-2011,,Total Hydro,,62,40.00,39.00,1.04,43
04-10-2011,,Total Haryana,,3679,1911,1935,49.01,2042
05-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
05-10-2011,,Thermal (Total),,3617,1779.00,2183.00,45.35,1890
05-10-2011,,Total Hydro,,62,42.00,40.00,1.07,45
05-10-2011,,Total Haryana,,3679,1821,2223,46.42,1934
06-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
06-10-2011,,Thermal (Total),,3617,1729.00,1845.00,42.74,1781
06-10-2011,,Total Hydro,,62,45.00,44.00,1.14,47
06-10-2011,,Total Haryana,,3679,1774,1889,43.88,1828
07-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
07-10-2011,,Thermal (Total),,3617,1803.00,1835.00,44.20,1841
07-10-2011,,Total Hydro,,62,47.00,44.00,1.16,48
07-10-2011,,Total Haryana,,3679,1850,1879,45.36,1890
08-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
08-10-2011,,Thermal (Total),,3617,2016.00,2056.00,47.69,1987
08-10-2011,,Total Hydro,,62,45.00,44.00,1.19,50
08-10-2011,,Total Haryana,,3679,2061,2100,48.88,2037
09-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
09-10-2011,,Thermal (Total),,3617,2263.00,2192.00,54.48,2270
09-10-2011,,Total Hydro,,62,46.00,46.00,1.17,49
09-10-2011,,Total Haryana,,3679,2309,2238,55.65,2319
10-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
10-10-2011,,Thermal (Total),,3617,2245.00,2179.00,53.76,2240
10-10-2011,,Total Hydro,,62,45.00,46.00,1.16,48
10-10-2011,,Total Haryana,,3679,2290,2225,54.91,2288
11-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
11-10-2011,,Thermal (Total),,3617,2213.00,2233.00,54.10,2254
11-10-2011,,Total Hydro,,62,44.00,44.00,1.15,48
11-10-2011,,Total Haryana,,3679,2257,2277,55.24,2302
12-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
12-10-2011,,Thermal (Total),,3617,2513.00,2689.00,66.41,2767
12-10-2011,,Total Hydro,,62,46.00,45.00,1.19,50
12-10-2011,,Total Haryana,,3679,2559,2734,67.60,2817
13-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
13-10-2011,,Thermal (Total),,3617,2697.00,2596.00,65.92,2747
13-10-2011,,Total Hydro,,62,46.00,46.00,1.19,50
13-10-2011,,Total Haryana,,3679,2743,2642,67.11,2796
14-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
14-10-2011,,Thermal (Total),,3617,2433.00,2611.00,60.28,2512
14-10-2011,,Total Hydro,,62,46.00,46.00,1.20,50
14-10-2011,,Total Haryana,,3679,2479,2657,61.48,2562
15-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
15-10-2011,,Thermal (Total),,3617,2479.00,2723.00,64.63,2693
15-10-2011,,Total Hydro,,62,46.00,46.00,1.15,48
15-10-2011,,Total Haryana,,3679,2525,2769,65.77,2741
16-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
16-10-2011,,Thermal (Total),,3617,1744.00,2087.00,50.95,2123
16-10-2011,,Total Hydro,,62,47.00,47.00,1.21,51
16-10-2011,,Total Haryana,,3679,1791,2134,52.16,2173
17-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
17-10-2011,,Thermal (Total),,3617,2129.00,1994.00,50.08,2087
17-10-2011,,Total Hydro,,62,45.00,48.00,1.22,51
17-10-2011,,Total Haryana,,3679,2174,2042,51.30,2137
18-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
18-10-2011,,Thermal (Total),,3617,2119.00,2083.00,51.22,2134
18-10-2011,,Total Hydro,,62,47.00,48.00,1.22,51
18-10-2011,,Total Haryana,,3679,2166,2131,52.44,2185
19-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
19-10-2011,,Thermal (Total),,3617,2217.00,2244.00,54.52,2271
19-10-2011,,Total Hydro,,62,46.00,48.00,1.18,49
19-10-2011,,Total Haryana,,3679,2263,2292,55.70,2321
20-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
20-10-2011,,Thermal (Total),,3617,2253.00,2248.00,54.50,2271
20-10-2011,,Total Hydro,,62,46.00,49.00,1.21,51
20-10-2011,,Total Haryana,,3679,2299,2297,55.71,2321
21-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
21-10-2011,,Thermal (Total),,3617,2703.00,2397.00,64.28,2678
21-10-2011,,Total Hydro,,62,47.00,48.00,1.19,49
21-10-2011,,Total Haryana,,3679,2750,2445,65.46,2728
22-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
22-10-2011,,Thermal (Total),,3617,2566.00,2743.00,63.40,2642
22-10-2011,,Total Hydro,,62,47.00,47.00,1.22,51
22-10-2011,,Total Haryana,,3679,2613,2790,64.62,2692
23-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
23-10-2011,,Thermal (Total),,3617,2274.00,2376.00,58.88,2454
23-10-2011,,Total Hydro,,62,47.00,47.00,1.22,51
23-10-2011,,Total Haryana,,3679,2321,2423,60.10,2504
24-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
24-10-2011,,Thermal (Total),,3617,2128.00,2228.00,53.33,2222
24-10-2011,,Total Hydro,,62,46.00,43.00,1.11,46
24-10-2011,,Total Haryana,,3679,2174,2271,54.45,2269
25-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
25-10-2011,,Thermal (Total),,3617,1988.00,2110.00,50.04,2085
25-10-2011,,Total Hydro,,62,47.00,47.00,1.23,51
25-10-2011,,Total Haryana,,3679,2035,2157,51.27,2136
26-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
26-10-2011,,Thermal (Total),,3617,1846.00,1793.00,45.62,1901
26-10-2011,,Total Hydro,,62,38.00,48.00,1.20,50
26-10-2011,,Total Haryana,,3679,1884,1841,46.82,1951
27-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
27-10-2011,,Thermal (Total),,3617,1830.00,1805.00,41.03,1710
27-10-2011,,Total Hydro,,62,47.00,47.00,1.20,50
27-10-2011,,Total Haryana,,3679,1877,1852,42.24,1760
28-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
28-10-2011,,Thermal (Total),,3617,2383.00,1862.00,51.54,2148
28-10-2011,,Total Hydro,,62,45.00,47.00,1.16,48
28-10-2011,,Total Haryana,,3679,2428,1909,52.70,2196
29-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
29-10-2011,,Thermal (Total),,3617,2310.00,2379.00,61.25,2552
29-10-2011,,Total Hydro,,62,45.00,47.00,1.21,50
29-10-2011,,Total Haryana,,3679,2355,2426,62.45,2602
30-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
30-10-2011,,Thermal (Total),,3617,2678.00,2263.00,64.73,2697
30-10-2011,,Total Hydro,,62,46.00,40.00,1.11,46
30-10-2011,,Total Haryana,,3679,2724,2303,65.83,2743
31-10-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
31-10-2011,,Thermal (Total),,3617,2824.00,2613.00,67.56,2815
31-10-2011,,Total Hydro,,62,45.00,47.00,1.17,49
31-10-2011,,Total Haryana,,3679,2869,2660,68.73,2864
01-11-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
01-11-2011,,Thermal (Total),,3617,2655.00,2667.00,66.21,2759
01-11-2011,,Total Hydro,,62,44.00,47.00,1.14,47
01-11-2011,,Total Haryana,,3679,2699,2714,67.35,2806
02-11-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
02-11-2011,,Thermal (Total),,3617,2538.00,2661.00,64.71,2696
02-11-2011,,Total Hydro,,62,36.00,44.00,1.13,47
02-11-2011,,Total Haryana,,3679,2574,2705,65.84,2743
03-11-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
03-11-2011,,Thermal (Total),,3617,2562.00,2477.00,63.57,2649
03-11-2011,,Total Hydro,,62,7.00,36.00,0.90,38
03-11-2011,,Total Haryana,,3679,2569,2513,64.48,2686
04-11-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
04-11-2011,,Thermal (Total),,3617,2614.00,2547.00,62.96,2623
04-11-2011,,Total Hydro,,62,41.00,45.00,1.05,44
04-11-2011,,Total Haryana,,3679,2655,2592,64.01,2667
05-11-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
05-11-2011,,Thermal (Total),,3617,2560.00,2598.00,63.43,2643
05-11-2011,,Total Hydro,,62,45.00,43.00,1.09,46
05-11-2011,,Total Haryana,,3679,2605,2641,64.52,2688
06-11-2011,Station/Constituents,Station/Constituents,Station/Constituents,Installed Capacity,Peak MW,Off Peak MW,Energy (MU),Average (MW)
06-11-2011,,Thermal (Total),,3617,2785.00,2654.00,66.39,2766
06-11-2011,,Total Hydro,,62,42.00,44.00,1.04,43
