25-01-2011,Pong,426.72,384.05,415.27,688.19,395.70,134.94,59.86,223.53
25-01-2011,Tehri,829.79,740.04,821.05,1023.38,,,40.66,35.00
25-01-2011,Rihand,268.22,252.98,256.70,,257.37,,,
25-01-2011,RSD,527.91,487.91,,,,,,
25-01-2011,,,,,,,,,
25-01-2011,IX. System Constraints:,,,,,,,,
26-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
26-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
26-01-2011,Pong,426.72,384.05,415.27,688.19,395.70,134.94,59.86,223.53
26-01-2011,Tehri,829.79,740.04,821.05,1023.38,,,40.66,35.00
26-01-2011,Rihand,268.22,252.98,256.70,,257.37,,,
26-01-2011,RSD,527.91,487.91,,,,,,
26-01-2011,,,,,,,,,
26-01-2011,IX. System Constraints:,,,,,,,,
27-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
27-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
27-01-2011,Pong,426.72,384.05,415.15,688.19,395.64,134.94,44.09,215.21
27-01-2011,Tehri,829.79,740.04,820.75,1023.38,,,40.52,149.00
27-01-2011,Rihand,268.22,252.98,256.67,,257.31,,,
27-01-2011,RSD,527.91,487.91,,,,,,
27-01-2011,,,,,,,,,
27-01-2011,IX. System Constraints:,,,,,,,,
28-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
28-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
28-01-2011,Pong,426.72,384.05,415.08,688.19,395.61,134.94,41.71,205.38
28-01-2011,Tehri,829.79,740.04,820.45,1002.00,,,40.93,225.00
28-01-2011,Rihand,268.22,252.98,256.64,,257.28,,,
28-01-2011,RSD,527.91,487.91,,,,,,
28-01-2011,,,,,,,,,
28-01-2011,IX. System Constraints:,,,,,,,,
29-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
29-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
29-01-2011,Pong,426.72,384.05,415.01,688.19,395.58,134.94,43.55,207.22
29-01-2011,Tehri,829.79,740.04,820.45,1002.00,,,40.93,225.00
29-01-2011,Rihand,268.22,252.98,256.64,,257.28,,,
29-01-2011,RSD,527.91,487.91,,,,,,
29-01-2011,,,,,,,,,
29-01-2011,IX. System Constraints:,,,,,,,,
30-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
30-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
30-01-2011,Pong,426.72,384.05,414.95,675.61,395.54,134.94,43.66,199.89
30-01-2011,Tehri,829.79,740.04,820.45,1002.00,,,40.93,225.00
30-01-2011,Rihand,268.22,252.98,256.64,,257.28,,,
30-01-2011,RSD,527.91,487.91,,,,,,
30-01-2011,,,,,,,,,
30-01-2011,IX. System Constraints:,,,,,,,,
31-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
31-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
31-01-2011,Pong,426.72,384.05,414.83,675.61,395.54,134.94,43.72,281.78
31-01-2011,Tehri,829.79,740.04,819.20,982.26,,,40.52,253.00
31-01-2011,Rihand,268.22,252.98,256.61,,257.19,,,
31-01-2011,RSD,527.91,487.91,,,,,,
31-01-2011,,,,,,,,,
31-01-2011,IX. System Constraints:,,,,,,,,
01-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
01-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
01-02-2011,Pong,426.72,384.05,414.73,668.50,395.50,136.20,51.76,349.34
01-02-2011,Tehri,829.79,740.04,819.20,982.26,,,40.52,253.00
01-02-2011,Rihand,268.22,252.98,256.58,,257.16,,,
01-02-2011,RSD,527.91,487.91,,,,,,
01-02-2011,,,,,,,,,
01-02-2011,IX. System Constraints:,,,,,,,,
02-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
02-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
02-02-2011,Pong,426.72,384.05,414.63,663.06,395.50,134.94,56.58,287.22
02-02-2011,Tehri,829.79,740.04,818.40,982.25,,,39.74,221.00
02-02-2011,Rihand,268.22,252.98,256.58,,257.13,,,
02-02-2011,RSD,527.91,487.91,,,,,,
02-02-2011,,,,,,,,,
02-02-2011,IX. System Constraints:,,,,,,,,
03-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
03-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
03-02-2011,Pong,426.72,384.05,414.55,663.06,395.50,134.94,61.45,262.33
03-02-2011,Tehri,829.79,740.04,818.15,962.25,,,39.59,175.00
03-02-2011,Rihand,268.22,252.98,256.55,,257.10,,,
03-02-2011,RSD,527.91,487.91,,,,,,
03-02-2011,,,,,,,,,
03-02-2011,IX. System Constraints:,,,,,,,,
04-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
04-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
04-02-2011,Pong,426.72,384.05,414.47,663.06,395.50,134.94,66.09,261.76
04-02-2011,Tehri,829.79,740.04,817.95,962.25,,,39.63,139.00
04-02-2011,Rihand,268.22,252.98,256.52,,257.07,,,
04-02-2011,RSD,527.91,487.91,,,,,,
04-02-2011,,,,,,,,,
04-02-2011,IX. System Constraints:,,,,,,,,
05-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
05-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
05-02-2011,Pong,426.72,384.05,414.38,663.06,395.50,134.94,61.79,265.98
05-02-2011,Tehri,829.79,740.04,817.75,962.25,,,39.62,138.00
05-02-2011,Rihand,268.22,252.98,256.52,,257.07,,,
05-02-2011,RSD,527.91,487.91,,,,,,
05-02-2011,,,,,,,,,
05-02-2011,IX. System Constraints:,,,,,,,,
06-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
06-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
06-02-2011,Pong,426.72,384.05,414.26,651.57,395.49,134.94,66.09,317.94
06-02-2011,Tehri,829.79,740.04,817.75,962.25,,,39.62,138.00
06-02-2011,Rihand,268.22,252.98,256.49,,257.01,,,
06-02-2011,RSD,527.91,487.91,,,,,,
06-02-2011,,,,,,,,,
06-02-2011,IX. System Constraints:,,,,,,,,
07-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
07-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
07-02-2011,Pong,426.72,384.05,414.15,651.57,395.49,134.94,152.15,397.20
07-02-2011,Tehri,829.79,740.04,817.20,942.25,,,39.62,138.00
07-02-2011,Rihand,268.22,252.98,256.46,,256.98,,,
07-02-2011,RSD,527.91,487.91,,,,,,
07-02-2011,,,,,,,,,
07-02-2011,IX. System Constraints:,,,,,,,,
08-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
08-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
08-02-2011,Pong,426.72,384.05,414.04,633.60,395.49,136.20,156.17,408.02
08-02-2011,Tehri,829.79,740.04,816.85,942.25,,,39.59,217.00
08-02-2011,Rihand,268.22,252.98,256.46,,256.95,,,
08-02-2011,RSD,527.91,487.91,,,,,,
08-02-2011,,,,,,,,,
08-02-2011,IX. System Constraints:,,,,,,,,
09-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
09-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
09-02-2011,Pong,426.72,384.05,413.93,640.12,395.51,134.94,122.78,361.01
09-02-2011,Tehri,829.79,740.04,816.50,922.25,,,39.86,217.00
09-02-2011,Rihand,268.22,252.98,256.43,,256.92,,,
09-02-2011,RSD,527.91,487.91,,,,,,
09-02-2011,,,,,,,,,
09-02-2011,IX. System Constraints:,,,,,,,,
10-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
10-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
10-02-2011,Pong,426.72,384.05,413.81,640.12,395.71,134.94,117.85,390.12
10-02-2011,Tehri,829.79,740.04,816.50,942.25,,,40.00,240.00
10-02-2011,Rihand,268.22,252.98,256.46,,256.95,,,
10-02-2011,RSD,527.91,487.91,,,,,,
10-02-2011,,,,,,,,,
10-02-2011,IX. System Constraints:,,,,,,,,
11-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
11-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
11-02-2011,Pong,426.72,384.05,413.67,628.71,395.69,134.94,78.78,405.50
11-02-2011,Tehri,829.79,740.04,816.50,922.26,,,46.56,219.00
11-02-2011,Rihand,268.22,252.98,256.37,,256.89,,,
11-02-2011,RSD,527.91,487.91,,,,,,
11-02-2011,,,,,,,,,
11-02-2011,IX. System Constraints:,,,,,,,,
12-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
12-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
12-02-2011,Pong,426.72,384.05,413.52,628.71,395.72,134.94,70.06,389.95
12-02-2011,Tehri,829.79,740.04,815.30,902.26,,,39.53,217.00
12-02-2011,Rihand,268.22,252.98,256.34,,256.85,,,
12-02-2011,RSD,527.91,487.91,,,,,,
12-02-2011,,,,,,,,,
12-02-2011,IX. System Constraints:,,,,,,,,
13-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
13-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
13-02-2011,Pong,426.72,384.05,413.39,617.35,395.73,134.94,79.88,387.88
13-02-2011,Tehri,829.79,740.04,814.90,900.00,,,39.60,198.00
13-02-2011,Rihand,268.22,252.98,256.31,,256.82,,,
13-02-2011,RSD,527.91,487.91,,,,,,
13-02-2011,,,,,,,,,
13-02-2011,IX. System Constraints:,,,,,,,,
14-02-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
14-02-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
14-02-2011,Pong,426.72,384.05,413.25,617.35,395.75,134.94,92.71,439.85
14-02-2011,Tehri,829.79,740.04,815.30,902.26,,,39.53,217.00
14-02-2011,Rihand,268.22,252.98,256.28,,256.82,,,
