11-01-2011,State,Thermal,Hydro,Other,Total,Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
11-01-2011,Punjab,53.0,8.7,,61.7,27.2,29.0,1.7,90.6,6.04
11-01-2011,Haryana,49.7,0.8,,50.5,23.3,40.8,17.6,91.4,7.06
11-01-2011,Rajasthan,85.6,4.9,2.1,90.5,49.0,60.3,11.3,150.9,0.80
11-01-2011,Delhi,25.6,0.0,,25.6,46.8,41.9,-5.0,67.5,0.37
11-01-2011,UP,85.0,4.2,,89.3,85.4,100.5,15.1,189.8,42.02
11-01-2011,Uttarakhand,,9.4,,9.4,15.7,18.9,3.2,28.3,1.92
11-01-2011,HP,,4.6,,4.6,17.8,18.5,0.8,23.1,0.11
11-01-2011,J & K,,5.5,,5.5,24.2,28.3,4.1,33.9,0.00
11-01-2011,Chandigarh,,,,0.0,3.2,4.1,0.9,4.1,0.00
11-01-2011,,,,,,,,,,
11-01-2011,Total,299.0,38.2,,337.1,292.6,342.4,49.7,679.5,58.31
12-01-2011,State,State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),State's Control Area Generation (Net MU),Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
12-01-2011,State,Thermal,Hydro,Other,Total,Drawal Schedule (Net MU),Actual Drawal (Net MU),UI (Net MU),Consumption (Net MU),Shortages (MU)
12-01-2011,Punjab,54.0,9.0,,63.0,28.3,27.8,-0.5,90.8,5.49
12-01-2011,Haryana,49.7,0.8,,50.5,22.7,37.3,14.6,87.7,13.56
12-01-2011,Rajasthan,80.9,4.0,0.7,85.0,49.8,67.2,17.4,152.2,1.97
12-01-2011,Delhi,22.8,0.0,,22.8,50.5,43.2,-7.3,66.1,0.51
12-01-2011,UP,89.3,4.5,,93.9,88.7,98.3,9.7,192.2,38.16
12-01-2011,Uttarakhand,,9.3,,9.3,15.2,18.6,3.4,27.9,1.96
