city,YR,M,D,HR,MIN,MW
Kano,2014,8,18,20,0,190
Kano,2014,8,19,13,0,217
Kano,2014,8,20,5,0,174
Kano,2014,8,21,6,0,194
Kano,2014,8,22,10,0,205
Kano,2014,8,23,18,0,238
Kano,2014,8,24,18,0,228
Kano,2014,8,25,11,0,262
Kano,2014,8,26,11,0,248
Kano,2014,8,27,8,0,255
Kano,2014,8,28,7,0,240
Kano,2014,8,29,2,0,267
Kano,2014,8,30,23,0,228
Kano,2014,8,31,1,0,227
