"city","YR","M","D","HR","MW"
"Manila",2011,6,1,3,5173
"Manila",2011,6,1,4,5085
"Manila",2011,6,1,5,5100
"Manila",2011,6,1,6,5004
"Manila",2011,6,1,7,5281
"Manila",2011,6,1,8,5915
"Manila",2011,6,1,9,6527
"Manila",2011,6,1,10,6953
"Manila",2011,6,1,11,7278
"Manila",2011,6,1,12,7099
"Manila",2011,6,1,13,7006
"Manila",2011,6,1,14,7263
"Manila",2011,6,1,15,7219
"Manila",2011,6,1,16,7098
"Manila",2011,6,1,17,6663
"Manila",2011,6,1,18,6435
"Manila",2011,6,1,19,6913
"Manila",2011,6,1,20,6810
"Manila",2011,6,1,21,6647
"Manila",2011,6,1,22,6522
"Manila",2011,6,1,23,6298
"Manila",2011,6,1,24,5825
"Manila",2011,6,2,1,5613
"Manila",2011,6,2,2,5474
"Manila",2011,6,2,3,5295
"Manila",2011,6,2,4,5190
"Manila",2011,6,2,5,5171
"Manila",2011,6,2,6,5091
"Manila",2011,6,2,7,5256
"Manila",2011,6,2,8,5817
"Manila",2011,6,2,9,6550
"Manila",2011,6,2,10,7046
"Manila",2011,6,2,11,7320
"Manila",2011,6,2,12,7221
"Manila",2011,6,2,13,7306
"Manila",2011,6,2,14,7497
"Manila",2011,6,2,15,7373
"Manila",2011,6,2,16,7227
"Manila",2011,6,2,17,6809
"Manila",2011,6,2,18,6445
"Manila",2011,6,2,19,6930
"Manila",2011,6,2,20,6847
"Manila",2011,6,2,21,6765
"Manila",2011,6,2,22,6740
"Manila",2011,6,2,23,6482
"Manila",2011,6,2,24,6051
"Manila",2011,6,3,1,5763
"Manila",2011,6,3,2,5568
"Manila",2011,6,3,3,5386
"Manila",2011,6,3,4,5290
"Manila",2011,6,3,5,5254
"Manila",2011,6,3,6,5100
"Manila",2011,6,3,7,5358
"Manila",2011,6,3,8,6045
"Manila",2011,6,3,9,6680
"Manila",2011,6,3,10,7175
"Manila",2011,6,3,11,7398
"Manila",2011,6,3,12,7225
"Manila",2011,6,3,13,7255
"Manila",2011,6,3,14,7416
"Manila",2011,6,3,15,7157
"Manila",2011,6,3,16,7061
"Manila",2011,6,3,17,6736
"Manila",2011,6,3,18,6417
"Manila",2011,6,3,19,6719
"Manila",2011,6,3,20,6606
"Manila",2011,6,3,21,6485
"Manila",2011,6,3,22,6434
"Manila",2011,6,3,23,6259
"Manila",2011,6,3,24,5874
"Manila",2011,6,4,1,5631
"Manila",2011,6,4,2,5409
"Manila",2011,6,4,3,5222
"Manila",2011,6,4,4,5115
"Manila",2011,6,4,5,5068
"Manila",2011,6,4,6,4891
"Manila",2011,6,4,7,5006
"Manila",2011,6,4,8,5352
"Manila",2011,6,4,9,5764
"Manila",2011,6,4,10,6358
"Manila",2011,6,4,11,6515
"Manila",2011,6,4,12,6385
"Manila",2011,6,4,13,6390
"Manila",2011,6,4,14,6519
"Manila",2011,6,4,15,6329
"Manila",2011,6,4,16,6152
"Manila",2011,6,4,17,5884
"Manila",2011,6,4,18,5819
"Manila",2011,6,4,19,6466
"Manila",2011,6,4,20,6552
"Manila",2011,6,4,21,6500
"Manila",2011,6,4,22,6448
"Manila",2011,6,4,23,6289
"Manila",2011,6,4,24,5905
"Manila",2011,6,5,1,5598
"Manila",2011,6,5,2,5445
"Manila",2011,6,5,3,5203
"Manila",2011,6,5,4,5138
"Manila",2011,6,5,5,4991
"Manila",2011,6,5,6,4658
"Manila",2011,6,5,7,4456
"Manila",2011,6,5,8,4610
"Manila",2011,6,5,9,4918
"Manila",2011,6,5,10,5345
"Manila",2011,6,5,11,5601
"Manila",2011,6,5,12,5530
"Manila",2011,6,5,13,5628
"Manila",2011,6,5,14,5710
"Manila",2011,6,5,15,5605
"Manila",2011,6,5,16,5454
"Manila",2011,6,5,17,5364
"Manila",2011,6,5,18,5391
"Manila",2011,6,5,19,6161
"Manila",2011,6,5,20,6209
"Manila",2011,6,5,21,6261
"Manila",2011,6,5,22,6197
"Manila",2011,6,5,23,5991
"Manila",2011,6,5,24,5753
"Manila",2011,6,6,1,5416
"Manila",2011,6,6,2,5200
"Manila",2011,6,6,3,5079
"Manila",2011,6,6,4,4989
"Manila",2011,6,6,5,5056
"Manila",2011,6,6,6,4919
"Manila",2011,6,6,7,5249
"Manila",2011,6,6,8,5775
"Manila",2011,6,6,9,6597
"Manila",2011,6,6,10,7147
"Manila",2011,6,6,11,7353
"Manila",2011,6,6,12,7219
"Manila",2011,6,6,13,7223
"Manila",2011,6,6,14,7520
"Manila",2011,6,6,15,7348
"Manila",2011,6,6,16,7308
"Manila",2011,6,6,17,7036
"Manila",2011,6,6,18,6525
"Manila",2011,6,6,19,6953
"Manila",2011,6,6,20,6860
"Manila",2011,6,6,21,6827
"Manila",2011,6,6,22,6685
"Manila",2011,6,6,23,6338
"Manila",2011,6,6,24,6100
"Manila",2011,6,7,1,5853
"Manila",2011,6,7,2,5605
"Manila",2011,6,7,3,5422
"Manila",2011,6,7,4,5355
"Manila",2011,6,7,5,5379
"Manila",2011,6,7,6,5212
"Manila",2011,6,7,7,5384
"Manila",2011,6,7,8,6110
"Manila",2011,6,7,9,6691
"Manila",2011,6,7,10,7161
"Manila",2011,6,7,11,7404
"Manila",2011,6,7,12,7323
"Manila",2011,6,7,13,7313
"Manila",2011,6,7,14,7530
"Manila",2011,6,7,15,7430
"Manila",2011,6,7,16,7257
"Manila",2011,6,7,17,7006
"Manila",2011,6,7,18,6544
"Manila",2011,6,7,19,7033
"Manila",2011,6,7,20,6943
"Manila",2011,6,7,21,6915
"Manila",2011,6,7,22,6797
"Manila",2011,6,7,23,6513
"Manila",2011,6,7,24,6158
"Manila",2011,6,8,1,5880
"Manila",2011,6,8,2,5678
"Manila",2011,6,8,3,5454
"Manila",2011,6,8,4,5334
"Manila",2011,6,8,5,5391
"Manila",2011,6,8,6,5321
"Manila",2011,6,8,7,5371
"Manila",2011,6,8,8,5962
"Manila",2011,6,8,9,6410
"Manila",2011,6,8,10,6765
"Manila",2011,6,8,11,6945
"Manila",2011,6,8,12,6694
"Manila",2011,6,8,13,6556
"Manila",2011,6,8,14,6689
"Manila",2011,6,8,15,6540
"Manila",2011,6,8,16,6472
"Manila",2011,6,8,17,6343
"Manila",2011,6,8,18,6182
"Manila",2011,6,8,19,6324
"Manila",2011,6,8,20,6195
"Manila",2011,6,8,21,5906
"Manila",2011,6,8,22,5612
"Manila",2011,6,8,23,5001
"Manila",2011,6,8,24,4702
"Manila",2011,6,9,1,4803
"Manila",2011,6,9,2,4706
"Manila",2011,6,9,3,4593
"Manila",2011,6,9,4,4533
"Manila",2011,6,9,5,4668
"Manila",2011,6,9,6,4708
"Manila",2011,6,9,7,4921
"Manila",2011,6,9,8,5419
"Manila",2011,6,9,9,5894
"Manila",2011,6,9,10,6212
"Manila",2011,6,9,11,6432
"Manila",2011,6,9,12,6251
"Manila",2011,6,9,13,6199
"Manila",2011,6,9,14,6369
"Manila",2011,6,9,15,6247
"Manila",2011,6,9,16,6293
"Manila",2011,6,9,17,6079
"Manila",2011,6,9,18,6078
"Manila",2011,6,9,19,6361
"Manila",2011,6,9,20,6297
"Manila",2011,6,9,21,6007
"Manila",2011,6,9,22,5603
"Manila",2011,6,9,23,5536
"Manila",2011,6,9,24,5219
"Manila",2011,6,10,1,4954
"Manila",2011,6,10,2,4845
"Manila",2011,6,10,3,4735
"Manila",2011,6,10,4,4661
"Manila",2011,6,10,5,4804
"Manila",2011,6,10,6,4839
"Manila",2011,6,10,7,4849
"Manila",2011,6,10,8,5367
"Manila",2011,6,10,9,6058
"Manila",2011,6,10,10,6582
"Manila",2011,6,10,11,6937
"Manila",2011,6,10,12,6694
"Manila",2011,6,10,13,6742
"Manila",2011,6,10,14,6935
"Manila",2011,6,10,15,6751
"Manila",2011,6,10,16,6670
"Manila",2011,6,10,17,6341
"Manila",2011,6,10,18,6056
"Manila",2011,6,10,19,6593
"Manila",2011,6,10,20,6497
"Manila",2011,6,10,21,6331
"Manila",2011,6,10,22,6144
"Manila",2011,6,10,23,5882
"Manila",2011,6,10,24,5518
"Manila",2011,6,11,1,5268
"Manila",2011,6,11,2,5083
"Manila",2011,6,11,3,4995
"Manila",2011,6,11,4,4849
"Manila",2011,6,11,5,4803
"Manila",2011,6,11,6,4659
"Manila",2011,6,11,7,4628
"Manila",2011,6,11,8,4955
"Manila",2011,6,11,9,5454
"Manila",2011,6,11,10,5863
"Manila",2011,6,11,11,6202
"Manila",2011,6,11,12,6078
"Manila",2011,6,11,13,5998
"Manila",2011,6,11,14,6116
"Manila",2011,6,11,15,5977
"Manila",2011,6,11,16,5733
"Manila",2011,6,11,17,5585
"Manila",2011,6,11,18,5507
"Manila",2011,6,11,19,6181
"Manila",2011,6,11,20,6171
"Manila",2011,6,11,21,6116
"Manila",2011,6,11,22,6069
"Manila",2011,6,11,23,5831
"Manila",2011,6,11,24,5474
"Manila",2011,6,12,1,5221
"Manila",2011,6,12,2,5017
"Manila",2011,6,12,3,4870
"Manila",2011,6,12,4,4690
"Manila",2011,6,12,5,4661
"Manila",2011,6,12,6,4356
"Manila",2011,6,12,7,4373
"Manila",2011,6,12,8,4563
"Manila",2011,6,12,9,4825
"Manila",2011,6,12,10,5256
"Manila",2011,6,12,11,5569
"Manila",2011,6,12,12,5581
"Manila",2011,6,12,13,5592
"Manila",2011,6,12,14,5625
"Manila",2011,6,12,15,5551
"Manila",2011,6,12,16,5490
"Manila",2011,6,12,17,5329
"Manila",2011,6,12,18,5224
"Manila",2011,6,12,19,5882
"Manila",2011,6,12,20,6038
"Manila",2011,6,12,21,5953
"Manila",2011,6,12,22,5716
"Manila",2011,6,12,23,5280
"Manila",2011,6,12,24,4999
"Manila",2011,6,13,1,4692
"Manila",2011,6,13,2,4802
"Manila",2011,6,13,3,4666
"Manila",2011,6,13,4,4615
"Manila",2011,6,13,5,4760
"Manila",2011,6,13,6,4724
"Manila",2011,6,13,7,4954
"Manila",2011,6,13,8,5520
"Manila",2011,6,13,9,6359
"Manila",2011,6,13,10,6913
"Manila",2011,6,13,11,7119
"Manila",2011,6,13,12,7029
"Manila",2011,6,13,13,7002
"Manila",2011,6,13,14,7249
"Manila",2011,6,13,15,7120
"Manila",2011,6,13,16,6980
"Manila",2011,6,13,17,6677
"Manila",2011,6,13,18,6374
"Manila",2011,6,13,19,6813
"Manila",2011,6,13,20,6762
"Manila",2011,6,13,21,6705
"Manila",2011,6,13,22,6409
"Manila",2011,6,13,23,5969
"Manila",2011,6,13,24,5512
"Manila",2011,6,14,1,5209
"Manila",2011,6,14,2,5120
"Manila",2011,6,14,3,4862
"Manila",2011,6,14,4,4783
"Manila",2011,6,14,5,4909
"Manila",2011,6,14,6,4873
"Manila",2011,6,14,7,4985
"Manila",2011,6,14,8,5765
"Manila",2011,6,14,9,6285
"Manila",2011,6,14,10,6864
"Manila",2011,6,14,11,7079
"Manila",2011,6,14,12,6996
"Manila",2011,6,14,13,6963
"Manila",2011,6,14,14,7233
"Manila",2011,6,14,15,7095
"Manila",2011,6,14,16,6995
"Manila",2011,6,14,17,6706
"Manila",2011,6,14,18,6466
"Manila",2011,6,14,19,6813
"Manila",2011,6,14,20,6770
"Manila",2011,6,14,21,6656
"Manila",2011,6,14,22,6313
"Manila",2011,6,14,23,5879
"Manila",2011,6,14,24,5673
"Manila",2011,6,15,1,5392
"Manila",2011,6,15,2,5221
"Manila",2011,6,15,3,5041
"Manila",2011,6,15,4,4983
"Manila",2011,6,15,5,5071
"Manila",2011,6,15,6,4980
"Manila",2011,6,15,7,5175
"Manila",2011,6,15,8,5790
"Manila",2011,6,15,9,6532
"Manila",2011,6,15,10,6882
"Manila",2011,6,15,11,7186
"Manila",2011,6,15,12,7106
"Manila",2011,6,15,13,7087
"Manila",2011,6,15,14,7346
"Manila",2011,6,15,15,7202
"Manila",2011,6,15,16,7000
"Manila",2011,6,15,17,6652
"Manila",2011,6,15,18,6365
"Manila",2011,6,15,19,6839
"Manila",2011,6,15,20,6840
"Manila",2011,6,15,21,6752
"Manila",2011,6,15,22,6438
"Manila",2011,6,15,23,6159
"Manila",2011,6,15,24,5913
"Manila",2011,6,16,1,5635
"Manila",2011,6,16,2,5440
"Manila",2011,6,16,3,5202
"Manila",2011,6,16,4,5217
"Manila",2011,6,16,5,5243
"Manila",2011,6,16,6,5204
"Manila",2011,6,16,7,5189
"Manila",2011,6,16,8,5808
"Manila",2011,6,16,9,6567
"Manila",2011,6,16,10,6994
"Manila",2011,6,16,11,7250
"Manila",2011,6,16,12,7146
"Manila",2011,6,16,13,7228
"Manila",2011,6,16,14,7419
"Manila",2011,6,16,15,7273
"Manila",2011,6,16,16,7138
"Manila",2011,6,16,17,6837
"Manila",2011,6,16,18,6589
"Manila",2011,6,16,19,6837
"Manila",2011,6,16,20,6791
"Manila",2011,6,16,21,6651
"Manila",2011,6,16,22,6324
"Manila",2011,6,16,23,6156
"Manila",2011,6,16,24,5851
"Manila",2011,6,17,1,5551
"Manila",2011,6,17,2,5401
"Manila",2011,6,17,3,5235
"Manila",2011,6,17,4,5138
"Manila",2011,6,17,5,5259
"Manila",2011,6,17,6,5092
"Manila",2011,6,17,7,5324
"Manila",2011,6,17,8,5878
"Manila",2011,6,17,9,6550
"Manila",2011,6,17,10,7003
"Manila",2011,6,17,11,7243
"Manila",2011,6,17,12,7097
"Manila",2011,6,17,13,7195
"Manila",2011,6,17,14,7391
"Manila",2011,6,17,15,7261
"Manila",2011,6,17,16,7069
"Manila",2011,6,17,17,6700
"Manila",2011,6,17,18,6434
"Manila",2011,6,17,19,6802
"Manila",2011,6,17,20,6756
"Manila",2011,6,17,21,6655
"Manila",2011,6,17,22,6274
"Manila",2011,6,17,23,5862
"Manila",2011,6,17,24,5703
"Manila",2011,6,18,1,5422
"Manila",2011,6,18,2,5250
"Manila",2011,6,18,3,5047
"Manila",2011,6,18,4,5052
"Manila",2011,6,18,5,5014
"Manila",2011,6,18,6,4848
"Manila",2011,6,18,7,4955
"Manila",2011,6,18,8,5367
"Manila",2011,6,18,9,5732
"Manila",2011,6,18,10,6170
"Manila",2011,6,18,11,6432
"Manila",2011,6,18,12,6316
"Manila",2011,6,18,13,6239
"Manila",2011,6,18,14,6338
"Manila",2011,6,18,15,6141
"Manila",2011,6,18,16,5955
"Manila",2011,6,18,17,5729
"Manila",2011,6,18,18,5781
"Manila",2011,6,18,19,6185
"Manila",2011,6,18,20,6177
"Manila",2011,6,18,21,6114
"Manila",2011,6,18,22,6021
"Manila",2011,6,18,23,5779
"Manila",2011,6,18,24,5437
"Manila",2011,6,19,1,5146
"Manila",2011,6,19,2,4940
"Manila",2011,6,19,3,4727
"Manila",2011,6,19,4,4601
"Manila",2011,6,19,5,4601
"Manila",2011,6,19,6,4393
"Manila",2011,6,19,7,4385
"Manila",2011,6,19,8,4532
"Manila",2011,6,19,9,4834
"Manila",2011,6,19,10,5176
"Manila",2011,6,19,11,5359
"Manila",2011,6,19,12,5319
"Manila",2011,6,19,13,5236
"Manila",2011,6,19,14,5201
"Manila",2011,6,19,15,5149
"Manila",2011,6,19,16,5085
"Manila",2011,6,19,17,4909
"Manila",2011,6,19,18,4957
"Manila",2011,6,19,19,5393
"Manila",2011,6,19,20,5431
"Manila",2011,6,19,21,5177
"Manila",2011,6,19,22,4984
"Manila",2011,6,19,23,4817
"Manila",2011,6,19,24,4538
"Manila",2011,6,20,1,4298
"Manila",2011,6,20,2,4236
"Manila",2011,6,20,3,4098
"Manila",2011,6,20,4,4032
"Manila",2011,6,20,5,4087
"Manila",2011,6,20,6,4080
"Manila",2011,6,20,7,4256
"Manila",2011,6,20,8,4577
"Manila",2011,6,20,9,4797
"Manila",2011,6,20,10,5156
"Manila",2011,6,20,11,5398
"Manila",2011,6,20,12,5307
"Manila",2011,6,20,13,5235
"Manila",2011,6,20,14,5209
"Manila",2011,6,20,15,5092
"Manila",2011,6,20,16,5118
"Manila",2011,6,20,17,5123
"Manila",2011,6,20,18,5360
"Manila",2011,6,20,19,5695
"Manila",2011,6,20,20,5705
"Manila",2011,6,20,21,5448
"Manila",2011,6,20,22,5271
"Manila",2011,6,20,23,5035
"Manila",2011,6,20,24,4675
"Manila",2011,6,21,1,4533
"Manila",2011,6,21,2,4395
"Manila",2011,6,21,3,4259
"Manila",2011,6,21,4,4298
"Manila",2011,6,21,5,4566
"Manila",2011,6,21,6,4649
"Manila",2011,6,21,7,4858
"Manila",2011,6,21,8,5510
"Manila",2011,6,21,9,6120
"Manila",2011,6,21,10,6590
"Manila",2011,6,21,11,6832
"Manila",2011,6,21,12,6628
"Manila",2011,6,21,13,6604
"Manila",2011,6,21,14,6736
"Manila",2011,6,21,15,6638
"Manila",2011,6,21,16,6573
"Manila",2011,6,21,17,6398
"Manila",2011,6,21,18,6211
"Manila",2011,6,21,19,6491
"Manila",2011,6,21,20,6283
"Manila",2011,6,21,21,6099
"Manila",2011,6,21,22,5828
"Manila",2011,6,21,23,5531
"Manila",2011,6,21,24,5134
"Manila",2011,6,22,1,4890
"Manila",2011,6,22,2,4743
"Manila",2011,6,22,3,4720
"Manila",2011,6,22,4,4650
"Manila",2011,6,22,5,4809
"Manila",2011,6,22,6,4851
"Manila",2011,6,22,7,5047
"Manila",2011,6,22,8,5658
"Manila",2011,6,22,9,6217
"Manila",2011,6,22,10,6671
"Manila",2011,6,22,11,6890
"Manila",2011,6,22,12,6707
"Manila",2011,6,22,13,6633
"Manila",2011,6,22,14,6853
"Manila",2011,6,22,15,6666
"Manila",2011,6,22,16,6590
"Manila",2011,6,22,17,6306
"Manila",2011,6,22,18,6213
"Manila",2011,6,22,19,6457
"Manila",2011,6,22,20,6343
"Manila",2011,6,22,21,6062
"Manila",2011,6,22,22,5824
"Manila",2011,6,22,23,5492
"Manila",2011,6,22,24,5159
"Manila",2011,6,23,1,4896
"Manila",2011,6,23,2,4795
"Manila",2011,6,23,3,4702
"Manila",2011,6,23,4,4652
"Manila",2011,6,23,5,4875
"Manila",2011,6,23,6,4948
"Manila",2011,6,23,7,5093
"Manila",2011,6,23,8,5590
"Manila",2011,6,23,9,6094
"Manila",2011,6,23,10,6477
"Manila",2011,6,23,11,6662
"Manila",2011,6,23,12,6340
"Manila",2011,6,23,13,6303
"Manila",2011,6,23,14,6428
"Manila",2011,6,23,15,6286
"Manila",2011,6,23,16,6200
"Manila",2011,6,23,17,6062
"Manila",2011,6,23,18,5923
"Manila",2011,6,23,19,6089
"Manila",2011,6,23,20,5921
"Manila",2011,6,23,21,5634
"Manila",2011,6,23,22,5267
"Manila",2011,6,23,23,5039
"Manila",2011,6,23,24,4831
"Manila",2011,6,24,1,4594
"Manila",2011,6,24,2,4482
"Manila",2011,6,24,3,4408
"Manila",2011,6,24,4,4351
"Manila",2011,6,24,5,4479
"Manila",2011,6,24,6,4629
"Manila",2011,6,24,7,4834
"Manila",2011,6,24,8,5284
"Manila",2011,6,24,9,5693
"Manila",2011,6,24,10,5730
"Manila",2011,6,24,11,5943
"Manila",2011,6,24,12,5765
"Manila",2011,6,24,13,5563
"Manila",2011,6,24,14,5660
"Manila",2011,6,24,15,5505
"Manila",2011,6,24,16,5496
"Manila",2011,6,24,17,5427
"Manila",2011,6,24,18,5494
"Manila",2011,6,24,19,5666
"Manila",2011,6,24,20,5449
"Manila",2011,6,24,21,5254
"Manila",2011,6,24,22,4803
"Manila",2011,6,24,23,4510
"Manila",2011,6,24,24,4176
"Manila",2011,6,25,1,4079
"Manila",2011,6,25,2,4042
"Manila",2011,6,25,3,3920
"Manila",2011,6,25,4,3899
"Manila",2011,6,25,5,3911
"Manila",2011,6,25,6,3922
"Manila",2011,6,25,7,4064
"Manila",2011,6,25,8,4403
"Manila",2011,6,25,9,4821
"Manila",2011,6,25,10,5165
"Manila",2011,6,25,11,5464
"Manila",2011,6,25,12,5323
"Manila",2011,6,25,13,5283
"Manila",2011,6,25,14,5367
"Manila",2011,6,25,15,5268
"Manila",2011,6,25,16,5198
"Manila",2011,6,25,17,5144
"Manila",2011,6,25,18,5252
"Manila",2011,6,25,19,5670
"Manila",2011,6,25,20,5607
"Manila",2011,6,25,21,5453
"Manila",2011,6,25,22,5180
"Manila",2011,6,25,23,4996
"Manila",2011,6,25,24,4788
"Manila",2011,6,26,1,4560
"Manila",2011,6,26,2,4375
"Manila",2011,6,26,3,4221
"Manila",2011,6,26,4,4184
"Manila",2011,6,26,5,4165
"Manila",2011,6,26,6,4098
"Manila",2011,6,26,7,4118
"Manila",2011,6,26,8,4410
"Manila",2011,6,26,9,4808
"Manila",2011,6,26,10,5103
"Manila",2011,6,26,11,5341
"Manila",2011,6,26,12,5357
"Manila",2011,6,26,13,5297
"Manila",2011,6,26,14,5329
"Manila",2011,6,26,15,5278
"Manila",2011,6,26,16,5205
"Manila",2011,6,26,17,5159
"Manila",2011,6,26,18,4708
"Manila",2011,6,26,19,5541
"Manila",2011,6,26,20,5614
"Manila",2011,6,26,21,5449
"Manila",2011,6,26,22,5137
"Manila",2011,6,26,23,4946
"Manila",2011,6,26,24,4733
"Manila",2011,6,27,1,4459
"Manila",2011,6,27,2,4325
"Manila",2011,6,27,3,4145
"Manila",2011,6,27,4,4158
"Manila",2011,6,27,5,4376
"Manila",2011,6,27,6,4508
"Manila",2011,6,27,7,4536
"Manila",2011,6,27,8,5305
"Manila",2011,6,27,9,5934
"Manila",2011,6,27,10,6393
"Manila",2011,6,27,11,6630
"Manila",2011,6,27,12,6493
"Manila",2011,6,27,13,6545
"Manila",2011,6,27,14,6750
"Manila",2011,6,27,15,6605
"Manila",2011,6,27,16,6605
"Manila",2011,6,27,17,6325
"Manila",2011,6,27,18,6023
"Manila",2011,6,27,19,6535
"Manila",2011,6,27,20,6423
"Manila",2011,6,27,21,6304
"Manila",2011,6,27,22,6087
"Manila",2011,6,27,23,5825
"Manila",2011,6,27,24,5415
"Manila",2011,6,28,1,5064
"Manila",2011,6,28,2,4921
"Manila",2011,6,28,3,4780
"Manila",2011,6,28,4,4670
"Manila",2011,6,28,5,4837
"Manila",2011,6,28,6,4793
"Manila",2011,6,28,7,4956
"Manila",2011,6,28,8,5457
"Manila",2011,6,28,9,6226
"Manila",2011,6,28,10,6661
"Manila",2011,6,28,11,7056
"Manila",2011,6,28,12,6747
"Manila",2011,6,28,13,6774
"Manila",2011,6,28,14,7066
"Manila",2011,6,28,15,6891
"Manila",2011,6,28,16,6798
"Manila",2011,6,28,17,6429
"Manila",2011,6,28,18,6124
"Manila",2011,6,28,19,6669
"Manila",2011,6,28,20,6665
"Manila",2011,6,28,21,6482
"Manila",2011,6,28,22,6335
"Manila",2011,6,28,23,5948
"Manila",2011,6,28,24,5615
"Manila",2011,6,29,1,5293
"Manila",2011,6,29,2,5152
"Manila",2011,6,29,3,4965
"Manila",2011,6,29,4,4941
"Manila",2011,6,29,5,5035
"Manila",2011,6,29,6,4995
"Manila",2011,6,29,7,5101
"Manila",2011,6,29,8,5639
"Manila",2011,6,29,9,6301
"Manila",2011,6,29,10,6758
"Manila",2011,6,29,11,7018
"Manila",2011,6,29,12,6778
"Manila",2011,6,29,13,6775
"Manila",2011,6,29,14,6933
"Manila",2011,6,29,15,6778
"Manila",2011,6,29,16,6686
"Manila",2011,6,29,17,6432
"Manila",2011,6,29,18,6369
"Manila",2011,6,29,19,6613
"Manila",2011,6,29,20,6610
"Manila",2011,6,29,21,6398
"Manila",2011,6,29,22,6266
"Manila",2011,6,29,23,5751
"Manila",2011,6,29,24,5388
"Manila",2011,6,30,1,5106
"Manila",2011,6,30,2,4930
"Manila",2011,6,30,3,4929
"Manila",2011,6,30,4,4831
"Manila",2011,6,30,5,5019
"Manila",2011,6,30,6,4987
"Manila",2011,6,30,7,5095
"Manila",2011,6,30,8,5547
"Manila",2011,6,30,9,6335
"Manila",2011,6,30,10,6817
"Manila",2011,6,30,11,6986
"Manila",2011,6,30,12,6825
"Manila",2011,6,30,13,6835
"Manila",2011,6,30,14,7061
"Manila",2011,6,30,15,6859
"Manila",2011,6,30,16,6753
"Manila",2011,6,30,17,6428
"Manila",2011,6,30,18,6256
"Manila",2011,6,30,19,6632
"Manila",2011,6,30,20,6551
"Manila",2011,6,30,21,6341
"Manila",2011,6,30,22,6077
"Manila",2011,6,30,23,5883
"Manila",2011,6,30,24,5463
"Manila",2011,7,1,1,5257
"Manila",2011,7,1,2,5060
"Manila",2011,7,1,3,4902
"Manila",2011,7,1,4,4835
"Manila",2011,7,1,5,4913
"Manila",2011,7,1,6,4925
"Manila",2011,7,1,7,5017
"Manila",2011,7,1,8,5577
"Manila",2011,7,1,9,6264
"Manila",2011,7,1,10,6811
"Manila",2011,7,1,11,6974
"Manila",2011,7,1,12,6863
"Manila",2011,7,1,13,6851
"Manila",2011,7,1,14,7083
"Manila",2011,7,1,15,6813
"Manila",2011,7,1,16,6677
"Manila",2011,7,1,17,6437
"Manila",2011,7,1,18,6164
"Manila",2011,7,1,19,6522
"Manila",2011,7,1,20,6540
"Manila",2011,7,1,21,6398
"Manila",2011,7,1,22,6128
"Manila",2011,7,1,23,5632
"Manila",2011,7,1,24,5271
"Manila",2011,7,2,1,4994
"Manila",2011,7,2,2,4813
"Manila",2011,7,2,3,4686
"Manila",2011,7,2,4,4550
"Manila",2011,7,2,5,4579
"Manila",2011,7,2,6,4422
"Manila",2011,7,2,7,4601
"Manila",2011,7,2,8,5196
"Manila",2011,7,2,9,5759
"Manila",2011,7,2,10,6209
"Manila",2011,7,2,11,6458
"Manila",2011,7,2,12,6353
"Manila",2011,7,2,13,6328
"Manila",2011,7,2,14,6490
"Manila",2011,7,2,15,6315
"Manila",2011,7,2,16,6073
"Manila",2011,7,2,17,5818
"Manila",2011,7,2,18,5726
"Manila",2011,7,2,19,6262
"Manila",2011,7,2,20,6349
"Manila",2011,7,2,21,6242
"Manila",2011,7,2,22,6129
"Manila",2011,7,2,23,6027
"Manila",2011,7,2,24,5620
"Manila",2011,7,3,1,5306
"Manila",2011,7,3,2,5046
"Manila",2011,7,3,3,4885
"Manila",2011,7,3,4,4774
"Manila",2011,7,3,5,4683
"Manila",2011,7,3,6,4391
"Manila",2011,7,3,7,4375
"Manila",2011,7,3,8,4596
"Manila",2011,7,3,9,4946
"Manila",2011,7,3,10,5381
"Manila",2011,7,3,11,5652
"Manila",2011,7,3,12,5622
"Manila",2011,7,3,13,5620
"Manila",2011,7,3,14,5649
"Manila",2011,7,3,15,5626
"Manila",2011,7,3,16,5500
"Manila",2011,7,3,17,5367
"Manila",2011,7,3,18,5296
"Manila",2011,7,3,19,5783
"Manila",2011,7,3,20,5958
"Manila",2011,7,3,21,5874
"Manila",2011,7,3,22,5732
"Manila",2011,7,3,23,5625
"Manila",2011,7,3,24,5232
"Manila",2011,7,4,1,4957
"Manila",2011,7,4,2,4712
"Manila",2011,7,4,3,4613
"Manila",2011,7,4,4,4542
"Manila",2011,7,4,5,4677
"Manila",2011,7,4,6,4716
"Manila",2011,7,4,7,4983
"Manila",2011,7,4,8,5579
"Manila",2011,7,4,9,6262
"Manila",2011,7,4,10,6754
"Manila",2011,7,4,11,6961
"Manila",2011,7,4,12,6789
"Manila",2011,7,4,13,6686
"Manila",2011,7,4,14,6869
"Manila",2011,7,4,15,6764
"Manila",2011,7,4,16,6630
"Manila",2011,7,4,17,6404
"Manila",2011,7,4,18,6180
"Manila",2011,7,4,19,6534
"Manila",2011,7,4,20,6563
"Manila",2011,7,4,21,6450
"Manila",2011,7,4,22,6280
"Manila",2011,7,4,23,5970
"Manila",2011,7,4,24,5535
"Manila",2011,7,5,1,5256
"Manila",2011,7,5,2,5094
"Manila",2011,7,5,3,4953
"Manila",2011,7,5,4,4824
"Manila",2011,7,5,5,5012
"Manila",2011,7,5,6,5006
"Manila",2011,7,5,7,5130
"Manila",2011,7,5,8,5697
