,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 03-Mar-2013 ),Page No. 1 of 2
REGION/,MODE OF,NAME OF THERMAL,CAPACITY,NORMATIVE,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR CRITICAL COAL
 STATE,TRANSPORT,POWER STATION,(MW),STOCK,LINKAGE,STOCK
,Reqd.,IN '000
,(DAYS),IN,000 TONNES
,TONNES,COAL STOCK
,IN
,Import,Indigenous,Total
,DAYS,<7,<4
,DAYS DAYS

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135,20,2.8,0,1.12,1.12,0,*,** Coal Supp. regulated by TPS
2,RAIL,BADARPUR TPS,705,30,14.5,0,41.97,41.97,3,*,** Less Receipt-CCL
HARYANA
3,RAIL,PANIPAT TPS,1360,25,26,36,450.13,486.13,21
4,RAIL,YAMUNA NAGAR TPS,600,25,9.7,21,257.3,278.3,32
5,RAIL,INDIRA GANDHI STPP,1500,25,20.8,67,360.21,427.21,23
6,RAIL,MAHATMA GANDHI TPS,1320,25,22.9,0,6.56,6.56,0,*,** Inadequate coal availability
7,RAIL,RAJIV GANDHI TPS,1200,25,22.6,66,395.88,461.88,23
PUNJAB
8,RAIL,GH TPS (LEH.MOH.),920,30,15.6,0,298.92,298.92,21
9,RAIL,ROPAR TPS,1260,25,23.5,0,369.18,369.18,17
10,RAIL,GND TPS(BHATINDA),440,30,6.3,0,82.01,82.01,15
RAJASTHAN
11,RAIL,KOTA TPS,1240,30,24.3,96,160.36,256.36,12
12,RAIL,SURATGARH TPS,1500,30,25.3,0,187.87,187.87,8
13,RAIL,CHHABRA TPP,500,30,8.6,0,147.14,147.14,19
UTTAR PRADESH
14,PITHEAD,ANPARA TPS,1630,15,30.5,0,388.79,388.79,14
15,RAIL,HARDUAGANJ TPS,665,25,11,0,56.53,56.53,6,*,Less Receipt
