,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 01-Aug-2010 )
,Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135.0,25,2.5,33,13
2,RAIL,BADARPUR TPS,705.0,30,11.1,425,38
HARYANA
3,RAIL,PANIPAT TPS,1360.0,25,19.7,298,15
4,RAIL,YAMUNA NAGAR TPS,600.0,25,6.9,203,30
5,RAIL,RAJIV GANDHI TPS,600.0,25,6.8,141,21
PUNJAB
6,RAIL,GH TPS (LEH.MOH.),920.0,30,12.0,250,21
7,RAIL,GND TPS(BHATINDA),440.0,30,4.5,187,41
8,RAIL,ROPAR TPS,1260.0,30,17.9,405,23
RAJASTHAN
9,RAIL,KOTA TPS,1240.0,30,14.5,102,7
10,RAIL,SURATGARH TPS,1500.0,30,17.2,112,7
11,RAIL,CHHABRA TPP,500.0,30,4.3,42,10
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,20.4,154,8
13,RAIL,HARDUAGANJ TPS,220.0,25,2.2,82,37
14,RAIL,OBRA TPS,1372.0,20,11.4,55,5,*,Less Receipt
15,RAIL,PANKI TPS,210.0,30,2.2,141,64
16,RAIL,PARICHHA TPS,640.0,30,8.0,107,13
17,RAIL,DADRI (NCTPP),1330.0,30,15.5,265,17
18,PITHEAD,RIHAND STPS,2000.0,15,26.9,112,4,*,Less Receipt
19,PITHEAD,SINGRAULI STPS,2000.0,15,29.0,26,1,*,**,Higher Generation
20,RAIL,TANDA TPS,440.0,25,6.9,382,55
21,RAIL,UNCHAHAR TPS,1050.0,25,12.9,252,20
22,RAIL,ROSA TPP Ph-I,600.0,25,5.7,58,10
TOTAL OF N.R.,20752.0,24,258.5,3833,15,3,1
WESTERN
CHHATTISGARH
23,RAIL,KORBA EAST V,500.0,15,7.7,65,8
24,PITHEAD,KORBA-II,440.0,15,10.2,178,17
25,PITHEAD,KORBA-WEST TPS,840.0,15,10.2,352,34
26,PITHEAD,KORBA STPS,2100.0,15,29.4,549,19
27,RAIL,SIPAT STPS,1000.0,20,14.2,221,16
28,RAIL,PATHADI TPP,600.0,15,5.7,276,49
29,RAIL,BHILAI TPS,500.0,25,6.8,80,12
GUJARAT
30,RAIL,GANDHI NAGAR TPS,870.0,30,9.3,52,6,*,Less Receipt
31,RAIL,SIKKA REP. TPS,240.0,30,2.1,37,18
32,RAIL,UKAI TPS,850.0,30,9.4,99,11
33,RAIL,WANAKBORI TPS,1470.0,30,17.9,211,12
34,RAIL,SABARMATI (C,400.0,30,5.0,26,5,*,Higher Generation
,STATION)
MADHYA PRADESH
35,PITHEAD,AMARKANTAK EXT TPS,450.0,15,4.2,73,17
36,RAIL,SANJAY GANDHI TPS,1340.0,20,14.0,128,9
37,RAIL,SATPURA TPS,1142.5,20,14.7,201,14
38,PITHEAD,VINDHYACHAL STPS,3260.0,15,43.7,40,1,*,**,Higher Generation
MAHARASHTRA
39,RAIL,BHUSAWAL TPS,470.0,25,8.0,97,12
40,RAIL,CHANDRAPUR(MAHAR,2340.0,20,31.0,645,21
,ASHTRA) STPS
41,RAIL,KHAPARKHEDA TPS- II,840.0,20,12.9,5,0,*,**,Higher Generation
,Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

42,RAIL,KORADI TPS,1040.0,25,9.8,242,25
43,RAIL,NASIK TPS,880.0,25,10.0,75,8
44,RAIL,PARLI TPS,1170.0,25,16.8,72,4,*,Less import
45,RAIL,PARAS TPS,555.0,20,6.1,50,8
46,RAIL,DAHANU TPS,500.0,25,6.9,44,6,*,Less Receipt - SECL
TOTAL OF W.R.,23797.5,21,306.0,3819,12,6,2
SOUTHERN
ANDHRA PRADESH
47,RAIL,Dr. N.TATA RAO TPS,1760.0,25,21.5,75,3,*,**,Less receipt - MCL
48,RAIL,KOTHAGUDEM TPS,1220.0,20,19.6,298,15
49,ROAD,RAMAGUNDEM - B TPS,62.5,20,0.5,16,33
50,RAIL,RAYALASEEMA TPS,840.0,25,13.3,35,3,*,**,Less Receipt
51,PITHEAD,RAMAGUNDEM STPS,2600.0,15,32.7,269,8
52,RAIL,SIMHADRI,1000.0,25,12.8,213,17
KARNATAKA
53,RAIL,RAICHUR TPS,1720.0,30,19.8,201,10
54,RAIL,BELLARY TPS,500.0,20,6.4,62,10
TAMIL NADU
55,INTER MODAL,ENNORE TPS,450.0,30,5.7,6,1,*,**,Coal Transportation
