,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 01-Nov-2011 )
,Page 1 of3

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135.0,20,2.2,10,5,*,Less Receipt
2,RAIL,BADARPUR TPS,705.0,30,12.7,144,11
HARYANA
3,RAIL,PANIPAT TPS,1360.0,25,21.7,19,1,*,**,Less Receipt
4,RAIL,YAMUNA NAGAR TPS,600.0,25,8.1,55,7
5,RAIL,RAJIV GANDHI TPS,1200.0,25,16.2,27,2,*,**,Less Receipt
6,RAIL,INDIRA GANDHI STPP,500.0,25,6.9,109,16
PUNJAB
7,RAIL,GH TPS (LEH.MOH.),920.0,30,13.0,227,17
8,RAIL,ROPAR TPS,1260.0,25,20.2,450,22
9,RAIL,GND TPS(BHATINDA),440.0,30,5.2,82,16
RAJASTHAN
10,RAIL,KOTA TPS,1240.0,30,20.8,33,2,*,**,Less Receipt
11,RAIL,SURATGARH TPS,1500.0,30,20.8,24,1,*,**,Less Receipt
12,RAIL,CHHABRA TPP,500.0,30,6.4,18,3,*,**,Coal supp.for U-2 yet to
,start
UTTAR PRADESH
13,PITHEAD,ANPARA TPS,1630.0,15,25.4,61,2,*,**,Less Receipt
14,RAIL,HARDUAGANJ TPS,470.0,25,2.8,144,52
15,RAIL,OBRA TPS,1372.0,20,13.9,36,3,*,**,Less Receipt
16,RAIL,PANKI TPS,210.0,30,3.5,98,28
17,RAIL,PARICHHA TPS,640.0,30,9.2,47,5,*,Less Receipt
18,RAIL,DADRI (NCTPP),1820.0,30,26.6,110,4,*,Less Receipt
19,PITHEAD,RIHAND STPS,2000.0,15,32.1,87,3,*,**,Less Receipt
20,PITHEAD,SINGRAULI STPS,2000.0,15,32.6,1,0,*,**,Less Receipt
21,RAIL,TANDA TPS,440.0,25,7.8,61,8
22,RAIL,UNCHAHAR TPS,1050.0,25,17.6,53,3,*,**,Less Receipt
23,RAIL,ROSA TPP Ph-I,600.0,25,8.7,134,15
24,RAIL,ANPARA C,0.0,25,7.0,159,23
TOTAL OF N.R.,22592.0,24,341.4,2188,6,13,10
WESTERN
CHHATTISGARH
25,RAIL,DSPM TPS,500.0,15,8.7,177,20
26,PITHEAD,KORBA-II,440.0,15,8.7,124,14
27,PITHEAD,KORBA-WEST TPS,840.0,15,14.4,292,20
28,PITHEAD,KORBA STPS,2600.0,15,37.6,537,14
29,PITHEAD,SIPAT STPS,1660.0,20,17.3,129,7
30,RAIL,PATHADI TPP,600.0,15,8.7,142,16
31,RAIL,BHILAI TPS,500.0,25,7.8,19,2,*,**,Less Receipt
GUJARAT
32,RAIL,GANDHI NAGAR TPS,870.0,30,14.2,134,9
33,RAIL,UKAI TPS,850.0,30,12.1,122,10
34,RAIL,SIKKA REP. TPS,240.0,30,3.8,47,12
35,RAIL,WANAKBORI TPS,1470.0,30,22.5,151,7
36,RAIL,SABARMATI (C,400.0,30,6.4,42,7
,STATION)
MADHYA PRADESH
37,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.2,145,28
38,RAIL,SANJAY GANDHI TPS,1340.0,20,18.5,69,4,*,Unloading Constraint
39,RAIL,SATPURA TPS,1142.5,20,17.9,139,8
40,PITHEAD,VINDHYACHAL STPS,3260.0,15,54.0,19,0,*,**,Less Receipt
MAHARASHTRA
41,RAIL,BHUSAWAL TPS,420.0,20,7.5,260,35
42,RAIL,CHANDRAPUR(MAHAR,2340.0,20,39.0,541,14
,ASHTRA) STPS
,Page 2 of3

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

43,RAIL,KHAPARKHEDA TPS,1340.0,25,15.6,17,1,*,**,Unloading Constraint
44,RAIL,KORADI TPS,1040.0,25,13.9,329,24
45,RAIL,NASIK TPS,880.0,25,13.6,113,8
46,RAIL,PARLI TPS,1130.0,25,17.3,58,3,*,**,Less Receipt
47,RAIL,PARAS TPS,500.0,25,7.5,41,6,*,Less receipt-SCCL
48,RAIL,DAHANU TPS,500.0,25,9.2,32,4,*,Less Receipt - SECL
49,RAIL,WARDHA WARORA,540.0,20,8.1,87,11
TOTAL OF W.R.,25852.5,21,389.5,3767,10,7,4
SOUTHERN
ANDHRA PRADESH
50,RAIL,Dr. N.TATA RAO TPS,1760.0,20,26.0,85,3,*,**,Less receipt - MCL
51,RAIL,KOTHAGUDEM TPS,1720.0,20,19.6,90,5,*,Less receipt-SCCL
52,ROAD,RAMAGUNDEM - B TPS,62.5,20,1.0,7,7
