,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 02-Feb-2010 ),Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135.0,25,2.5,40,16
2,RAIL,BADARPUR TPS,705.0,30,14.5,71,5,*,Less Receipt - CCL
HARYANA
3,RAIL,FARIDABAD TPS.,110.0,25,1.1,16,14
4,RAIL,PANIPAT TPS,1360.0,25,23.2,78,3,*,** Higher Generation
5,RAIL,YAMUNA NAGAR TPS,600.0,25,10.0,19,2,*,** Less Receipt
PUNJAB
6,RAIL,GH TPS (LEH.MOH.),920.0,30,13.4,172,13
7,RAIL,GND TPS(BHATINDA),440.0,30,5.7,82,14
8,RAIL,ROPAR TPS,1260.0,30,21.2,322,15
RAJASTHAN
9,RAIL,KOTA TPS,1240.0,30,22.7,123,5,*,Delay in import
10,RAIL,SURATGARH TPS,1500.0,30,26.5,266,10
11,RAIL,CHHABRA TPP,250.0,30,3.6,11,3,*,** Less Receipt - SECL
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,26.9,285,11
13,RAIL,HARDUAGANJ TPS,220.0,25,3.2,84,26
14,RAIL,OBRA TPS,1372.0,20,18.9,205,11
15,RAIL,PANKI TPS,210.0,30,3.5,102,30
16,RAIL,PARICHHA TPS,640.0,30,11.4,113,10
17,RAIL,DADRI (NCTPP),1330.0,30,14.9,238,16
18,PITHEAD,RIHAND STPS,2000.0,15,33.4,563,17
19,PITHEAD,SINGRAULI STPS,2000.0,15,37.2,485,13
20,RAIL,TANDA TPS,440.0,25,8.2,193,24
21,RAIL,UNCHAHAR TPS,1050.0,25,17.7,148,8
TOTAL OF N.R.,19412.0,24,319.7,3618,11,5,3
WESTERN
CHHATTISGARH
22,RAIL,KORBA EAST V,500.0,15,8.6,111,13
23,PITHEAD,KORBA-II,440.0,15,8.8,105,12
24,PITHEAD,KORBA-WEST TPS,840.0,15,14.8,448,30
25,PITHEAD,KORBA STPS,2100.0,15,37.0,625,17
26,RAIL,SIPAT STPS,1000.0,20,11.5,254,22
27,RAIL,PATHADI TPP,300.0,15,6.0,56,9
GUJARAT
28,RAIL,GANDHI NAGAR TPS,870.0,30,13.4,78,6,*,Less Receipt - SECL
29,RAIL,SIKKA REP. TPS,240.0,30,3.6,71,20
30,RAIL,UKAI TPS,850.0,30,14.1,69,5,*,Less Receipt - SECL
31,RAIL,WANAKBORI TPS,1470.0,30,28.6,170,6,*,Less Receipt - SECL
32,RAIL,TORR POWER AEC,400.0,30,6.3,9,1,*,** Higher Generation
MADHYA PRADESH
33,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.2,42,8
34,RAIL,SANJAY GANDHI TPS,1340.0,20,22.4,110,5,*,Less Receipt
35,RAIL,SATPURA TPS,1142.5,20,22.6,241,11
36,PITHEAD,VINDHYACHAL STPS,3260.0,15,57.3,582,10
MAHARASHTRA
37,RAIL,BHUSAWAL TPS,475.0,25,9.4,84,9
38,RAIL,CHANDRAPUR(MAHAR,2340.0,20,46.6,321,7
,ASHTRA) STPS
39,RAIL,KHAPARKHEDA TPS- II,840.0,20,17.5,226,13
40,RAIL,KORADI TPS,1040.0,25,20.1,194,10
41,RAIL,NASIK TPS,880.0,25,18.0,237,13
42,RAIL,PARLI TPS,920.0,25,21.1,266,13
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 02-Feb-2010 ),Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

43,RAIL,PARAS TPS,305.0,20,7.1,118,17
44,RAIL,DAHANU TPS,500.0,25,9.5,28,3,*,** Less Receipt - SECL
TOTAL OF W.R.,22502.5,21,409.5,4445,11,6,2
SOUTHERN
ANDHRA PRADESH
45,RAIL,Dr. N.TATA RAO TPS,1760.0,25,22.6,335,15
46,RAIL,KOTHAGUDEM TPS,1220.0,20,23.3,458,20
47,ROAD,RAMAGUNDEM - B TPS,62.5,20,1.4,21,15
48,RAIL,RAYALASEEMA TPS,840.0,25,15.9,160,10
49,PITHEAD,RAMAGUNDEM STPS,2600.0,15,47.0,559,12
50,RAIL,SIMHADRI,1000.0,25,18.9,180,10
KARNATAKA
51,RAIL,RAICHUR TPS,1470.0,30,26.0,328,13
52,RAIL,BELLARY TPS,500.0,22,9.5,154,16
TAMIL NADU
53,INTER MODAL,ENNORE TPS,450.0,30,6.9,5,1,*,** Less Receipt
