,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 01-Dec-2011 )
,Page 1 of3

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135.0,20,2.1,10,5,*
2,RAIL,BADARPUR TPS,705.0,30,12.3,199,16
HARYANA
3,RAIL,PANIPAT TPS,1360.0,25,21.0,121,6,*
4,RAIL,YAMUNA NAGAR TPS,600.0,25,7.8,42,5,*
5,RAIL,RAJIV GANDHI TPS,1200.0,25,15.7,81,5,*
6,RAIL,INDIRA GANDHI STPP,1000.0,25,6.7,78,12
PUNJAB
7,RAIL,GH TPS (LEH.MOH.),920.0,30,12.6,234,19
8,RAIL,ROPAR TPS,1260.0,25,19.6,509,26
9,RAIL,GND TPS(BHATINDA),440.0,30,5.0,99,20
RAJASTHAN
10,RAIL,KOTA TPS,1240.0,30,20.1,44,2,*,**
11,RAIL,SURATGARH TPS,1500.0,30,20.1,55,3,*,**
12,RAIL,CHHABRA TPP,500.0,30,6.2,1,0,*,**
UTTAR PRADESH
13,PITHEAD,ANPARA TPS,1630.0,15,24.6,72,3,*,**
14,RAIL,HARDUAGANJ TPS,470.0,25,2.7,56,21
15,RAIL,OBRA TPS,1372.0,20,13.4,35,3,*,**
16,RAIL,PANKI TPS,210.0,30,3.4,73,22
17,RAIL,PARICHHA TPS,640.0,30,8.9,76,8
18,RAIL,DADRI (NCTPP),1820.0,30,25.7,92,4,*
19,PITHEAD,RIHAND STPS,2000.0,15,31.0,74,2,*,**
20,PITHEAD,SINGRAULI STPS,2000.0,15,31.6,13,0,*,**
21,RAIL,TANDA TPS,440.0,25,7.6,64,8
22,RAIL,UNCHAHAR TPS,1050.0,25,17.1,19,1,*,**
23,RAIL,ROSA TPP Ph-I,600.0,25,8.4,144,17
24,RAIL,ANPARA C,1200.0,25,6.8,152,22
TOTAL OF N.R.,24292.0,24,330.4,2345,7,13,8
WESTERN
CHHATTISGARH
25,RAIL,DSPM TPS,500.0,15,8.4,168,20
26,PITHEAD,KORBA-II,440.0,15,8.4,121,14
27,PITHEAD,KORBA-WEST TPS,840.0,15,14.0,351,25
28,PITHEAD,KORBA STPS,2600.0,15,36.4,371,10
29,PITHEAD,SIPAT STPS,1660.0,20,16.8,97,6,*
30,RAIL,PATHADI TPP,600.0,15,8.4,152,18
31,RAIL,BHILAI TPS,500.0,25,7.6,41,5,*
GUJARAT
32,RAIL,GANDHI NAGAR TPS,870.0,30,13.7,61,4,*
33,RAIL,UKAI TPS,850.0,30,11.7,83,7
34,RAIL,SIKKA REP. TPS,240.0,30,3.7,11,3,*,**
35,RAIL,WANAKBORI TPS,1470.0,30,21.8,156,7
36,RAIL,SABARMATI (C,400.0,30,6.2,31,5,*
,STATION)
MADHYA PRADESH
37,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.0,196,39
38,RAIL,SANJAY GANDHI TPS,1340.0,20,17.9,60,3,*,**
39,RAIL,SATPURA TPS,1142.5,20,17.3,122,7
40,PITHEAD,VINDHYACHAL STPS,3260.0,15,52.3,92,2,*,**
MAHARASHTRA
41,RAIL,BHUSAWAL TPS,420.0,20,7.3,160,22
42,RAIL,CHANDRAPUR(MAHAR,2340.0,20,37.7,470,12
,ASHTRA) STPS
,Page 2 of3

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

43,RAIL,KHAPARKHEDA TPS,1340.0,25,15.1,463,31
44,RAIL,KORADI TPS,1040.0,25,13.4,201,15
45,RAIL,NASIK TPS,880.0,25,13.1,128,10
46,RAIL,PARLI TPS,1130.0,25,16.8,56,3,*,**
47,RAIL,PARAS TPS,500.0,25,7.3,2,0,*,**
48,RAIL,DAHANU TPS,500.0,25,8.9,45,5,*
49,RAIL,WARDHA WARORA,540.0,20,7.8,143,18
TOTAL OF W.R.,25852.5,21,377.0,3781,10,10,5
SOUTHERN
ANDHRA PRADESH
50,RAIL,Dr. N.TATA RAO TPS,1760.0,20,25.2,12,0,*,**
51,RAIL,KOTHAGUDEM TPS,1720.0,20,19.0,72,4,*
52,ROAD,RAMAGUNDEM - B TPS,62.5,20,1.0,16,16
53,RAIL,RAYALASEEMA TPS,1050.0,25,15.9,25,2,*,**
54,PITHEAD,RAMAGUNDEM STPS,2600.0,15,36.9,216,6,*
55,RAIL,SIMHADRI,1500.0,25,22.4,51,2,*,**
56,PITHEAD,KAKATIYA TPS,500.0,15,5.6,210,38
KARNATAKA
57,RAIL,RAICHUR TPS,1720.0,30,24.0,55,2,*,**
