,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 02-Oct-2011 )
,Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135.0,20,2.1,2,1,*,**,Less Receipt
2,RAIL,BADARPUR TPS,705.0,30,12.3,47,4,*,Less Receipt
HARYANA
3,RAIL,PANIPAT TPS,1360.0,25,21.0,46,2,*,**,Less Receipt
4,RAIL,YAMUNA NAGAR TPS,600.0,25,7.8,53,7
5,RAIL,RAJIV GANDHI TPS,1200.0,25,15.7,137,9
6,RAIL,INDIRA GANDHI STPP,500.0,25,6.7,164,24
PUNJAB
7,RAIL,GH TPS (LEH.MOH.),920.0,30,12.6,290,23
8,RAIL,ROPAR TPS,1260.0,25,19.6,533,27
9,RAIL,GND TPS(BHATINDA),440.0,30,5.0,132,26
RAJASTHAN
10,RAIL,KOTA TPS,1240.0,30,20.1,270,13
11,RAIL,SURATGARH TPS,1500.0,30,20.1,295,15
12,RAIL,CHHABRA TPP,500.0,30,6.2,21,3,*,**,Less Receipt
UTTAR PRADESH
13,PITHEAD,ANPARA TPS,1630.0,15,24.6,215,9
14,RAIL,HARDUAGANJ TPS,220.0,25,2.7,160,60
15,RAIL,OBRA TPS,1372.0,20,13.4,69,5,*,Less Receipt
16,RAIL,PANKI TPS,210.0,30,3.4,103,31
17,RAIL,PARICHHA TPS,640.0,30,8.9,67,7
18,RAIL,DADRI (NCTPP),1820.0,30,25.7,79,3,*,**,Less Receipt
19,PITHEAD,RIHAND STPS,2000.0,15,31.0,78,2,*,**,Less Receipt
20,PITHEAD,SINGRAULI STPS,2000.0,15,31.6,43,1,*,**,Less Receipt
21,RAIL,TANDA TPS,440.0,25,7.6,215,29
22,RAIL,UNCHAHAR TPS,1050.0,25,17.1,76,4,*,Less Receipt
23,RAIL,ROSA TPP Ph-I,600.0,25,8.4,85,10
TOTAL OF N.R.,22342.0,24,323.6,3181,10,9,6
WESTERN
CHHATTISGARH
24,RAIL,DSPM TPS,500.0,15,8.4,190,23
25,PITHEAD,KORBA-II,200.0,15,8.4,156,19
26,PITHEAD,KORBA-WEST TPS,840.0,15,14.0,354,25
27,PITHEAD,KORBA STPS,2600.0,15,36.4,619,17
28,PITHEAD,SIPAT STPS,1660.0,20,16.8,72,4,*,Less Receipt
29,RAIL,PATHADI TPP,600.0,15,8.4,54,6,*,Less Receipt
30,RAIL,BHILAI TPS,500.0,25,7.6,37,5,*,Less Receipt
GUJARAT
31,RAIL,GANDHI NAGAR TPS,870.0,30,13.7,233,17
32,RAIL,UKAI TPS,850.0,30,11.7,197,17
33,RAIL,SIKKA REP. TPS,240.0,30,3.7,77,21
34,RAIL,WANAKBORI TPS,1470.0,30,21.8,335,15
35,RAIL,SABARMATI (C,400.0,30,6.2,67,11
,STATION)
MADHYA PRADESH
36,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.0,156,31
37,RAIL,SANJAY GANDHI TPS,1340.0,20,17.9,40,2,*,**,Unloading Constraint
38,RAIL,SATPURA TPS,1142.5,20,17.3,224,13
39,PITHEAD,VINDHYACHAL STPS,3260.0,15,52.3,9,0,*,**,Less Receipt
MAHARASHTRA
40,RAIL,BHUSAWAL TPS,420.0,20,7.3,297,41
41,RAIL,CHANDRAPUR(MAHAR,2340.0,20,37.7,750,20
,ASHTRA) STPS
42,RAIL,KHAPARKHEDA TPS,1340.0,25,15.1,2,0,*,**,Unloading Constraint
,Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

43,RAIL,KORADI TPS,1040.0,25,13.4,342,25
44,RAIL,NASIK TPS,880.0,25,13.1,184,14
45,RAIL,PARLI TPS,1130.0,25,16.8,99,6,*,Less Receipt
46,RAIL,PARAS TPS,500.0,25,7.3,121,17
47,RAIL,DAHANU TPS,500.0,25,8.9,10,1,*,**,Less Receipt
48,RAIL,WARDHA WARORA,540.0,20,7.8,79,10
TOTAL OF W.R.,25612.5,21,377.0,4705,12,8,4
SOUTHERN
ANDHRA PRADESH
49,RAIL,Dr. N.TATA RAO TPS,1760.0,20,25.2,53,2,*,**,Less Receipt
50,RAIL,KOTHAGUDEM TPS,1720.0,20,19.0,57,3,*,**,Less Receipt
51,ROAD,RAMAGUNDEM - B TPS,62.5,20,1.0,13,13
52,RAIL,RAYALASEEMA TPS,1050.0,25,15.9,53,3,*,**,Less Receipt
53,PITHEAD,RAMAGUNDEM STPS,2600.0,15,36.9,21,1,*,**,Less Receipt
