,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAG,IN,000 TONNES,IN,CRITICAL COAL
,POWER,STOCK,E,DAY,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,S
,(DAYS),Import,Indigeno,<7,<4
MAHARASHTRA
42,RAIL,BHUSAWAL TPS,1420.0,20,14.4,0,65.90,5,*,Less receipt - MCL
43,RAIL,CHANDRAPUR,2340.0,20,34.7,0,364.55,11
,(MAHARASHTRA) STPS
44,RAIL,KHAPARKHEDA TPS,1340.0,25,20.8,30,20.21,2,*,**,Less receipt - MCL
45,RAIL,KORADI TPS,1040.0,25,13.9,0,57.99,4,*,Less receipt - MCL
46,RAIL,NASIK TPS,880.0,25,13.3,0,259.68,20
47,RAIL,PARLI TPS,1130.0,25,17.3,0,33.54,2,*,**,Less receipt - MCL
48,RAIL,PARAS TPS,500.0,25,7.2,0,112.30,16
49,RAIL,DAHANU TPS,500.0,25,7.8,4,38.55,5,*,Less Receipt - SECL
50,RAIL,WARDHA WARORA,540.0,20,6.9,0,70.13,10
TOTAL OF W.R.,27512.5,21,410.0,45,3976.72,10,7,4
SOUTHERN
ANDHRA PRADESH
51,RAIL,Dr. N.TATA RAO TPS,1760.0,20,24.8,0,133.99,5,*,Less receipt - MCL
52,RAIL,KOTHAGUDEM TPS,1720.0,20,23.1,0,136.20,6,*,Less Receipt
53,RAIL,RAYALASEEMA TPS,1050.0,25,14.4,0,19.27,1,*,**,Less Receipt
54,PITHEAD,RAMAGUNDEM STPS,2600.0,15,38.1,0,184.54,5,*,Less Receipt
55,RAIL,SIMHADRI,2000.0,25,25.4,0,87.12,3,*,**,Coal Sup. for U-4 yet
,to start
56,PITHEAD,KAKATIYA TPS,500.0,15,6.6,0,141.89,21
KARNATAKA
57,RAIL,RAICHUR TPS,1720.0,30,22.5,6,94.68,4,*,Less Receipt
58,RAIL,BELLARY TPS,1000.0,30,11.6,0,24.43,2,*,**,Coal Sup. for U-2 yet
,to start
TAMIL NADU
59,INTER MODAL,ENNORE TPS,450.0,30,5.8,0,58.24,10
60,INTER MODAL,METTUR TPS,840.0,30,12.1,51,132.36,15
61,INTER MODAL,NORTH CHENNAI TPS,630.0,30,17.3,25,121.46,8
62,INTER MODAL,TUTICORIN TPS,1050.0,30,16.8,24,152.16,11
TOTAL OF S.R.,15320.0,24,218.5,106,1286.34,6,7,3
EASTERN
BIHAR
63,RAIL,BARAUNI TPS,210.0,20,0.6,0,9.19,16
64,RAIL,MUZAFFARPUR TPS,220.0,20,1.2,0,3.31,3,*,**,Coal Supp. regulated
,by TPS
65,PITHEAD,KAHALGAON TPS,2340.0,15,36.1,0,5.33,0,*,**,Inadequate coal
,availability
JHARKHAND
66,RAIL,PATRATU TPS,770.0,20,1.7,0,94.63,55
67,ROAD,TENUGHAT TPS,420.0,20,4.3,0,134.52,31
68,RAIL,BOKARO `B` TPS,630.0,20,8.7,0,12.71,1,*,**,No import
69,RAIL,CHANDRAPURA(DVC),890.0,20,14.4,0,78.24,5,*,No import
,TPS
70,RAIL,MAITHON RB TPP,1050.0,20,13.0,0,192.23,15
71,RAIL,KODARMA TPP,500.0,20,8.1,0,0.00,0,*,**,Coal Supp./Gen.yet to
,Start
ORISSA
72,PITHEAD,IB VALLEY TPS,420.0,15,7.2,4,146.48,21
73,PITHEAD,TALCHER (OLD) TPS,470.0,15,8.1,0,215.84,27
74,PITHEAD,TALCHER STPS,3000.0,15,50.6,0,141.45,3,*,**,Less Receipt
75,RAIL,STERLITE TPP,2400.0,20,23.1,0,336.46,15
WEST BENGAL
76,RAIL,DURGAPUR TPS,340.0,20,4.3,0,175.88,41
77,RAIL,MEJIA TPS,2340.0,20,23.1,0,17.62,1,*,**,Coal Sup. for U-8 yet
,to start
78,RAIL,BAKRESWAR TPS,1050.0,25,15.6,0,65.31,4,*,Less Receipt
79,RAIL,BANDEL TPS,450.0,20,4.3,0,9.19,2,*,**,Less Receipt
80,RAIL,D.P.L. TPS,630.0,25,6.4,0,80.02,13
81,RAIL,KOLAGHAT TPS,1260.0,25,17.3,0,162.43,9
82,RAIL,SAGARDIGHI TPS,600.0,20,7.2,0,148.38,21
83,RAIL,SANTALDIH TPS,980.0,20,5.8,0,71.07,12
84,RAIL,BUDGE BUDGE TPS,750.0,20,9.5,0,233.17,24
85,RAIL,NEW COSSIPORE TPS,160.0,20,1.3,0,7.62,6,*,Less Receipt
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 03-Jun-2012 ),Page 3 of 3

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAG,IN,000 TONNES,IN,CRITICAL COAL
,POWER,STOCK,E,DAY,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,S
,(DAYS),Import,Indigeno,<7,<4

86,RAIL,SOUTHERN REPL. TPS,135.0,20,2.3,0,28.16,12
87,RAIL,TITAGARH TPS,240.0,20,3.8,0,29.52,8
88,PITHEAD,FARAKKA STPS,2100.0,15,31.8,0,13.42,0,*,**,Inadequate coal
,availability
89,RAIL,DURGAPUR STEEL,1000.0,20,10.1,0,13.43,1,*,**,Less Receipt

TOTAL OF E.R.,25355.0,18,319.9,4,2425.58,8,12,9
ALL INDIA TOTAL,94844.5,22,1335,381,12853.0,10,33,20

(*) Critical i.e. stock less than 7 days in,33,TPSs,Includes super critical also
(**) Super Critical i.e. stock less than 4 days in,20,TPSs
