,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 01-Nov-2010 )
,Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
55,RAIL,BELLARY TPS,500.0,20,9.5,275,29
TAMIL NADU
56,RAIL,ENNORE TPS,450.0,30,4.3,10,2,*,**,Less Receipt
57,RAIL,METTUR TPS,840.0,30,14.0,41,3,*,**,Less Receipt
58,RAIL,NORTH CHENNAI TPS,630.0,30,10.0,44,4,*,Less Receipt
59,RAIL,TUTICORIN TPS,1050.0,30,15.5,83,5,*,Less Receipt
TOTAL OF S.R.,13172.5,23,199.2,2434,12,4,2
EASTERN
BIHAR
60,RAIL,BARAUNI TPS,310.0,20,1.0,45,45
61,RAIL,MUZAFFARPUR TPS,220.0,20,1.5,51,33
62,PITHEAD,KAHALGAON TPS,2340.0,15,37.3,14,0,*,**,Coal Transportation
JHARKHAND
63,RAIL,PATRATU TPS,770.0,20,6.3,102,16
64,RAIL,TENUGHAT TPS,420.0,20,6.7,119,18
65,RAIL,BOKARO `B` TPS,630.0,20,9.0,342,38
66,RAIL,CHANDRAPURA(DVC),890.0,20,9.7,364,37
,TPS
ORISSA
67,PITHEAD,IB VALLEY TPS,420.0,15,7.5,80,11
68,PITHEAD,TALCHER (OLD) TPS,470.0,15,9.0,263,29
69,PITHEAD,TALCHER STPS,3000.0,15,60.0,165,3,*,**,Less Receipt
WEST BENGAL
70,RAIL,DURGAPUR TPS,340.0,20,5.6,131,24
71,RAIL,MEJIA TPS,1840.0,20,20.0,0,0,*,**,Higher Trun around
,time
72,RAIL,BAKRESWAR TPS,1050.0,25,15.0,106,7
73,RAIL,BANDEL TPS,450.0,20,5.0,39,8
74,RAIL,D.P.L. TPS,690.0,74,9.4,231,25
75,RAIL,KOLAGHAT TPS,1260.0,25,18.3,106,6,*,Less Receipt
76,RAIL,SAGARDIGHI TPS,600.0,20,8.0,68,8
77,RAIL,SANTALDIH TPS,730.0,20,3.3,36,11
78,RAIL,BUDGE BUDGE TPS,750.0,20,10.0,56,6,*,Less Receipt
79,RAIL,NEW COSSIPORE TPS,160.0,20,1.0,8,8
80,RAIL,SOUTHERN REPL. TPS,135.0,20,2.7,45,17
81,RAIL,TITAGARH TPS,240.0,20,4.0,43,11
82,PITHEAD,FARAKKA STPS,1600.0,15,26.0,124,5,*,Coal Transportation
TOTAL OF E.R.,19315.0,20,276.3,2536,9,6,3
ALL INDIA TOTAL,78127.0,24,1196,12070,10,29,13

(*) Critical i.e. stock less than 7 days in,29,TPSs,{Includes super critical also}
(**) Super Critical i.e. stock less than 4 days in,13,TPSs
,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 02-Nov-2010 )
,Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135.0,25,2.3,83,36
2,RAIL,BADARPUR TPS,705.0,30,13.0,492,38
HARYANA
3,RAIL,PANIPAT TPS,1360.0,25,21.7,198,9
4,RAIL,YAMUNA NAGAR TPS,600.0,25,8.3,198,24
5,RAIL,RAJIV GANDHI TPS,1200.0,25,13.3,30,2,*,**,Less Receipt
PUNJAB
6,RAIL,GH TPS (LEH.MOH.),920.0,30,5.0,282,56
7,RAIL,GND TPS(BHATINDA),440.0,30,5.0,234,47
8,RAIL,ROPAR TPS,1260.0,30,20.0,732,37
RAJASTHAN
9,RAIL,KOTA TPS,1240.0,30,20.0,16,1,*,**,No import
10,RAIL,SURATGARH TPS,1500.0,30,22.3,162,7
11,RAIL,CHHABRA TPP,500.0,30,8.3,59,7
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,23.3,139,6,*,Less Receipt
13,RAIL,HARDUAGANJ TPS,220.0,25,2.7,95,36
14,RAIL,OBRA TPS,1372.0,20,15.0,93,6,*,No import
15,RAIL,PANKI TPS,210.0,30,3.3,167,50
16,RAIL,PARICHHA TPS,640.0,30,11.0,96,9
17,RAIL,DADRI (NCTPP),1820.0,30,26.7,137,5,*,Less Receipt
18,PITHEAD,RIHAND STPS,2000.0,15,34.0,52,2,*,**,Less Receipt - NCL
19,PITHEAD,SINGRAULI STPS,2000.0,15,35.3,10,0,*,**,Higher Generation
20,RAIL,TANDA TPS,440.0,25,8.0,246,31
21,RAIL,UNCHAHAR TPS,1050.0,25,18.3,210,11
22,RAIL,ROSA TPP Ph-I,600.0,25,9.0,52,6,*,No import
TOTAL OF N.R.,21842.0,24,325.8,3781,12,8,4
WESTERN
CHHATTISGARH
23,RAIL,KORBA EAST V,500.0,15,9.0,58,6,*,Less Receipt
24,PITHEAD,KORBA-II,440.0,15,11.4,98,9
25,PITHEAD,KORBA-WEST TPS,840.0,15,14.7,254,17
26,PITHEAD,KORBA STPS,2100.0,15,36.7,212,6,*,Less Receipt
27,RAIL,SIPAT STPS,1000.0,20,16.7,247,15
28,RAIL,PATHADI TPP,600.0,15,9.7,123,13
29,RAIL,BHILAI TPS,500.0,25,9.0,116,13
GUJARAT
30,RAIL,GANDHI NAGAR TPS,870.0,30,13.3,62,5,*,Less Receipt
31,RAIL,SIKKA REP. TPS,240.0,30,4.0,23,6,*,Less Receipt
32,RAIL,UKAI TPS,850.0,30,10.1,80,8
33,RAIL,WANAKBORI TPS,1470.0,30,23.3,69,3,*,**,Less Receipt - SECL
34,RAIL,SABARMATI (C,400.0,30,6.0,44,7
,STATION)
MADHYA PRADESH
35,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.2,75,14
36,RAIL,SANJAY GANDHI TPS,1340.0,20,21.3,248,12
37,RAIL,SATPURA TPS,1142.5,20,20.7,241,12
38,PITHEAD,VINDHYACHAL STPS,3260.0,15,56.7,18,0,*,**,Less Receipt - NCL
MAHARASHTRA
39,RAIL,BHUSAWAL TPS,470.0,270,9.0,130,14
40,RAIL,CHANDRAPUR(MAHAR,2340.0,20,40.0,453,11
,ASHTRA) STPS
41,RAIL,KHAPARKHEDA TPS- II,840.0,20,15.1,88,6,*,Less Receipt
,Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

42,RAIL,KORADI TPS,1040.0,25,15.7,229,15
43,RAIL,NASIK TPS,880.0,25,11.6,165,14
44,RAIL,PARLI TPS,1170.0,25,20.0,43,2,*,**,Less Receipt
45,RAIL,PARAS TPS,555.0,20,7.9,26,3,*,**,Less Receipt
46,RAIL,DAHANU TPS,500.0,25,7.7,21,3,*,**,Less Receipt - SECL
TOTAL OF W.R.,23797.5,26,394.8,3123,8,10,5
SOUTHERN
ANDHRA PRADESH
47,RAIL,Dr. N.TATA RAO TPS,1760.0,20,24.0,263,11
48,ROAD,KOTHAGUDEM TPS,1220.0,20,20.0,346,17
49,RAIL,RAMAGUNDEM - B TPS,62.5,20,0.8,31,39
50,RAIL,RAYALASEEMA TPS,840.0,25,14.2,271,19
51,PITHEAD,RAMAGUNDEM STPS,2600.0,15,40.0,257,6,*,Less Receipt
52,RAIL,SIMHADRI,1000.0,25,17.3,182,10
53,RAIL,KAKATIYA TPS,500.0,20,6.7,294,44
KARNATAKA
54,RAIL,RAICHUR TPS,1720.0,30,22.9,323,14
55,RAIL,BELLARY TPS,500.0,20,9.5,278,29
TAMIL NADU
56,RAIL,ENNORE TPS,450.0,30,4.3,9,2,*,**,Less Receipt
57,RAIL,METTUR TPS,840.0,30,14.0,33,2,*,**,Less Receipt
58,RAIL,NORTH CHENNAI TPS,630.0,30,10.0,45,4,*,Less Receipt
59,RAIL,TUTICORIN TPS,1050.0,30,15.5,73,5,*,Less Receipt
TOTAL OF S.R.,13172.5,23,199.2,2407,12,5,2
EASTERN
BIHAR
60,RAIL,BARAUNI TPS,310.0,20,1.0,44,44
61,RAIL,MUZAFFARPUR TPS,220.0,20,1.5,51,33
62,PITHEAD,KAHALGAON TPS,2340.0,15,37.3,12,0,*,**,Coal Transportation
JHARKHAND
63,RAIL,PATRATU TPS,770.0,20,6.3,103,17
64,RAIL,TENUGHAT TPS,420.0,20,6.7,116,17
65,RAIL,BOKARO `B` TPS,630.0,20,9.0,339,38
66,RAIL,CHANDRAPURA(DVC),890.0,20,9.7,364,37
,TPS
ORISSA
67,PITHEAD,IB VALLEY TPS,420.0,15,7.5,71,10
68,PITHEAD,TALCHER (OLD) TPS,470.0,15,9.0,268,30
69,PITHEAD,TALCHER STPS,3000.0,15,60.0,166,3,*,**,Less Receipt
WEST BENGAL
70,RAIL,DURGAPUR TPS,340.0,20,5.6,132,24
71,RAIL,MEJIA TPS,1840.0,20,20.0,0,0,Higher Trun around
,time
72,RAIL,BAKRESWAR TPS,1050.0,25,15.0,105,7
73,RAIL,BANDEL TPS,450.0,20,5.0,40,8
74,RAIL,D.P.L. TPS,690.0,74,9.4,228,24
75,RAIL,KOLAGHAT TPS,1260.0,25,18.3,114,6,*,Less Receipt
76,RAIL,SAGARDIGHI TPS,600.0,20,8.0,66,8
77,RAIL,SANTALDIH TPS,730.0,20,3.3,35,11
78,RAIL,BUDGE BUDGE TPS,750.0,20,10.0,62,6,*,Less Receipt
79,RAIL,NEW COSSIPORE TPS,160.0,20,1.0,8,8
80,RAIL,SOUTHERN REPL. TPS,135.0,20,2.7,47,17
81,RAIL,TITAGARH TPS,240.0,20,4.0,43,11
82,PITHEAD,FARAKKA STPS,1600.0,15,26.0,129,5,*,Coal Transportation
TOTAL OF E.R.,19315.0,20,276.3,2543,9,5,2
ALL INDIA TOTAL,78127.0,24,1196,11854,10,28,13

(*) Critical i.e. stock less than 7 days in,28,TPSs,{Includes super critical also}
(**) Super Critical i.e. stock less than 4 days in,13,TPSs
,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 03-Nov-2010 )
,Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135.0,25,2.3,80,34
2,RAIL,BADARPUR TPS,705.0,30,13.0,487,38
HARYANA
3,RAIL,PANIPAT TPS,1360.0,25,21.7,190,9
4,RAIL,YAMUNA NAGAR TPS,600.0,25,8.3,141,17
5,RAIL,RAJIV GANDHI TPS,1200.0,25,13.3,25,2,*,**,Less Receipt
PUNJAB
6,RAIL,GH TPS (LEH.MOH.),920.0,30,5.0,276,55
7,RAIL,GND TPS(BHATINDA),440.0,30,5.0,232,46
8,RAIL,ROPAR TPS,1260.0,30,20.0,737,37
RAJASTHAN
9,RAIL,KOTA TPS,1240.0,30,20.0,15,1,*,**,No import
10,RAIL,SURATGARH TPS,1500.0,30,22.3,157,7
11,RAIL,CHHABRA TPP,500.0,30,8.3,62,7
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,23.3,139,6,*,Less Receipt
13,RAIL,HARDUAGANJ TPS,220.0,25,2.7,94,35
14,RAIL,OBRA TPS,1372.0,20,15.0,98,7
15,RAIL,PANKI TPS,210.0,30,3.3,169,51
16,RAIL,PARICHHA TPS,640.0,30,11.0,100,9
17,RAIL,DADRI (NCTPP),1820.0,30,26.7,134,5,*,Less Receipt
18,PITHEAD,RIHAND STPS,2000.0,15,34.0,48,1,*,**,Less Receipt
19,PITHEAD,SINGRAULI STPS,2000.0,15,35.3,10,0,*,**,Higher Generation
20,RAIL,TANDA TPS,440.0,25,8.0,240,30
21,RAIL,UNCHAHAR TPS,1050.0,25,18.3,207,11
22,RAIL,ROSA TPP Ph-I,600.0,25,9.0,41,5,*,No import
TOTAL OF N.R.,21842.0,24,325.8,3682,11,7,4
WESTERN
CHHATTISGARH
23,RAIL,KORBA EAST V,500.0,15,9.0,61,7
24,PITHEAD,KORBA-II,440.0,15,11.4,98,9
25,PITHEAD,KORBA-WEST TPS,840.0,15,14.7,261,18
26,PITHEAD,KORBA STPS,2100.0,15,36.7,213,6,*,Less Receipt
27,RAIL,SIPAT STPS,1000.0,20,16.7,263,16
28,RAIL,PATHADI TPP,600.0,15,9.7,121,12
29,RAIL,BHILAI TPS,500.0,25,9.0,120,13
GUJARAT
30,RAIL,GANDHI NAGAR TPS,870.0,30,13.3,64,5,*,Less Receipt
31,RAIL,SIKKA REP. TPS,240.0,30,4.0,19,5,*,Less Receipt
32,RAIL,UKAI TPS,850.0,30,10.1,78,8
33,RAIL,WANAKBORI TPS,1470.0,30,23.3,67,3,*,**,Less Receipt - SECL
34,RAIL,SABARMATI (C,400.0,30,6.0,44,7
,STATION)
MADHYA PRADESH
35,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.2,74,14
36,RAIL,SANJAY GANDHI TPS,1340.0,20,21.3,244,11
37,RAIL,SATPURA TPS,1142.5,20,20.7,235,11
38,PITHEAD,VINDHYACHAL STPS,3260.0,15,56.7,15,0,*,**,Less Receipt - NCL
MAHARASHTRA
39,RAIL,BHUSAWAL TPS,470.0,270,9.0,125,14
40,RAIL,CHANDRAPUR(MAHAR,2340.0,20,40.0,453,11
,ASHTRA) STPS
41,RAIL,KHAPARKHEDA TPS- II,840.0,20,15.1,90,6,*,Less Receipt
,Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

42,RAIL,KORADI TPS,1040.0,25,15.7,232,15
43,RAIL,NASIK TPS,880.0,25,11.6,162,14
44,RAIL,PARLI TPS,1170.0,25,20.0,42,2,*,**,Less Receipt
45,RAIL,PARAS TPS,555.0,20,7.9,30,4,*,Less Receipt
46,RAIL,DAHANU TPS,500.0,25,7.7,31,4,*,Less Receipt - SECL
TOTAL OF W.R.,23797.5,26,394.8,3140,8,9,3
SOUTHERN
ANDHRA PRADESH
47,RAIL,Dr. N.TATA RAO TPS,1760.0,20,24.0,260,11
48,ROAD,KOTHAGUDEM TPS,1220.0,20,20.0,342,17
49,RAIL,RAMAGUNDEM - B TPS,62.5,20,0.8,31,39
50,RAIL,RAYALASEEMA TPS,840.0,25,14.2,272,19
51,PITHEAD,RAMAGUNDEM STPS,2600.0,15,40.0,259,6,*,Less Receipt
52,RAIL,SIMHADRI,1000.0,25,17.3,187,11
53,RAIL,KAKATIYA TPS,500.0,20,6.7,291,44
KARNATAKA
54,RAIL,RAICHUR TPS,1720.0,30,22.9,314,14
55,RAIL,BELLARY TPS,500.0,20,9.5,278,29
TAMIL NADU
56,RAIL,ENNORE TPS,450.0,30,4.3,10,2,*,**,Less Receipt
57,RAIL,METTUR TPS,840.0,30,14.0,42,3,*,**,Less Receipt
58,RAIL,NORTH CHENNAI TPS,630.0,30,10.0,46,5,*,Less Receipt
59,RAIL,TUTICORIN TPS,1050.0,30,15.5,59,4,*,Less Receipt
TOTAL OF S.R.,13172.5,23,199.2,2391,12,5,2
EASTERN
BIHAR
60,RAIL,BARAUNI TPS,310.0,20,1.0,42,42
61,RAIL,MUZAFFARPUR TPS,220.0,20,1.5,51,33
62,PITHEAD,KAHALGAON TPS,2340.0,15,37.3,14,0,*,**,Coal Transportation
JHARKHAND
63,RAIL,PATRATU TPS,770.0,20,6.3,103,17
64,RAIL,TENUGHAT TPS,420.0,20,6.7,113,17
65,RAIL,BOKARO `B` TPS,630.0,20,9.0,339,38
66,RAIL,CHANDRAPURA(DVC),890.0,20,9.7,365,38
,TPS
ORISSA
67,PITHEAD,IB VALLEY TPS,420.0,15,7.5,65,9
68,PITHEAD,TALCHER (OLD) TPS,470.0,15,9.0,270,30
69,PITHEAD,TALCHER STPS,3000.0,15,60.0,160,3,*,**,Less Receipt
WEST BENGAL
70,RAIL,DURGAPUR TPS,340.0,20,5.6,136,24,Higher Trun around
,time
71,RAIL,MEJIA TPS,1840.0,20,20.0,0,0,*,**,Higher Trun around
,time
72,RAIL,BAKRESWAR TPS,1050.0,25,15.0,103,7
73,RAIL,BANDEL TPS,450.0,20,5.0,42,8
74,RAIL,D.P.L. TPS,690.0,74,9.4,229,24
75,RAIL,KOLAGHAT TPS,1260.0,25,18.3,110,6,*,Less Receipt
76,RAIL,SAGARDIGHI TPS,600.0,20,8.0,60,8
77,RAIL,SANTALDIH TPS,730.0,20,3.3,39,12
78,RAIL,BUDGE BUDGE TPS,750.0,20,10.0,76,8
79,RAIL,NEW COSSIPORE TPS,160.0,20,1.0,10,10
80,RAIL,SOUTHERN REPL. TPS,135.0,20,2.7,48,18
81,RAIL,TITAGARH TPS,240.0,20,4.0,40,10
82,PITHEAD,FARAKKA STPS,1600.0,15,26.0,129,5,*,Coal Transportation
TOTAL OF E.R.,19315.0,20,276.3,2543,9,5,3
ALL INDIA TOTAL,78127.0,24,1196,11756,10,26,12

(*) Critical i.e. stock less than 7 days in,26,TPSs,{Includes super critical also}
(**) Super Critical i.e. stock less than 4 days in,12,TPSs
,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 07-Nov-2010 )
,Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135.0,25,2.3,86,37
2,RAIL,BADARPUR TPS,705.0,30,13.0,487,38
HARYANA
3,RAIL,PANIPAT TPS,1360.0,25,21.7,177,8
4,RAIL,YAMUNA NAGAR TPS,600.0,25,8.3,123,15
5,RAIL,RAJIV GANDHI TPS,1200.0,25,13.3,14,1,*,**,Less Receipt
PUNJAB
6,RAIL,GH TPS (LEH.MOH.),920.0,30,5.0,270,54
7,RAIL,GND TPS(BHATINDA),440.0,30,5.0,234,47
8,RAIL,ROPAR TPS,1260.0,30,20.0,730,36
RAJASTHAN
9,RAIL,KOTA TPS,1240.0,30,20.0,34,2,*,**,No import
10,RAIL,SURATGARH TPS,1500.0,30,22.3,154,7
11,RAIL,CHHABRA TPP,500.0,30,8.3,60,7
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,23.3,120,5,*,Less Receipt
13,RAIL,HARDUAGANJ TPS,220.0,25,2.7,103,39
14,RAIL,OBRA TPS,1372.0,20,15.0,99,7
15,RAIL,PANKI TPS,210.0,30,3.3,178,54
16,RAIL,PARICHHA TPS,640.0,30,11.0,109,10
17,RAIL,DADRI (NCTPP),1820.0,30,26.7,150,6,*,Less Receipt
18,PITHEAD,RIHAND STPS,2000.0,15,34.0,47,1,*,**,Less Receipt
19,PITHEAD,SINGRAULI STPS,2000.0,15,35.3,2,0,*,**,Higher Generation
20,RAIL,TANDA TPS,440.0,25,8.0,232,29
21,RAIL,UNCHAHAR TPS,1050.0,25,18.3,213,12
22,RAIL,ROSA TPP Ph-I,600.0,25,9.0,41,5,*,No import
TOTAL OF N.R.,21842.0,24,325.8,3664,11,7,4
WESTERN
CHHATTISGARH
23,RAIL,DSPM TPS,500.0,15,9.0,73,8
24,PITHEAD,KORBA-II,440.0,15,11.4,92,8
25,PITHEAD,KORBA-WEST TPS,840.0,15,14.7,265,18
26,PITHEAD,KORBA STPS,2100.0,15,36.7,209,6,*,Less Receipt
27,RAIL,SIPAT STPS,1000.0,20,16.7,258,15
28,RAIL,PATHADI TPP,600.0,15,9.7,120,12
29,RAIL,BHILAI TPS,500.0,25,9.0,141,16
GUJARAT
30,RAIL,GANDHI NAGAR TPS,870.0,30,13.3,67,5,*,Less Receipt
31,RAIL,SIKKA REP. TPS,240.0,30,4.0,15,4,*,Less Receipt
32,RAIL,UKAI TPS,850.0,30,10.1,94,9
33,RAIL,WANAKBORI TPS,1470.0,30,23.3,84,4,*,Less Receipt - SECL
34,RAIL,SABARMATI (C,400.0,30,6.0,54,9
,STATION)
MADHYA PRADESH
35,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.2,66,13
36,RAIL,SANJAY GANDHI TPS,1340.0,20,21.3,231,11
37,RAIL,SATPURA TPS,1142.5,20,20.7,229,11
38,PITHEAD,VINDHYACHAL STPS,3260.0,15,56.7,8,0,*,**,Less Receipt - NCL
MAHARASHTRA
39,RAIL,BHUSAWAL TPS,470.0,270,9.0,114,13
40,RAIL,CHANDRAPUR(MAHAR,2340.0,20,40.0,441,11
,ASHTRA) STPS
41,RAIL,KHAPARKHEDA TPS- II,840.0,20,15.1,83,6,*,Less Receipt
,Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
