,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 01-May-2010 ),Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135.0,25,2.0,54,27
2,RAIL,BADARPUR TPS,705.0,30,12.2,204,17
HARYANA
3,RAIL,PANIPAT TPS,1360.0,25,19.4,203,10
4,RAIL,YAMUNA NAGAR TPS,600.0,25,8.4,98,12
5,RAIL,RAJIV GANDHI TPS,600.0,25,8.5,107,13
PUNJAB
6,RAIL,GH TPS (LEH.MOH.),920.0,30,10.8,254,24
7,RAIL,GND TPS(BHATINDA),440.0,30,4.8,152,31
8,RAIL,ROPAR TPS,1260.0,30,18.6,437,24
RAJASTHAN
9,RAIL,KOTA TPS,1240.0,30,19.4,56,3,*,**
10,RAIL,SURATGARH TPS,1500.0,30,20.2,166,8
11,RAIL,CHHABRA TPP,250.0,30,3.7,0,0,*,**
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,22.7,318,14
13,RAIL,HARDUAGANJ TPS,220.0,25,2.4,88,37
14,RAIL,OBRA TPS,1372.0,20,12.8,113,9
15,RAIL,PANKI TPS,210.0,30,3.0,143,48
16,RAIL,PARICHHA TPS,640.0,30,9.5,117,12
17,RAIL,DADRI (NCTPP),1330.0,30,15.4,397,26
18,PITHEAD,RIHAND STPS,2000.0,15,26.7,617,23
19,PITHEAD,SINGRAULI STPS,2000.0,15,30.4,376,12
20,RAIL,TANDA TPS,440.0,25,7.0,412,59
21,RAIL,UNCHAHAR TPS,1050.0,25,14.4,384,27
22,RAIL,ROSA TPP Ph-I,300.0,25,4.5,73,16
TOTAL OF N.R.,20202.0,24,276.8,4766,17,2,2
WESTERN
CHHATTISGARH
23,RAIL,KORBA EAST V,500.0,15,7.3,586,80
24,PITHEAD,KORBA-II,440.0,15,6.9,169,24
25,PITHEAD,KORBA-WEST TPS,840.0,15,12.5,414,33
26,PITHEAD,KORBA STPS,2100.0,15,29.8,629,21
27,RAIL,SIPAT STPS,1000.0,20,14.9,233,16
28,RAIL,PATHADI TPP,600.0,15,9.0,149,17
29,RAIL,BHILAI TPS,500.0,25,6.8,2,0,*,**
GUJARAT
30,RAIL,GANDHI NAGAR TPS,870.0,30,12.7,61,5,*
31,RAIL,SIKKA REP. TPS,240.0,30,3.5,70,20
32,RAIL,UKAI TPS,850.0,30,11.4,90,8
33,RAIL,WANAKBORI TPS,1470.0,30,21.8,118,5,*
34,RAIL,TORR POWER AEC,400.0,30,5.9,35,6,*
MADHYA PRADESH
35,PITHEAD,AMARKANTAK EXT TPS,450.0,15,4.6,36,8
36,RAIL,SANJAY GANDHI TPS,1340.0,20,19.8,175,9
37,RAIL,SATPURA TPS,1142.5,20,18.3,181,10
38,PITHEAD,VINDHYACHAL STPS,3260.0,15,44.2,508,11
MAHARASHTRA
39,RAIL,BHUSAWAL TPS,475.0,25,8.5,74,9
40,RAIL,CHANDRAPUR(MAHAR,2340.0,20,39.2,456,12
,ASHTRA) STPS
41,RAIL,KHAPARKHEDA TPS- II,840.0,20,14.0,210,15
42,RAIL,KORADI TPS,1040.0,25,14.5,166,12
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 01-May-2010 ),Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

43,RAIL,NASIK TPS,880.0,25,13.8,84,6,*
44,RAIL,PARLI TPS,1170.0,25,20.3,140,7
45,RAIL,PARAS TPS,555.0,20,5.6,104,19
46,RAIL,DAHANU TPS,500.0,25,8.7,34,4,*
TOTAL OF W.R.,23802.5,21,354.0,4725,13,6,1
SOUTHERN
ANDHRA PRADESH
47,RAIL,Dr. N.TATA RAO TPS,1760.0,25,23.8,265,11
48,RAIL,KOTHAGUDEM TPS,1220.0,20,21.4,448,21
49,ROAD,RAMAGUNDEM - B TPS,62.5,20,0.9,25,27
50,RAIL,RAYALASEEMA TPS,840.0,25,13.3,108,8
51,PITHEAD,RAMAGUNDEM STPS,2600.0,15,34.7,517,15
52,RAIL,SIMHADRI,1000.0,25,13.8,232,17
KARNATAKA
53,RAIL,RAICHUR TPS,1470.0,30,18.6,175,9
54,RAIL,BELLARY TPS,500.0,20,7.4,99,14
TAMIL NADU
55,INTER MODAL,ENNORE TPS,450.0,30,5.5,13,2,*,**
56,INTER MODAL,METTUR TPS,840.0,30,12.9,134,10
57,INTER MODAL,NORTH CHENNAI TPS,630.0,30,8.6,102,12
