,No.CEA/Plg/OM/1/42/2008
,CENTRAL
,CENTRAL,ELECTRICITY
,ELECTRICITY,AUTHORITY
,AUTHORITY
,OPERATION,MONITORING
,OPERATION,DIVISION
,MONITORING,DIVISION


,[,******* DAILY COAL REPORT

COAL STOCK POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY AS ON 02.11.2008
REGION /,SL. MODE NAME OF,CAPACITY NORMATIVE DAILY LINK-,ACTUAL STOCK,CRITICAL,REASONS FOR
STATE,NO. OF TRANS
,THERMAL POWER IN MW,STOCK Reqd. AGE IN '000 IN 000,IN COAL STOCK CRITICAL COAL
,PORT,STATION,(Days),TONNES,TONNES,DAYS <7days <4days STOCK
NORTHEN REGION
DELHI,1 RAIL,I.P. STATION,248,25,3.2,34,11
,2 RAIL,RAJGHAT,135,25,2.2,20,9
,3 RAIL,BADARPUR($),720,30,14.2,7,0,*,**,Less receipt -CCL
HARYANA,4 RAIL,FARIDABAD EXT,180,25,2.5,45,18
,5 RAIL,PANIPAT,1360,25,23.3,128,5,*,Less receipt-CCL
,6 RAIL,YAMUNA NAGAR,600,25,8.8,0,0,*,**,Less receipt -CCL
PUNJAB,7 RAIL,GHTP(LEH.MOH.),920,30,15.8,76,5,*,Less receipt
,8 RAIL,GNDTP(BATHINDA),440,30,8.2,24,3,*,**,Less receipt -CCL
,9 RAIL,ROPAR,1260,30,20.8,45,2,*,**,Less receipt -CCL
RAJASTHAN,10 RAIL,KOTA,1045,30,21.0,96,5,*,Less receipt-SECL
,11 RAIL,SURATGARH,1250,30,24.0,62,3,*,**,Less receipt-SECL
U . P.,12 P.H.,ANPARA,1630,15,25.8,70,3,*,**,Less receipt-NCL
,13 RAIL,HARDUAGANJ"B",225,25,2.8,18,6,*,Less receipt -CCL
,14 RAIL,OBRA,1482,20,15.3,27,2,*,**,Less receipt-CCL NCL
,15 RAIL,PANKI,210,30,3.3,1,0,*,**,Less receipt -CCL
,16 RAIL,PARICHHA,640,30,9.8,30,3,*,**,Less receipt -CCL
,17 RAIL,DADRI(NCPP)($),840,30,14.2,64,5,*,Less receipt -CCL
,18 P.H.,RIHAND STPS($),2000,15,34.0,13,0,*,**,Less receipt-NCL
,19 P.H.,SINGRAULI STPS($),2000,15,32.0,6,0,*,**,Linkage < Demand
,20 RAIL,TANDA($),440,25,7.3,26,4,*,Less receipt -CCL
,21 RAIL,UNCHAHAR($),1050,25,18.3,20,1,*,**,Less receipt-CCL BCCL
TOTAL OF THE REGION,18675,24,307.0,812,3,18,12
WESTERN REGION
CHHATTISGARH,22 RAIL,KORBA EAST V500,15,10.0,17,2,*,**,Less receipt-SECL
,23 P.H.,KORBA (East)440,15,8.3,91,11
,24 P.H. KORBA WEST,840,15,11.8,391,33
,25 P.H. KORBA STPS($),2100,15,32.7,778,24
,26 P.H. SIPAT STPS,1000,15,10.0,62,6,*,Less receipt-SECL
GUJARAT,27 RAIL GANDHI NAGAR,870,30,13.3,146,11
,28 RAIL SIKKA REP,240,30,3.7,78,21
,29 RAIL UKAI,850,30,10.6,70,7
,30 RAIL WANAKBORI,1470,30,22.0,90,4,*,Less receipt-SECL
,31 RAIL TORR POWER,390,30,5.7,17,3,*,**,Less receipt-SECL
M. P.,32 P.H. AMARKANTAK,510,15,5.3,99,19
,33 RAIL SANJAY GANDHI,1340,20,21.7,85,4,*,Less receipt-SECL
,34 P.H. SATPURA,1143,20,20.7,89,4,*,Less receipt
,35 P.H. VINDHYACHAL STP($),3260,15,51.7,13,0,*,**,Less receipt-CCL NCL
MAHARASHTRA 36 RAIL BHUSAWAL,475,25,8.7,5,1,*,**,Less receipt -WCL
,37 RAIL CHANDRAPUR,2340,20,36.5,24,1,*,**,Less receipt -WCL
,38 RAIL KHAPARKHEDA II,840,20,15.8,25,2,*,**,Less receipt
,39 RAIL KORADIH,1040,25,17.3,12,1,*,**,Less receipt-SECL MCL
,40 RAIL NASIK,880,25,15.0,19,1,*,**,Less receipt
,41 RAIL PARLI,920,25,13.2,63,5,*,Less receipt
,42 RAIL PARAS,305,20,5.7,62,11
,43 RAIL DAHANU,500,25,9.7,40,4,*,Less receipt-SECL
TOTAL OF THE REGION,22253,21,349.3,2276,7,14,8
siyaram/11/4/2008,1
REGION /,SL. MODE,NAME OF,CAPACITY,NORMATIVE,DAILY LINK-,ACTUAL STOCK,CRITICAL,REASONS FOR
STATE,NO. OF TRANS
,THERMAL POWER,IN MW,STOCK Reqd. AGE IN '000,IN 000,IN,COAL STOCK CRITICAL COAL
,PORT,STATION,(Days),TONNES,TONNES,DAYS <7days <4days STOCK
SOUTHERN REGION
A. P.,44 RAIL,Dr. N. TATA RAO,1260,25,20.0,4,0,*,**,Less receipt-MCL
,45 RAIL,KOTHAGUDEM,1180,20,15.8,11,1,*,**,Linkage < Demand
,46 ROAD RAMAGUNDEM"B",63,20,0.8,18,22
,47 RAIL,RAYALASEEMA,840,25,14.3,36,3,*,**,Less receipt
,48 P.H.,RAMAGUNDAM($),2600,15,40.7,341,8
,49 RAIL,SIMHADRI($),1000,25,20.0,68,3,*,**,Less receipt
KARNATAKA,50 RAIL,RAICHUR,1470,30,30.3,238,8
TAMIL NADU,51 I.M.,ENNORE,450,30,7.5,17,2,*,**,Less receipt-ECL MCL
,52 I.M.,METTUR,840,30,15.8,48,3,*,**,Less receipt
,53 I.M.,NORTH CHENNAI,630,30,13.2,53,4,*,Less receipt-ECL MCL
,54 I.M.,TUTICORIN,1050,30,18.5,68,4,*,Less receipt-ECL MCL
TOTAL OF THE REGION,11383,25,197.0,902,5,8,6
EASTERN REGION
BIHAR,55 RAIL,BARAUNI,320,20,1.0,18,18
,56 RAIL,220
,MUZAFFARPUR,20,1.0,8,8
,57 P.H. KAHALGAON($),1840,15,27.7,4,0,*,**,Less receipt-ECL
ORISSA,58 P.H. IB VALLEY TPS,420,15,5.3,28,5,*,Less receipt- MCL(Ib)
,59 P.H. TALCHER TPS($),470,15,7.9,28,4,*,Linkage < Demand
,60 P.H. TALCHER STPS($),3000,15,60.0,41,1,*,**,Linkage < Demand
JHARKHAND,61 RAIL PATRATU,840,20,3.7,8,2,*,**,Less receipt-CCL
,62 ROAD TENUGHAT,420,20,3.7,0,0,*,**,Less receipt-CCL
,63 RAIL BOKARO"B" (DVC),630,20,8.3,19,2,*,**,Less receipt-CCL
,64 RAIL CHANDRAPURA(DVC),750,20,6.0,47,8
WEST BENGAL 65 RAIL DURGAPUR (DVC),340,20,8.7,52,6,*,Less receipt-ECL
,66 RAIL MEJIA,(DVC),1340,20,22.0,10,0,*,**,Unloading Constraint
,67 RAIL BAKRESHWAR,840,25,13.0,31,2,*,**,Less receipt-EMTA
,68 RAIL BANDEL,450,20,4.7,9,2,*,**,Less receipt-EMTA
,69 RAIL DURGAPUR (DPL),695,20,9.2,65,7
,70 RAIL KOLAGHAT,1260,25,18.3,97,5,*,Less receipt-ECL
,71 RAIL SAGARDIGHI,600,20,6.7,45,7
,72 RAIL SANTALDIH,730,20,6.8,65,10
,73 RAIL BUDGE BUDGE,500,20,7.5,44,6,*,Less receipt
,74 RAIL NEW COSSIPORE,160,20,1.3,17,13
,75 RAIL SOUTHERN REPL,135,25,2.5,13,5,*,Less receipt
,76 RAIL TITAGARH,240,20,3.8,10,3,*,**,Less receipt-ECL
,77 P.H. FARAKKA STPS($),1600,15,32.3,15,0,*,**,Less receipt-ECL
TOTAL OF THE REGION,17800,18,261,674,3,16,10
ALL INDIA TOTAL,70110,22,1114.7,4664,4,56,36
($) = NTPC,I.M. = INTER MODAL,P.H. = PITHEAD
(*) Critical i.e. stock < 7 days in,56,TPSs,(Includes super critical also)
(**) Super Critical i.e.stock < 4 days in,36,TPSs




siyaram/11/4/2008,2
,No.CEA/Plg/OM/1/42/2008
,CENTRAL
,CENTRAL,ELECTRICITY
,ELECTRICITY,AUTHORITY
,AUTHORITY
,OPERATION,MONITORING
,OPERATION,DIVISION
,MONITORING,DIVISION


,[,******* DAILY COAL REPORT

COAL STOCK POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY AS ON 03.11.2008
REGION /,SL. MODE NAME OF,CAPACITY NORMATIVE DAILY LINK-,ACTUAL STOCK,CRITICAL,REASONS FOR
STATE,NO. OF TRANS
,THERMAL POWER IN MW,STOCK Reqd. AGE IN '000 IN 000,IN COAL STOCK CRITICAL COAL
,PORT,STATION,(Days),TONNES,TONNES,DAYS <7days <4days STOCK
NORTHEN REGION
DELHI,1 RAIL,I.P. STATION,248,25,3.2,32,10
,2 RAIL,RAJGHAT,135,25,2.2,21,10
,3 RAIL,BADARPUR($),705,30,14.2,11,1,*,**,Less receipt -CCL
HARYANA,4 RAIL,FARIDABAD EXT,180,25,2.5,46,18
,5 RAIL,PANIPAT,1360,25,23.3,127,5,*,Less receipt-CCL
,6 RAIL,YAMUNA NAGAR,600,25,8.8,0,0,*,**,Less receipt -CCL
PUNJAB,7 RAIL,GHTP(LEH.MOH.),920,30,15.8,73,5,*,Less receipt
,8 RAIL,GNDTP(BATHINDA),440,30,8.2,21,3,*,**,Less receipt -CCL
,9 RAIL,ROPAR,1260,30,20.8,36,2,*,**,Less receipt -CCL
RAJASTHAN,10 RAIL,KOTA,1045,30,21.0,95,5,*,Less receipt-SECL
,11 RAIL,SURATGARH,1250,30,24.0,63,3,*,**,Less receipt-SECL
U . P.,12 P.H.,ANPARA,1630,15,25.8,72,3,*,**,Less receipt-NCL
,13 RAIL,HARDUAGANJ"B",225,25,2.8,16,6,*,Less receipt -CCL
,14 RAIL,OBRA,1362,20,15.3,30,2,*,**,Less receipt-CCL NCL
,15 RAIL,PANKI,210,30,3.3,6,2,*,**,Less receipt -CCL
,16 RAIL,PARICHHA,640,30,9.8,27,3,*,**,Less receipt -CCL
