,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 02-Mar-2011 )
,Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135.0,20,2.5,19,8
2,RAIL,BADARPUR TPS,705.0,30,12.3,72,6,*,Less Receipt
HARYANA
3,RAIL,PANIPAT TPS,1360.0,25,17.7,28,2,*,**,No import
4,RAIL,YAMUNA NAGAR TPS,600.0,25,8.0,8,1,*,**,No import
5,RAIL,RAJIV GANDHI TPS,1200.0,25,12.0,0,0,*,**,No import
PUNJAB
6,RAIL,GH TPS (LEH.MOH.),920.0,30,10.2,369,36
7,RAIL,ROPAR TPS,1260.0,25,16.1,505,31
8,RAIL,GND TPS(BHATINDA),440.0,30,4.8,152,32
RAJASTHAN
9,RAIL,KOTA TPS,1240.0,30,21.0,98,5,*,No import
10,RAIL,SURATGARH TPS,1500.0,30,23.9,91,4,*,No import
11,RAIL,CHHABRA TPP,500.0,30,6.5,144,22
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,24.2,244,10
13,RAIL,HARDUAGANJ TPS,220.0,25,2.6,84,33
14,RAIL,OBRA TPS,1372.0,20,16.8,142,8
15,RAIL,PANKI TPS,210.0,30,3.2,49,15
16,RAIL,PARICHHA TPS,640.0,30,11.6,172,15
17,RAIL,DADRI (NCTPP),1820.0,30,19.9,271,14
18,PITHEAD,RIHAND STPS,2000.0,15,33.6,628,19
19,PITHEAD,SINGRAULI STPS,2000.0,15,33.9,451,13,Less import
20,RAIL,TANDA TPS,440.0,25,7.4,193,26
21,RAIL,UNCHAHAR TPS,1050.0,25,16.5,363,22
22,RAIL,ROSA TPP Ph-I,600.0,25,8.7,70,8
TOTAL OF N.R.,21842.0,24,313.4,4154,13,6,3
WESTERN
CHHATTISGARH
23,RAIL,DSPM TPS,500.0,15,8.7,126,14
24,PITHEAD,KORBA-II,440.0,15,11.1,49,4,*,Less Receipt
25,PITHEAD,KORBA-WEST TPS,840.0,15,13.6,508,37
26,PITHEAD,KORBA STPS,2600.0,15,35.5,611,17
27,RAIL,SIPAT STPS,1000.0,20,17.7,537,30
28,RAIL,PATHADI TPP,600.0,15,9.4,526,56
29,RAIL,BHILAI TPS,500.0,25,8.7,229,26
GUJARAT
30,RAIL,GANDHI NAGAR TPS,870.0,30,12.1,86,7
31,RAIL,UKAI TPS,850.0,30,12.3,29,2,*,**,Higher Generation
32,RAIL,SIKKA REP. TPS,240.0,30,3.9,30,8
33,RAIL,WANAKBORI TPS,1470.0,30,24.2,114,5,*,Less Receipt
34,RAIL,SABARMATI (C,400.0,30,5.8,45,8
,STATION)
MADHYA PRADESH
35,PITHEAD,AMARKANTAK EXT TPS,450.0,15,4.9,139,28
36,RAIL,SANJAY GANDHI TPS,1340.0,20,20.7,35,2,*,**,Less import
37,RAIL,SATPURA TPS,1142.5,20,20.3,143,7
38,PITHEAD,VINDHYACHAL STPS,3260.0,15,53.9,665,12
MAHARASHTRA
39,RAIL,BHUSAWAL TPS,470.0,20,8.5,212,25
40,RAIL,CHANDRAPUR(MAHAR,2340.0,20,38.7,481,12
,ASHTRA) STPS
41,RAIL,KHAPARKHEDA TPS- II,840.0,25,16.3,112,7
,Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

42,RAIL,KORADI TPS,1040.0,25,15.4,195,13
43,RAIL,NASIK TPS,880.0,25,13.6,248,18
44,RAIL,PARLI TPS,1170.0,25,15.8,97,6,*,Less Receipt
45,RAIL,PARAS TPS,555.0,25,7.5,151,20
46,RAIL,DAHANU TPS,500.0,25,7.4,31,4,*,Less Receipt - SECL
TOTAL OF W.R.,24297.5,21,386.0,5399,14,6,2
SOUTHERN
ANDHRA PRADESH
47,RAIL,Dr. N.TATA RAO TPS,1760.0,20,24.7,234,9
48,RAIL,KOTHAGUDEM TPS,1220.0,20,21.1,357,17
49,ROAD,RAMAGUNDEM - B TPS,62.5,20,1.0,8,8
50,RAIL,RAYALASEEMA TPS,1050.0,25,13.6,124,9
51,PITHEAD,RAMAGUNDEM STPS,2600.0,15,38.7,421,11
52,RAIL,SIMHADRI,1000.0,25,17.7,46,3,*,**,Less Receipt
53,PITHEAD,KAKATIYA TPS,500.0,15,6.8,103,15
KARNATAKA
54,RAIL,RAICHUR TPS,1720.0,30,24.9,374,15
55,RAIL,BELLARY TPS,500.0,20,9.5,119,13
TAMIL NADU
56,INTER MODAL,ENNORE TPS,450.0,30,6.0,13,2,*,**,Less Receipt
