,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 02-Oct-2012 )

,Page 1 of 2
REGION/ MODE OF,NAME OF THERMAL,CAPACITY NORMAT DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
 STATE TRANSPORT,POWER STATION,(MW),IVE,LINKAGE,CRITICAL COAL
,STOCK,IN '000,IN,000 TONNES,IN,COAL,STOCK
,Reqd. TONNES,DAYS
,Import Indigeno,<7 <4
NORTHERN,(DAYS)
DELHI
1,RAIL,RAJGHAT TPS,135.0,20,2,0,9.05,4,*,Less Receipt


2,RAIL,BADARPUR TPS,705.0,30,10.3,0,8.7,1,*,** Less Receipt - CCL
HARYANA
3,RAIL,PANIPAT TPS,1360.0,25,18.3,2,164.46,8
4,RAIL,YAMUNA NAGAR TPS,600.0,25,6.8,0,289.4,37
5,RAIL,RAJIV GANDHI TPS,1200.0,25,15.9,21,93.29,6,*,Less Receipt
6,RAIL,INDIRA GANDHI STPP,1000.0,25,13.4,0,86.4,5,*,Less Receipt
7,RAIL,MAHATMA GANDHI,1320.0,25,12.2,21,43.29,2,*,** Less Receipt
,TPS
PUNJAB
8,RAIL,GH TPS (LEH.MOH.),920.0,30,14,0,253.82,20
9,RAIL,ROPAR TPS,1260.0,25,16.6,0,362.42,19
10,RAIL,GND TPS(BHATINDA),440.0,30,4.4,0,112.05,22

RAJASTHAN
11,RAIL,KOTA TPS,1240.0,30,17.1,75,125.14,10
12,RAIL,SURATGARH TPS,1500.0,30,17.8,94,97.07,9
13,RAIL,CHHABRA TPP,500.0,30,6.1,0,39.03,6,*,Less import
UTTAR PRADESH
14,PITHEAD,ANPARA TPS,1630.0,15,21.5,0,155.27,6,*,Less Receipt
15,RAIL,HARDUAGANJ TPS,665.0,25,7.8,0,97.52,11
16,RAIL,OBRA TPS,1278.0,20,11,0,96.98,8
17,RAIL,PANKI TPS,210.0,30,2.4,0,36.44,13
18,RAIL,PARICHHA TPS,890.0,30,12,0,81.46,6,*,Less Receipt
19,RAIL,DADRI (NCTPP),1820.0,30,22.5,0,8.06,0,*,** Higher Generation
20,PITHEAD,RIHAND STPS,2500.0,15,31.8,0,45.42,1,*,** Less Receipt
21,PITHEAD,SINGRAULI STPS,2000.0,15,26.9,0,20.18,1,*,** Less Receipt
22,RAIL,TANDA TPS,440.0,25,6.4,0,209.67,29
23,RAIL,UNCHAHAR TPS,1050.0,25,14.2,0,51.65,3,*,** Higher Generation
24,RAIL,ROSA TPP Ph-I,1200.0,25,14.7,49,115.84,10

25,PITHEAD,ANPARA C TPS,1200.0,25,13.7,0,0,0,*,** Less Receipt

TOTAL OF N.R.,27063.0,24,339.8,241,2602.62,7,13,7
WESTERN
CHHATTISGARH
26,RAIL,DSPM TPS,500.0,15,6.8,0,17.21,2,*,** Higher Generation
27,PITHEAD,KORBA-II,440.0,15,6.6,0,58.83,8
28,PITHEAD,KORBA-WEST TPS,840.0,15,13.9,0,311.42,20
29,PITHEAD,KORBA STPS,2600.0,15,31.8,0,56.43,2,*,** Higher Generation
30,PITHEAD,SIPAT STPS,2980.0,20,29.3,0,34.77,1,*,** Coal Sup. for U-2 &3
,yet to commenced
31,RAIL,PATHADI TPP,600.0,15,6.8,0,167.59,21
32,RAIL,BHILAI TPS,500.0,25,6.1,27,73.95,14
GUJARAT
33,RAIL,GANDHI NAGAR TPS,870.0,30,11.2,18,148.38,13
