,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 01-Jul-2009 ),Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
28,RAIL,SIKKA REP. TPS,240.0,30,4.2,32,8
29,RAIL,UKAI TPS,850.0,30,12.6,98,8
30,RAIL,WANAKBORI TPS,1470.0,30,23.2,66,3,*,** Less Receipt - SECL
31,RAIL,TORR POWER AEC,390.0,30,4.2,38,9
MADHYA PRADESH
32,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.7,25,4,*,Less Receipt
33,RAIL,SANJAY GANDHI TPS,1340.0,20,17.7,60,3,*,** Less Receipt
34,RAIL,SATPURA TPS,1142.5,20,20.3,494,24
35,PITHEAD,VINDHYACHAL STPS,3260.0,15,50.0,746,15
MAHARASHTRA
36,RAIL,BHUSAWAL TPS,475.0,25,7.6,35,5,*,Inadequate linkage
37,RAIL,CHANDRAPUR(MAHAR,2340.0,20,34.5,320,9
,ASHTRA) STPS
38,RAIL,KHAPARKHEDA TPS- II,840.0,20,14.4,41,3,*,** Less Receipt
39,RAIL,KORADI TPS,1040.0,25,17.9,51,3,*,** Less Receipt -
,SECL MCL
40,RAIL,NASIK TPS,880.0,25,14.0,212,15
41,RAIL,PARLI TPS,920.0,25,14.6,148,10
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 02-Jul-2009 ),Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES,TONNES,DAYS
,(DAYS),<7,<4

42,RAIL,PARAS TPS,305.0,20,5.7,4,1,*,** Less Receipt
43,RAIL,DAHANU TPS,500.0,25,9.4,82,9
TOTAL OF W.R.,22192.5,21,342.8,3134,9,10,5
SOUTHERN
ANDHRA PRADESH
44,RAIL,Dr. N.TATA RAO TPS,1260.0,25,19.8,228,11
45,RAIL,KOTHAGUDEM TPS,1180.0,20,19.4,455,24
46,ROAD,RAMAGUNDEM - B TPS,62.5,20,0.8,27,33
47,RAIL,RAYALASEEMA TPS,840.0,25,15.3,101,7
48,PITHEAD,RAMAGUNDEM STPS,2600.0,15,37.9,627,17
49,RAIL,SIMHADRI,1000.0,25,18.7,185,10
KARNATAKA
50,RAIL,RAICHUR TPS,1470.0,30,28.0,268,10
51,RAIL,BELLARY TPS,500.0,22,7.7,200,26
TAMIL NADU
52,INTER MODAL,ENNORE TPS,450.0,30,7.4,100,14
53,INTER MODAL,METTUR TPS,840.0,30,13.6,251,18
54,INTER MODAL,NORTH CHENNAI TPS,630.0,30,10.1,118,12
55,INTER MODAL,TUTICORIN TPS,1050.0,30,16.9,464,28
TOTAL OF S.R.,11882.5,24,195.6,3024,15,0,0
EASTERN
BIHAR
56,RAIL,BARAUNI TPS,320.0,20,0.7,12,18
57,RAIL,MUZAFFARPUR TPS,220.0,20,1.0,0,0,*,** Less Receipt - ECL
58,PITHEAD,KAHALGAON TPS,1840.0,15,34.7,91,3,*,** Less Receipt - ECL
JHARKHAND
59,RAIL,PATRATU TPS,840.0,20,4.5,10,2,*,** Less Receipt - CCL
60,ROAD,TENUGHAT TPS,420.0,20,5.5,31,6,*,Inadequate linkage
61,RAIL,BOKARO `B` TPS,630.0,20,8.6,302,35
62,RAIL,CHANDRAPURA(DVC),750.0,20,5.7,286,51
,TPS
ORISSA
63,PITHEAD,IB VALLEY TPS,420.0,15,8.6,186,22
64,PITHEAD,TALCHER (OLD) TPS,470.0,15,8.1,158,20
65,PITHEAD,TALCHER STPS,3000.0,15,58.1,29,1,*,** Inadequate linkage
WEST BENGAL
66,RAIL,DURGAPUR TPS,340.0,20,5.2,124,24
67,RAIL,MEJIA TPS,1340.0,20,21.9,2,0,*,** Unloading Constraint
68,RAIL,BAKRESWAR TPS,1050.0,25,11.3,56,5,*,Less Receipt
69,RAIL,BANDEL TPS,450.0,20,5.2,21,4,*,Inadequate linkage
70,RAIL,D.P.L. TPS,695.0,20,9.7,65,7
71,RAIL,KOLAGHAT TPS,1260.0,25,19.2,90,5,*,Less Receipt
72,RAIL,SAGARDIGHI TPS,600.0,20,7.1,77,11
73,RAIL,SANTALDIH TPS,730.0,20,7.4,126,17
74,RAIL,BUDGE BUDGE TPS,500.0,20,7.1,116,16
75,RAIL,NEW COSSIPORE TPS,160.0,20,1.3,7,6,*,Less Receipt
76,RAIL,SOUTHERN REPL. TPS,135.0,25,2.3,29,13
77,RAIL,TITAGARH TPS,240.0,20,3.6,9,2,*,** Inadequate linkage
78,PITHEAD,FARAKKA STPS,1600.0,15,33.9,145,4,*,Inadequate linkage
TOTAL OF E.R.,18010.0,18,270.7,1975,7,12,6
ALL INDIA TOTAL,69634.5,22,1114,11031,10,30,13

(*) Critical i.e. stock less than 7 days in,30,TPSs,{Includes super critical also}
(**) Super Critical i.e. stock less than 4 days in,13,TPSs
,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 05-Jul-2009 ),Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES,TONNES,DAYS
,(DAYS),<7,<4

NORTHERN
DELHI
1,RAIL,I.P. T.P.S.,247.5,25,3.1,25,8
2,RAIL,RAJGHAT TPS,135.0,25,2.1,62,30
3,RAIL,BADARPUR TPS,705.0,30,13.4,74,6,*,Less Receipt
HARYANA
4,RAIL,FARIDABAD EXT.,110.0,25,1.9,11,6,*,Less Receipt - CCL
5,RAIL,PANIPAT TPS,1360.0,25,24.2,128,5,*,Inadequate linkage
6,RAIL,YAMUNA NAGAR TPS,600.0,25,9.7,120,12
PUNJAB
7,RAIL,GH TPS (LEH.MOH.),920.0,30,14.0,73,5,*,Less Receipt - CCL
8,RAIL,GND TPS(BHATINDA),440.0,30,6.3,75,12
9,RAIL,ROPAR TPS,1260.0,30,20.0,111,6,*,Less Receipt - CCL
RAJASTHAN
10,RAIL,KOTA TPS,1045.0,30,19.5,57,3,*,** Less Receipt - SECL
11,RAIL,SURATGARH TPS,1250.0,30,24.4,122,5,*,Less Receipt - SECL
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,25.8,128,5,*,Inadequate linkage
13,RAIL,HARDUAGANJ,225.0,25,2.9,34,12
14,RAIL,OBRA TPS,1362.0,20,14.5,89,6,*,Less Receipt
15,RAIL,PANKI TPS,210.0,30,3.9,58,15
16,RAIL,PARICHHA TPS,640.0,30,11.3,48,4,*,Less receipt-CCL BCCL

17,RAIL,DADRI (NCTPP),840.0,30,14.5,114,8
18,PITHEAD,RIHAND STPS,2000.0,15,34.5,484,14
19,PITHEAD,SINGRAULI STPS,2000.0,15,31.0,734,24
20,RAIL,TANDA TPS,440.0,25,8.1,175,22
21,RAIL,UNCHAHAR TPS,1050.0,25,19.4,195,10
TOTAL OF N.R.,18469.5,24,304.5,2917,10,10,1
WESTERN
CHHATTISGARH
22,RAIL,KORBA EAST V,500.0,15,8.7,60,7
23,PITHEAD,KORBA-II,440.0,15,7.7,137,18
24,PITHEAD,KORBA-WEST TPS,840.0,15,11.9,121,10
25,PITHEAD,KORBA STPS,2100.0,15,31.0,180,6,*,Inadequate linkage
26,PITHEAD,SIPAT STPS,1000.0,20,15.2,77,5,*,Less receipt-SCCL
GUJARAT
27,RAIL,GANDHI NAGAR TPS,870.0,30,12.3,91,7
28,RAIL,SIKKA REP. TPS,240.0,30,4.2,41,10
29,RAIL,UKAI TPS,850.0,30,12.6,101,8
30,RAIL,WANAKBORI TPS,1470.0,30,23.2,79,3,*,** Less Receipt - SECL
31,RAIL,TORR POWER AEC,390.0,30,4.2,53,13
MADHYA PRADESH
32,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.7,29,5,*,Less Receipt
33,RAIL,SANJAY GANDHI TPS,1340.0,20,17.7,64,4,*,Less Receipt
34,RAIL,SATPURA TPS,1142.5,20,20.3,621,31
35,PITHEAD,VINDHYACHAL STPS,3260.0,15,50.0,747,15
MAHARASHTRA
36,RAIL,BHUSAWAL TPS,475.0,25,7.6,30,4,*,Inadequate linkage
37,RAIL,CHANDRAPUR(MAHAR,2340.0,20,34.5,304,9
,ASHTRA) STPS
38,RAIL,KHAPARKHEDA TPS- II,840.0,20,14.4,34,2,*,** Less Receipt
39,RAIL,KORADI TPS,1040.0,25,17.9,56,3,*,** Less Receipt -
,SECL MCL
40,RAIL,NASIK TPS,880.0,25,14.0,208,15
41,RAIL,PARLI TPS,920.0,25,14.6,150,10
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 05-Jul-2009 ),Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES,TONNES,DAYS
,(DAYS),<7,<4

42,RAIL,PARAS TPS,305.0,20,5.7,10,2,*,** Less Receipt
43,RAIL,DAHANU TPS,500.0,25,9.4,83,9
TOTAL OF W.R.,22192.5,21,342.8,3275,10,9,4
SOUTHERN
ANDHRA PRADESH
44,RAIL,Dr. N.TATA RAO TPS,1260.0,25,19.8,217,11
45,RAIL,KOTHAGUDEM TPS,1180.0,20,19.4,469,24
46,ROAD,RAMAGUNDEM - B TPS,62.5,20,0.8,26,32
47,RAIL,RAYALASEEMA TPS,840.0,25,15.3,93,6,*,Less Receipt
48,PITHEAD,RAMAGUNDEM STPS,2600.0,15,37.9,627,17
49,RAIL,SIMHADRI,1000.0,25,18.7,170,9
KARNATAKA
50,RAIL,RAICHUR TPS,1470.0,30,28.0,255,9
51,RAIL,BELLARY TPS,500.0,22,7.7,208,27
TAMIL NADU
52,INTER MODAL,ENNORE TPS,450.0,30,7.4,106,14
53,INTER MODAL,METTUR TPS,840.0,30,13.6,249,18
54,INTER MODAL,NORTH CHENNAI TPS,630.0,30,10.1,120,12
55,INTER MODAL,TUTICORIN TPS,1050.0,30,16.9,453,27
TOTAL OF S.R.,11882.5,24,195.6,2994,15,1,0
EASTERN
BIHAR
56,RAIL,BARAUNI TPS,320.0,20,0.7,14,22
57,RAIL,MUZAFFARPUR TPS,220.0,20,1.0,0,0,*,** Less Receipt - ECL
58,PITHEAD,KAHALGAON TPS,1840.0,15,34.7,84,2,*,** Less Receipt - ECL
JHARKHAND
59,RAIL,PATRATU TPS,840.0,20,4.5,18,4,*,Less Receipt - CCL
60,ROAD,TENUGHAT TPS,420.0,20,5.5,31,6,*,Inadequate linkage
61,RAIL,BOKARO `B` TPS,630.0,20,8.6,302,35
62,RAIL,CHANDRAPURA(DVC),750.0,20,5.7,300,53
,TPS
ORISSA
63,PITHEAD,IB VALLEY TPS,420.0,15,8.6,180,21
64,PITHEAD,TALCHER (OLD) TPS,470.0,15,8.1,157,19
65,PITHEAD,TALCHER STPS,3000.0,15,58.1,49,1,*,** Inadequate linkage
WEST BENGAL
66,RAIL,DURGAPUR TPS,340.0,20,5.2,139,27
67,RAIL,MEJIA TPS,1340.0,20,21.9,4,0,*,** Unloading Constraint
68,RAIL,BAKRESWAR TPS,1050.0,25,11.3,50,4,*,Inadequate linkage
69,RAIL,BANDEL TPS,450.0,20,5.2,32,6,*,Less Receipt
70,RAIL,D.P.L. TPS,695.0,20,9.7,64,7
71,RAIL,KOLAGHAT TPS,1260.0,25,19.2,79,4,*,Less Receipt
72,RAIL,SAGARDIGHI TPS,600.0,20,7.1,84,12
73,RAIL,SANTALDIH TPS,730.0,20,7.4,126,17
74,RAIL,BUDGE BUDGE TPS,500.0,20,7.1,120,17
75,RAIL,NEW COSSIPORE TPS,160.0,20,1.3,7,6,*,Inadequate linkage
76,RAIL,SOUTHERN REPL. TPS,135.0,25,2.3,33,15
77,RAIL,TITAGARH TPS,240.0,20,3.6,9,2,*,** Inadequate linkage
78,PITHEAD,FARAKKA STPS,1600.0,15,33.9,121,4,*,Inadequate linkage
TOTAL OF E.R.,18010.0,18,270.7,2003,7,12,5
ALL INDIA TOTAL,70554.5,22,1114,11189,10,32,10

(*) Critical i.e. stock less than 7 days in,32,TPSs,{Includes super critical also}
(**) Super Critical i.e. stock less than 4 days in,10,TPSs
,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 07-Jul-2009 ),Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES,TONNES,DAYS
,(DAYS),<7,<4

NORTHERN
DELHI
1,RAIL,I.P. T.P.S.,247.5,25,3.1,22,7
2,RAIL,RAJGHAT TPS,135.0,25,2.1,61,29
3,RAIL,BADARPUR TPS,705.0,30,13.4,52,4,*,Less Receipt - CCL
HARYANA
4,RAIL,FARIDABAD EXT.,110.0,25,1.9,8,4,*,Less Receipt - CCL
5,RAIL,PANIPAT TPS,1360.0,25,24.2,112,5,*,Inadequate linkage
6,RAIL,YAMUNA NAGAR TPS,600.0,25,9.7,119,12
PUNJAB
7,RAIL,GH TPS (LEH.MOH.),920.0,30,14.0,79,6,*,Less Receipt - CCL
8,RAIL,GND TPS(BHATINDA),440.0,30,6.3,60,9
9,RAIL,ROPAR TPS,1260.0,30,20.0,110,6,*,Less Receipt - CCL
RAJASTHAN
10,RAIL,KOTA TPS,1045.0,30,19.5,56,3,*,** Less Receipt - SECL
11,RAIL,SURATGARH TPS,1250.0,30,24.4,128,5,*,Less Receipt - SECL
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,25.8,117,5,*,Inadequate linkage
13,RAIL,HARDUAGANJ,225.0,25,2.9,36,12
14,RAIL,OBRA TPS,1362.0,20,14.5,87,6,*,Less Receipt
15,RAIL,PANKI TPS,210.0,30,3.9,54,14
16,RAIL,PARICHHA TPS,640.0,30,11.3,43,4,*,Less receipt-CCL BCCL

17,RAIL,DADRI (NCTPP),840.0,30,14.5,111,8
18,PITHEAD,RIHAND STPS,2000.0,15,34.5,477,14
19,PITHEAD,SINGRAULI STPS,2000.0,15,31.0,736,24
20,RAIL,TANDA TPS,440.0,25,8.1,173,22
21,RAIL,UNCHAHAR TPS,1050.0,25,19.4,199,10
TOTAL OF N.R.,18469.5,24,304.5,2839,9,10,1
WESTERN
CHHATTISGARH
22,RAIL,KORBA EAST V,500.0,15,8.7,56,6,*,Less Receipt - SECL
23,PITHEAD,KORBA-II,440.0,15,7.7,130,17
24,PITHEAD,KORBA-WEST TPS,840.0,15,11.9,115,10
25,PITHEAD,KORBA STPS,2100.0,15,31.0,188,6,*,Inadequate linkage
26,PITHEAD,SIPAT STPS,1000.0,20,15.2,80,5,*,Less Receipt - SECL
GUJARAT
27,RAIL,GANDHI NAGAR TPS,870.0,30,12.3,101,8
28,RAIL,SIKKA REP. TPS,240.0,30,4.2,49,12
29,RAIL,UKAI TPS,850.0,30,12.6,108,9
30,RAIL,WANAKBORI TPS,1470.0,30,23.2,75,3,*,** Less Receipt - SECL
31,RAIL,TORR POWER AEC,390.0,30,4.2,51,12
MADHYA PRADESH
32,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.7,32,6,*,Less Receipt
33,RAIL,SANJAY GANDHI TPS,1340.0,20,17.7,58,3,*,** Less Receipt
34,RAIL,SATPURA TPS,1142.5,20,20.3,530,26
35,PITHEAD,VINDHYACHAL STPS,3260.0,15,50.0,746,15
MAHARASHTRA
36,RAIL,BHUSAWAL TPS,475.0,25,7.6,26,3,*,** Inadequate linkage
37,RAIL,CHANDRAPUR(MAHAR,2340.0,20,34.5,307,9
,ASHTRA) STPS
38,RAIL,KHAPARKHEDA TPS- II,840.0,20,14.4,27,2,*,** Less Receipt
39,RAIL,KORADI TPS,1040.0,25,17.9,64,4,*,Less Receipt -
,SECL MCL
40,RAIL,NASIK TPS,880.0,25,14.0,210,15
