,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 02-Sep-2012 )

,Page 1 of 2
REGION/,MODE OF,NAME OF THERMAL,CAPACITY NORMAT,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
 STATE,TRANSPORT,POWER STATION,(MW),IVE,LINKAGE,CRITICAL COAL
,STOCK,IN '000,IN,000 TONNES,IN,COAL,STOCK
,Reqd. TONNES,DAYS
,Import,Indigeno,<7,<4
NORTHERN,(DAYS)
DELHI
1,RAIL,RAJGHAT TPS,135.0,20,1.9,0,13.27,7


2,RAIL,BADARPUR TPS,705.0,30,9.9,0,82.52,8
HARYANA
3,RAIL,PANIPAT TPS,1360.0,25,17.7,0,199.74,11
4,RAIL,YAMUNA NAGAR TPS,600.0,25,6.6,0,289.4,42,Under Long Outage
5,RAIL,RAJIV GANDHI TPS,1200.0,25,15.4,0,306.61,19
6,RAIL,INDIRA GANDHI STPP,1000.0,25,13,37,166.73,15
7,RAIL,MAHATMA GANDHI TPS,1320.0,25,11.8,0,59.35,5,*,Inadequate coal
,availability
PUNJAB
8,RAIL,GH TPS (LEH.MOH.),920.0,30,10.7,0,230.99,16
9,RAIL,ROPAR TPS,1260.0,25,16.1,0,328.9,20
10,RAIL,GND TPS(BHATINDA),440.0,30,4.3,0,138.48,31

RAJASTHAN
11,RAIL,KOTA TPS,1240.0,30,16.6,32,188.52,13
12,RAIL,SURATGARH TPS,1500.0,30,17.3,77,139.71,12
13,RAIL,CHHABRA TPP,500.0,30,5.9,0,88.82,15
UTTAR PRADESH
14,PITHEAD,ANPARA TPS,1630.0,15,20.8,0,164.67,8
15,RAIL,HARDUAGANJ TPS,665.0,25,7.6,0,137.73,18
16,RAIL,OBRA TPS,1278.0,20,10.7,0,159.85,15
17,RAIL,PANKI TPS,210.0,30,2.4,0,62.99,26
18,RAIL,PARICHHA TPS,890.0,30,8.9,0,143.17,12
19,RAIL,DADRI (NCTPP),1820.0,30,21.8,0,22.45,1,*,** Higher Generation
20,PITHEAD,RIHAND STPS,2500.0,15,30.7,0,69.22,2,*,** Higher Generation
21,PITHEAD,SINGRAULI STPS,2000.0,15,26,0,3.52,0,*,** Higher Generation
22,RAIL,TANDA TPS,440.0,25,6.2,0,262.35,41
23,RAIL,UNCHAHAR TPS,1050.0,25,13.7,0,38.23,3,*,** Higher Generation
24,RAIL,ROSA TPP Ph-I,1200.0,25,14.2,50,74.39,8

25,PITHEAD,ANPARA C TPS,1200.0,25,13.3,0,0,0,*,** Inadequate coal
,availability
TOTAL OF N.R.,27063.0,24,323.5,196,3371.61,10,6,5
WESTERN
CHHATTISGARH
26,RAIL,DSPM TPS,500.0,15,6.6,0,49.4,7
27,PITHEAD,KORBA-II,440.0,15,6.4,0,97.86,15
28,PITHEAD,KORBA-WEST TPS,840.0,15,13.5,0,199.15,14
29,PITHEAD,KORBA STPS,2600.0,15,30.7,0,56.43,2,*,** Less Receipt
30,PITHEAD,SIPAT STPS,2980.0,20,28.4,0,62.54,2,*,** Coal Sup. for U-2 &3
,yet to commenced
31,RAIL,PATHADI TPP,600.0,15,6.6,0,225.36,33
32,RAIL,BHILAI TPS,500.0,25,5.9,30,2.34,5,*,Less Receipt
GUJARAT
33,RAIL,GANDHI NAGAR TPS,870.0,30,10.9,1,162.48,15
34,RAIL,UKAI TPS,850.0,30,12.3,0,119.54,9
35,RAIL,SIKKA REP. TPS,240.0,30,2.8,0,29.52,10
36,RAIL,WANAKBORI TPS,1470.0,30,20.4,0,280.45,13
37,RAIL,SABARMATI (C,400.0,30,4.7,0,78.62,16
,STATION)
MADHYA PRADESH
38,PITHEAD,AMARKANTAK EXT TPS,450.0,15,3.6,0,72.1,20
39,RAIL,SANJAY GANDHI TPS,1340.0,20,14.7,0,110.39,7

40,RAIL,SATPURA TPS,1142.5,20,15.6,0,111.19,7
41,PITHEAD,VINDHYACHAL STPS,3760.0,15,47.3,0,33.44,1,*,** Higher Generation
,Page 2 of 2
REGION/,MODE OF,NAME OF THERMAL,CAPACITY NORMAT,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
 STATE,TRANSPORT,POWER STATION,(MW),IVE,LINKAGE IN,000 TONNES,IN,CRITICAL COAL
,STOCK,IN '000,DAYS,COAL,STOCK
,Reqd.,TONNES Import Indigeno,STOCK
,< 7,<4
MAHARASHTRA,(DAYS)
42,RAIL,BHUSAWAL TPS,1420.0,20,11.8,0,152.55,12
43,RAIL,CHANDRAPUR(MAHAR,2340.0,20,28.4,0,170.84,6,*,Less Receipt
,ASHTRA) STPS
44,RAIL,KHAPARKHEDA TPS,1340.0,25,17,0,54.59,3,*,** Less receipt - MCL
45,RAIL,KORADI TPS,1040.0,25,11.4,0,81,7
46,RAIL,NASIK TPS,630.0,25,10.9,0,243.88,22
47,RAIL,PARLI TPS,1130.0,25,14.2,0,34.76,2,*,** Less Receipt
48,RAIL,PARAS TPS,500.0,25,5.9,0,47.68,8
49,RAIL,DAHANU TPS,500.0,25,6.4,5,22.17,4,*,Higher Generation
50,RAIL,WARDHA WARORA TPP,540.0,20,5.7,0,63.41,11
TOTAL OF W.R.,28422.5,21,342.1,36,2561.66,7,8,5
SOUTHERN
ANDHRA PRADESH
51,RAIL,Dr. N.TATA RAO TPS,1760.0,20,20.4,0,98.79,5,*,Less receipt - MCL
52,RAIL,KOTHAGUDEM TPS,1720.0,20,18.9,0,76.7,4,*,Coal Supp.for Ext.U-1
,yet to commenced
53,RAIL,RAYALASEEMA TPS,1050.0,25,11.8,0,31.18,3,*,** Less Receipt
54,RAIL,RAMAGUNDEM STPS,2600.0,15,31.2,0,211.14,7
