,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT

COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 01-Apr-2012 ),Page 1 of3

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,IN,000 TONNES,IN,CRITICAL COAL
,POWER,STOCK,IN '000,DAY,COAL STOCK,STOCK
,STATION,Reqd.,TONNES,S
,(DAYS),Import,Indigeno,<7,<4

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135.0,20,2.3,0,4.78,2,*,**,Coal Supp. regulated
,by TPS
2,RAIL,BADARPUR TPS,705.0,30,12.1,0,55.48,5,*,Less Receipt - CCL
HARYANA
3,RAIL,PANIPAT TPS,1360.0,25,21.7,0,270.83,12
4,RAIL,YAMUNA NAGAR TPS,600.0,25,8.1,0,81.72,10
5,RAIL,RAJIV GANDHI TPS,1200.0,25,18.8,0,276.09,15
6,RAIL,INDIRA GANDHI STPP,1000.0,25,15.9,48,476.40,33
7,RAIL,MAHATMA GANDHI,660.0,25,14.4,0,25.30,2,*,**,Inadequate coal
,TPS,allocation
PUNJAB
8,RAIL,GH TPS (LEH.MOH.),920.0,30,13.0,0,224.61,17
9,RAIL,ROPAR TPS,1260.0,25,19.6,0,519.50,26
10,RAIL,GND TPS(BHATINDA),440.0,30,5.2,0,139.64,27
RAJASTHAN
11,RAIL,KOTA TPS,1240.0,30,20.2,0,193.58,10
12,RAIL,SURATGARH TPS,1500.0,30,21.1,0,194.90,9
13,RAIL,CHHABRA TPP,500.0,30,7.2,0,12.18,2,*,**,Rake diverted to
,Chhabra
UTTAR PRADESH
14,PITHEAD,ANPARA TPS,1630.0,15,25.4,0,241.67,10
15,RAIL,HARDUAGANJ TPS,415.0,25,8.1,0,54.42,7
16,RAIL,OBRA TPS,1372.0,20,13.0,0,96.42,7
17,RAIL,PANKI TPS,210.0,30,2.9,0,65.43,23
