,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 04-Oct-2009 ),Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
28,RAIL,GANDHI NAGAR TPS,870.0,30,10.8,160,15
29,RAIL,SIKKA REP. TPS,240.0,30,2.9,91,31
30,RAIL,UKAI TPS,850.0,30,11.4,160,14
31,RAIL,WANAKBORI TPS,1470.0,30,23.1,252,11
32,RAIL,TORR POWER AEC,390.0,30,5.1,5,1,*,** Higher Generation
MADHYA PRADESH
33,PITHEAD,AMARKANTAK EXT TPS,450.0,15,4.2,56,13
34,RAIL,SANJAY GANDHI TPS,1340.0,20,18.1,216,12
35,RAIL,SATPURA TPS,1142.5,20,18.2,492,27
36,PITHEAD,VINDHYACHAL STPS,3260.0,15,46.2,283,6,*,Higher Generation
MAHARASHTRA
37,RAIL,BHUSAWAL TPS,475.0,25,7.6,117,15
38,RAIL,CHANDRAPUR(MAHAR,2340.0,20,37.6,248,7
,ASHTRA) STPS
39,RAIL,KHAPARKHEDA TPS- II,840.0,20,14.1,70,5,*,Unloading due to sticky
,coal
40,RAIL,KORADI TPS,1040.0,25,16.3,24,1,*,** Unloading Constraint
41,RAIL,NASIK TPS,880.0,25,13.3,185,14
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 05-Oct-2009 ),Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,MENT,IN,000,IN,COAL STOCK
,POWER,STOCK,STOCK
,as per FSA
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),<7,<4

42,RAIL,PARLI TPS,920.0,25,17.0,115,7
43,RAIL,PARAS TPS,305.0,20,5.7,62,11
44,RAIL,DAHANU TPS,500.0,25,7.7,36,5,*,Less Receipt - SECL
TOTAL OF W.R.,22492.5,21,329.1,3297,10,7,3
SOUTHERN
ANDHRA PRADESH
45,RAIL,Dr. N.TATA RAO TPS,1260.0,25,18.2,182,10
46,RAIL,KOTHAGUDEM TPS,1220.0,20,18.8,318,17
47,ROAD,RAMAGUNDEM - B TPS,62.5,20,1.1,21,19
48,RAIL,RAYALASEEMA TPS,840.0,25,12.8,272,21
49,PITHEAD,RAMAGUNDEM STPS,2600.0,15,37.9,612,16
50,RAIL,SIMHADRI,1000.0,25,15.2,206,14
KARNATAKA
51,RAIL,RAICHUR TPS,1470.0,30,21.0,306,15
52,RAIL,BELLARY TPS,500.0,22,7.7,191,25
TAMIL NADU
53,INTER MODAL,ENNORE TPS,450.0,30,5.6,21,4,*,Less Receipt
54,INTER MODAL,METTUR TPS,840.0,30,12.0,57,5,*,Less Receipt
55,INTER MODAL,NORTH CHENNAI TPS,630.0,30,8.6,46,5,*,Less Receipt
56,INTER MODAL,TUTICORIN TPS,1050.0,30,16.4,139,8
TOTAL OF S.R.,11922.5,24,175.3,2371,14,3,0
EASTERN
BIHAR
57,RAIL,BARAUNI TPS,310.0,20,1.0,41,41
58,RAIL,MUZAFFARPUR TPS,220.0,20,0.9,7,7
59,PITHEAD,KAHALGAON TPS,2340.0,15,27.0,2,0,*,** Less import
JHARKHAND
60,RAIL,PATRATU TPS,770.0,20,6.4,23,4,*,Less Receipt - CCL
61,ROAD,TENUGHAT TPS,420.0,20,4.2,82,20
62,RAIL,BOKARO `B` TPS,630.0,20,8.1,180,22
63,RAIL,CHANDRAPURA(DVC),750.0,20,4.7,380,82
,TPS
ORISSA
64,PITHEAD,IB VALLEY TPS,420.0,15,7.8,58,7
65,PITHEAD,TALCHER (OLD) TPS,470.0,15,7.6,110,15
66,PITHEAD,TALCHER STPS,3000.0,15,50.3,40,1,*,** Less import
WEST BENGAL
67,RAIL,DURGAPUR TPS,340.0,20,2.9,82,28
68,RAIL,MEJIA TPS,1340.0,20,17.8,12,1,*,** Unloading Constraint
69,RAIL,BAKRESWAR TPS,1050.0,25,10.5,32,3,*,** Less Receipt
70,RAIL,BANDEL TPS,450.0,20,4.4,4,1,*,** Less Receipt
71,RAIL,D.P.L. TPS,690.0,20,8.3,15,2,*,** Less Receipt
72,RAIL,KOLAGHAT TPS,1260.0,25,17.7,51,3,*,** Less Receipt
73,RAIL,SAGARDIGHI TPS,600.0,20,8.1,1,0,*,** Unloading Constraint
74,RAIL,SANTALDIH TPS,730.0,20,7.4,97,13
75,RAIL,BUDGE BUDGE TPS,500.0,20,6.7,64,10
76,RAIL,NEW COSSIPORE TPS,160.0,20,1.0,15,15
77,RAIL,SOUTHERN REPL. TPS,135.0,25,2.0,20,10
78,RAIL,TITAGARH TPS,240.0,20,3.1,23,7
79,PITHEAD,FARAKKA STPS,1600.0,15,26.1,0,0,*,** Less import
TOTAL OF E.R.,18425.0,18,234.0,1339,6,10,9
ALL INDIA TOTAL,71759.5,22,991,9135,9,31,14

(*) Critical i.e. stock less than 7 days in,31,TPSs,{Includes super critical also}
(**) Super Critical i.e. stock less than 4 days in,14,TPSs
,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 06-Oct-2009 ),Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

NORTHERN
DELHI
1,RAIL,I.P. T.P.S.,247.5,25,2.9,11,4,*,Less Receipt - NCL
2,RAIL,RAJGHAT TPS,135.0,25,2.0,43,21
3,RAIL,BADARPUR TPS,705.0,30,11.7,29,2,*,** Less Receipt - CCL
HARYANA
4,RAIL,FARIDABAD TPS.,110.0,25,0.9,12,13
5,RAIL,PANIPAT TPS,1360.0,25,18.7,39,2,*,** Less Receipt
6,RAIL,YAMUNA NAGAR TPS,600.0,25,8.1,55,7
PUNJAB
7,RAIL,GH TPS (LEH.MOH.),920.0,30,10.8,63,6,*,Less Receipt
8,RAIL,GND TPS(BHATINDA),440.0,30,4.6,21,4,*,Less Receipt - CCL
9,RAIL,ROPAR TPS,1260.0,30,17.1,107,6,*,Less Receipt - CCL
RAJASTHAN
10,RAIL,KOTA TPS,1240.0,30,16.2,138,9
11,RAIL,SURATGARH TPS,1500.0,30,18.6,99,5,*,Delay import
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,21.7,82,4,*,Higher Generation
13,RAIL,HARDUAGANJ TPS,220.0,25,2.6,41,16
14,RAIL,OBRA TPS,1372.0,20,15.2,60,4,*,Less Receipt
15,RAIL,PANKI TPS,210.0,30,2.8,47,17
16,RAIL,PARICHHA TPS,640.0,30,9.2,62,7
17,RAIL,DADRI (NCTPP),840.0,30,12.0,94,8
18,PITHEAD,RIHAND STPS,2000.0,15,26.9,483,18
19,PITHEAD,SINGRAULI STPS,2000.0,15,30.0,446,15
20,RAIL,TANDA TPS,440.0,25,6.6,36,6,*,Less Receipt - CCL
21,RAIL,UNCHAHAR TPS,1050.0,25,14.3,125,9
TOTAL OF N.R.,18919.5,24,252.9,2094,8,10,2
WESTERN
CHHATTISGARH
22,RAIL,KORBA EAST V,500.0,15,6.9,71,10
23,PITHEAD,KORBA-II,440.0,15,7.1,70,10
24,PITHEAD,KORBA-WEST TPS,840.0,15,11.9,139,12
25,PITHEAD,KORBA STPS,2100.0,15,29.8,377,13
26,RAIL,SIPAT STPS,1000.0,20,9.3,52,6,*,Less Receipt - SECL
27,RAIL,PATHADI TPP,300.0,15,4.8,18,4,*,Less Receipt
GUJARAT
28,RAIL,GANDHI NAGAR TPS,870.0,30,10.8,166,15
29,RAIL,SIKKA REP. TPS,240.0,30,2.9,91,31
30,RAIL,UKAI TPS,850.0,30,11.4,162,14
31,RAIL,WANAKBORI TPS,1470.0,30,23.1,249,11
32,RAIL,TORR POWER AEC,400.0,30,5.1,6,1,*,** Higher Generation
MADHYA PRADESH
33,PITHEAD,AMARKANTAK EXT TPS,450.0,15,4.2,54,13
34,RAIL,SANJAY GANDHI TPS,1340.0,20,18.1,219,12
35,RAIL,SATPURA TPS,1142.5,20,18.2,486,27
36,PITHEAD,VINDHYACHAL STPS,3260.0,15,46.2,259,6,*,Higher Generation
MAHARASHTRA
37,RAIL,BHUSAWAL TPS,475.0,25,7.6,118,15
38,RAIL,CHANDRAPUR(MAHAR,2340.0,20,37.6,245,7
,ASHTRA) STPS
39,RAIL,KHAPARKHEDA TPS- II,840.0,20,14.1,73,5,*,Unloading due to sticky
,coal
40,RAIL,KORADI TPS,1040.0,25,16.3,29,2,*,** Unloading Constraint
41,RAIL,NASIK TPS,880.0,25,13.3,184,14
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 06-Oct-2009 ),Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

42,RAIL,PARLI TPS,920.0,25,17.0,122,7
43,RAIL,PARAS TPS,305.0,20,5.7,58,10
44,RAIL,DAHANU TPS,500.0,25,7.7,36,5,*,Less Receipt - SECL
TOTAL OF W.R.,22502.5,21,329.1,3282,10,7,2
SOUTHERN
ANDHRA PRADESH
45,RAIL,Dr. N.TATA RAO TPS,1260.0,25,18.2,183,10
46,RAIL,KOTHAGUDEM TPS,1220.0,20,18.8,322,17
47,ROAD,RAMAGUNDEM - B TPS,62.5,20,1.1,21,20
48,RAIL,RAYALASEEMA TPS,840.0,25,12.8,278,22
49,PITHEAD,RAMAGUNDEM STPS,2600.0,15,37.9,606,16
50,RAIL,SIMHADRI,1000.0,25,15.2,207,14
KARNATAKA
51,RAIL,RAICHUR TPS,1470.0,30,21.0,307,15
52,RAIL,BELLARY TPS,500.0,22,7.7,191,25
TAMIL NADU
53,INTER MODAL,ENNORE TPS,450.0,30,5.6,16,3,*,** Less Receipt
54,INTER MODAL,METTUR TPS,840.0,30,12.0,60,5,*,Less Receipt
55,INTER MODAL,NORTH CHENNAI TPS,630.0,30,8.6,47,6,*,Less Receipt
56,INTER MODAL,TUTICORIN TPS,1050.0,30,16.4,157,10
TOTAL OF S.R.,11922.5,24,175.3,2394,14,3,1
EASTERN
BIHAR
57,RAIL,BARAUNI TPS,310.0,20,1.0,41,41
58,RAIL,MUZAFFARPUR TPS,220.0,20,0.9,9,10
59,PITHEAD,KAHALGAON TPS,2340.0,15,27.0,0,0,*,** Less import
JHARKHAND
60,RAIL,PATRATU TPS,770.0,20,6.4,20,3,*,** Less Receipt - CCL
61,ROAD,TENUGHAT TPS,420.0,20,4.2,82,20
62,RAIL,BOKARO `B` TPS,630.0,20,8.1,182,22
63,RAIL,CHANDRAPURA(DVC),750.0,20,4.7,382,82
,TPS
ORISSA
64,PITHEAD,IB VALLEY TPS,420.0,15,7.8,60,8
65,PITHEAD,TALCHER (OLD) TPS,470.0,15,7.6,107,14
66,PITHEAD,TALCHER STPS,3000.0,15,50.3,39,1,*,** Less import
WEST BENGAL
67,RAIL,DURGAPUR TPS,340.0,20,2.9,85,29
68,RAIL,MEJIA TPS,1340.0,20,17.8,7,0,*,** Unloading Constraint
69,RAIL,BAKRESWAR TPS,1050.0,25,10.5,32,3,*,** Less Receipt
70,RAIL,BANDEL TPS,450.0,20,4.4,3,1,*,** Less Receipt
71,RAIL,D.P.L. TPS,690.0,20,8.3,15,2,*,** Less Receipt
72,RAIL,KOLAGHAT TPS,1260.0,25,17.7,52,3,*,** Less Receipt
73,RAIL,SAGARDIGHI TPS,600.0,20,8.1,1,0,*,** Unloading Constraint
74,RAIL,SANTALDIH TPS,730.0,20,7.4,97,13
75,RAIL,BUDGE BUDGE TPS,500.0,20,6.7,68,10
76,RAIL,NEW COSSIPORE TPS,160.0,20,1.0,14,14
77,RAIL,SOUTHERN REPL. TPS,135.0,25,2.0,22,11
78,RAIL,TITAGARH TPS,240.0,20,3.1,23,7
79,PITHEAD,FARAKKA STPS,1600.0,15,26.1,0,0,*,** Less import
TOTAL OF E.R.,18425.0,18,234.0,1340,6,10,10
ALL INDIA TOTAL,71769.5,22,991,9110,9,30,15

(*) Critical i.e. stock less than 7 days in,30,TPSs,{Includes super critical also}
(**) Super Critical i.e. stock less than 4 days in,15,TPSs
,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 07-Oct-2009 ),Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

NORTHERN
DELHI
1,RAIL,I.P. T.P.S.,247.5,25,2.9,14,5,*,Less Receipt - NCL
2,RAIL,RAJGHAT TPS,135.0,25,2.0,45,22
3,RAIL,BADARPUR TPS,705.0,30,11.7,36,3,*,** Less Receipt - CCL
HARYANA
4,RAIL,FARIDABAD TPS.,110.0,25,0.9,15,16
5,RAIL,PANIPAT TPS,1360.0,25,18.7,38,2,*,** Less Receipt
6,RAIL,YAMUNA NAGAR TPS,600.0,25,8.1,55,7
PUNJAB
7,RAIL,GH TPS (LEH.MOH.),920.0,30,10.8,60,6,*,Less Receipt
8,RAIL,GND TPS(BHATINDA),440.0,30,4.6,18,4,*,Less Receipt - CCL
9,RAIL,ROPAR TPS,1260.0,30,17.1,107,6,*,Less Receipt - CCL
RAJASTHAN
10,RAIL,KOTA TPS,1240.0,30,16.2,144,9
11,RAIL,SURATGARH TPS,1500.0,30,18.6,108,6,*,Delay import
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,21.7,81,4,*,Higher Generation
13,RAIL,HARDUAGANJ TPS,220.0,25,2.6,43,17
14,RAIL,OBRA TPS,1372.0,20,15.2,57,4,*,Less Receipt
15,RAIL,PANKI TPS,210.0,30,2.8,49,17
16,RAIL,PARICHHA TPS,640.0,30,9.2,62,7
17,RAIL,DADRI (NCTPP),840.0,30,12.0,98,8
18,PITHEAD,RIHAND STPS,2000.0,15,26.9,478,18
19,PITHEAD,SINGRAULI STPS,2000.0,15,30.0,438,15
20,RAIL,TANDA TPS,440.0,25,6.6,30,5,*,Higher Generation
21,RAIL,UNCHAHAR TPS,1050.0,25,14.3,119,8
TOTAL OF N.R.,18919.5,24,252.9,2098,8,10,2
WESTERN
CHHATTISGARH
22,RAIL,KORBA EAST V,500.0,15,6.9,70,10
23,PITHEAD,KORBA-II,440.0,15,7.1,68,10
24,PITHEAD,KORBA-WEST TPS,840.0,15,11.9,134,11
25,PITHEAD,KORBA STPS,2100.0,15,29.8,371,12
26,RAIL,SIPAT STPS,1000.0,20,9.3,54,6,*,Less Receipt - SECL
27,RAIL,PATHADI TPP,300.0,15,4.8,20,4,*,Less Receipt
GUJARAT
28,RAIL,GANDHI NAGAR TPS,870.0,30,10.8,171,16
29,RAIL,SIKKA REP. TPS,240.0,30,2.9,88,30
30,RAIL,UKAI TPS,850.0,30,11.4,164,14
31,RAIL,WANAKBORI TPS,1470.0,30,23.1,247,11
32,RAIL,TORR POWER AEC,400.0,30,5.1,7,1,*,** Higher Generation
MADHYA PRADESH
33,PITHEAD,AMARKANTAK EXT TPS,450.0,15,4.2,53,13
34,RAIL,SANJAY GANDHI TPS,1340.0,20,18.1,226,13
35,RAIL,SATPURA TPS,1142.5,20,18.2,491,27
36,PITHEAD,VINDHYACHAL STPS,3260.0,15,46.2,240,5,*,Higher Generation
MAHARASHTRA
37,RAIL,BHUSAWAL TPS,475.0,25,7.6,125,16
38,RAIL,CHANDRAPUR(MAHAR,2340.0,20,37.6,242,6,*,Less Receipt - WCL
,ASHTRA) STPS
39,RAIL,KHAPARKHEDA TPS- II,840.0,20,14.1,76,5,*,Unloading due to sticky
,coal
40,RAIL,KORADI TPS,1040.0,25,16.3,32,2,*,** Unloading Constraint
41,RAIL,NASIK TPS,880.0,25,13.3,182,14
