,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION


,DAILY COAL REPORT
,COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 01-Jan-2013 ),Page No. 1 of 2
REGION/ MODE OF,NAME OF THERMAL,CAPACITY NORMATI DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR CRITICAL
 STATE TRANSPORT,POWER STATION,(MW),VE,LINKAG,IN,000 TONNES,COAL STOCK
,STOCK,E,COAL STOCK
,Reqd.,IN '000,IN
,(DAYS) TONNES,Total,DAYS
,Indigenou,<7,<4
,Import
,s,DAYS,DAYS
NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135,20,2.3,0,0.89,0.89,0,*,** Coal Supp. regulated by TPS
2,RAIL,BADARPUR TPS,705,30,12.1,0,82.02,82.02,7
HARYANA
3,RAIL,PANIPAT TPS,1360,25,21.7,11,169.51,180.51,9
4,RAIL,YAMUNA NAGAR TPS,600,25,8.1,0,178.16,178.16,23
5,RAIL,INDIRA GANDHI STPP,1500,25,17.3,22,104.78,126.78,8
6,RAIL,MAHATMA GANDHI,1320,25,19.1,19,0,19,1,*,** Inadequate coal availability
7,RAIL,TPS
,RAJIV GANDHI TPS,1200,25,18.8,29,160.44,189.44,10
PUNJAB
8,RAIL,GH TPS (LEH.MOH.),920,30,13,0,138.32,138.32,11
9,RAIL,ROPAR TPS,1260,25,19.6,0,197.37,197.37,10
10,RAIL,GND TPS(BHATINDA),440,30,5.2,0,66.23,66.23,13
RAJASTHAN
11,RAIL,KOTA TPS,1240,30,20.2,0,77.96,77.96,4,*,** Less import
12,RAIL,SURATGARH TPS,1500,30,21.1,0,8.66,8.66,0,*,** Less import
13,RAIL,CHHABRA TPP,500,30,7.2,0,117.67,117.67,17
UTTAR PRADESH
14,PITHEAD,ANPARA TPS,1630,15,25.4,0,154.63,154.63,6,*,Less Receipt
15,RAIL,HARDUAGANJ TPS,665,25,9.2,0,126.2,126.2,14
16,RAIL,OBRA TPS,1278,20,13,0,130.2,130.2,10
17,RAIL,PANKI TPS,210,30,2.9,0,118.5,118.5,42
18,RAIL,PARICHHA TPS,890,30,13,0,126.1,126.1,10
19,RAIL,DADRI (NCTPP),1820,30,26.6,0,56.2,56.2,2,*,** Higher Generation
20,PITHEAD,RIHAND STPS,2500,15,37.6,0,324.2,324.2,9
21,PITHEAD,SINGRAULI STPS,2000,15,31.8,0,284.67,284.67,9
22,RAIL,TANDA TPS,440,25,7.5,0,237.1,237.1,33
23,RAIL,UNCHAHAR TPS,1050,25,16.8,0,176.27,176.27,11
24,RAIL,ROSA TPP Ph-I,1200,25,17.3,0,0,0,0,*,Higher Generation
25,PITHEAD,ANPARA C TPS,1200,25,16.2,0,0,0,0,*,** Inadequate coal availability
TOTAL OF N.R.,27563,24,403,81 3036.09,3117.09,8,8,6
WESTERN
CHHATTISGARH
26,RAIL,DSPM TPS,500,15,8.1,0,77.32,77.32,10
27,PITHEAD,KORBA-II,440,15,7.8,0,198.6,198.6,26
28,PITHEAD,KORBA-WEST TPS,840,15,16.5,0,546.47,546.47,34
29,PITHEAD,KORBA STPS,2600,15,37.6,0,87.25,87.25,2,*,** Higher Generation
30,PITHEAD,SIPAT STPS,2980,20,34.7,0,12.95,12.95,0,*,** Coal Sup.for U-2 3 yet to
,commenced
31,RAIL,PATHADI TPP,600,15,8.1,0,157.34,157.34,20
32,RAIL,BHILAI TPS,500,25,7.2,1,93.64,94.64,14
GUJARAT
33,RAIL,GANDHI NAGAR TPS,870,30,13.3,19,213.77,232.77,18
34,RAIL,UKAI TPS,850,30,15,0,304.59,304.59,21
35,RAIL,SIKKA REP. TPS,240,30,15,7,20.9,27.9,2,*,** Coal Supp. regulated by TPS
36,RAIL,WANAKBORI TPS,1470,30,24.8,0,440.01,440.01,18
37,RAIL,SABARMATI (C,400,30,24.8,0,53.15,53.15,2,*,** Higher Generation
MADHYA PRADESH STATION)
38,PITHEAD,AMARKANTAK EXT,450,15,5.8,0,48.56,48.56,9
39,RAIL,TPS
,SANJAY GANDHI TPS,1340,20,17.9,0,133.58,133.58,8
40,RAIL,SATPURA TPS,1142.5,20,19.1,0,76.13,76.13,4,*,Less import
41,PITHEAD,VINDHYACHAL STPS,3760,15,57.8,0,238.54,238.54,4,*,Coal Sup.for U-11 yet to start
MAHARASHTRA
42,RAIL,BHUSAWAL TPS,1420,20,14.4,0,74.12,74.12,5,*,Less receipt - MCL
43,RAIL,CHANDRAPUR(MAHA,2340,20,34.7,0,56.73,56.73,2,*,** Lees Receipt
,RASHTRA) STPS
44,RAIL,KHAPARKHEDA TPS,1340,25,20.8,0,22.38,22.38,1,*,** Less receipt - MCL
45,RAIL,KORADI TPS,1040,25,13.9,0,41.37,41.37,3,*,** Less Receipt
46,RAIL,NASIK TPS,630,25,13.3,0,92.82,92.82,7
47,RAIL,PARLI TPS,1130,25,17.3,0,100.06,100.06,6,*,Less receipt - MCL
48,RAIL,PARAS TPS,500,25,7.2,0,26.91,26.91,4,*,Less receipt - MCL
49,RAIL,DAHANU TPS,500,25,7.8,5,18.56,23.56,3,*,** Higher Generation
50,RAIL,WARDHA WARORA,540,20,6.9,18,76.02,94.02,14
51,RAIL,TPP
,TIRORA TPS,660,0,8.7,181,0,181,22
TOTAL OF W.R.,29082.5,21,458.5,230 3227.07,3457.07,8,13,8
SOUTHERN
ANDHRA PRADESH
52,RAIL,Dr. N.TATA RAO TPS,1760,20,24.8,0,249.87,249.87,10
53,RAIL,KOTHAGUDEM TPS,1720,20,28.9,0,290.01,290.01,10
54,RAIL,RAYALASEEMA TPS,1050,25,14.4,0,116.94,116.94,8
55,PITHEAD,RAMAGUNDEM STPS,2600,15,38.1,0,151.81,151.81,4,*,Less import
56,RAIL,SIMHADRI,2000,25,28.3,0,114.24,114.24,4,*,Less receipt - MCL
57,PITHEAD,KAKATIYA TPS,500,25,6.6,0,57.57,57.57,9
KARNATAKA
58,RAIL,RAICHUR TPS,1720,30,22.5,71,173.78,244.78,11
59,RAIL,BELLARY TPS,1000,30,11.6,0,93,93,8
TAMIL NADU
60,INTER,ENNORE TPS,450,30,5.8,0,36.43,36.43,7
61,MODAL
,INTER,METTUR TPS,1440,30,15.9,47,30.77,77.77,5,*,Less receipt - MCL
62,MODAL
,INTER,NORTH CHENNAI TPS,630,30,17.3,8,37,45,3,*,** Less receipt - MCL
63,MODAL
,INTER,TUTICORIN TPS,1050,30,16.8,65,58.18,123.18,8
,MODAL
TOTAL OF S.R.,15920,24,231,191 1409.61,1600.61,7,4,1
EASTERN
BIHAR
64,RAIL,BARAUNI TPS,210,20,0.6,0,9.19,9.19,17,Under Shutdown
65,RAIL,MUZAFFARPUR TPS,220,20,1.2,0,3.31,3.31,3,Under Shutdown
66,PITHEAD,KAHALGAON TPS,2340,15,36.1,0,131.36,131.36,4,*,Lees Receipt
JHARKHAND
67,RAIL,PATRATU TPS,770,20,1.7,0,183.54,183.54,109
68,ROAD,TENUGHAT TPS,420,20,4.3,0,144.3,144.3,34
69,RAIL,BOKARO `B` TPS,630,20,8.7,0,120.07,120.07,14
70,RAIL,CHANDRAPURA (DVC),890,20,14.4,0,128.32,128.32,9
,TPS
71,RAIL,MAITHON RB TPP,1050,20,13,0,375.12,375.12,30
72,RAIL,KODARMA TPP,500,20,8.1,0,0,0,0,*,** Lees Receipt
ORISSA
73,PITHEAD,IB VALLEY TPS,420,15,7.2,0,55.8,55.8,8
74,PITHEAD,TALCHER (OLD) TPS,470,15,8.1,0,118.38,118.38,15
75,PITHEAD,TALCHER STPS,3000,15,50.6,0,132.71,132.71,3,*,** Less import
76,RAIL,STERLITE TPP,2400,20,28.9,0,315.07,315.07,11
WEST BENGAL
77,RAIL,DURGAPUR TPS,340,20,4.3,0,150.82,150.82,36
78,RAIL,MEJIA TPS,2340,20,23.1,0,63.7,63.7,3,*,** Less import
79,RAIL,BAKRESWAR TPS,1050,25,15.6,0,244.07,244.07,16
80,RAIL,BANDEL TPS,450,20,4.3,0,111.32,111.32,27
81,RAIL,D.P.L. TPS,630,25,6.4,0,70.93,70.93,12
82,RAIL,KOLAGHAT TPS,1260,25,17.3,0,189.62,189.62,11
83,RAIL,SAGARDIGHI TPS,600,20,7.2,0,21.9,21.9,3,*,** Less import
84,RAIL,SANTALDIH TPS,980,20,5.8,0,11.87,11.87,2,*,** Less import
85,RAIL,BUDGE BUDGE TPS,750,20,9.5,0,132.2,132.2,14
86,RAIL,NEW COSSIPORE TPS,160,20,1.3,0,17.13,17.13,14
87,RAIL,SOUTHERN REPL. TPS,135,20,2.3,0,52.65,52.65,24
88,RAIL,TITAGARH TPS,240,20,3.8,0,56.91,56.91,16
89,PITHEAD,FARAKKA STPS,2100,15,31.8,0,11.81,11.81,0,*,** Inadequate coal availability
90,RAIL,DURGAPUR STEEL TPS,1000,20,14.4,0,12.05,12.05,1,*,** Less Receipt
TOTAL OF E.R.,25355,18,330,0 2864.13,2864.13,9,8,7
ALL INDIA TOTAL,97920.5,22,1422,499 10521.5,11020.5,8,33,22
(*) Critical i.e. stock less than 7 days in,33 TPSs {Includes super critical also}
(**) Super Critical i.e. stock less than 4 days in,22 TPSs
,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT

COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 02-Jan-2013 ),Page 1 of 3

,REGION/,MODE OF,NAME OF,CAPACITY,NORMAT DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),IVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000 TONNES,IN,COAL STOCK,STOCK
,STATION,Reqd. TONNES,DAY
,(DAYS),S
,Indigenous,<7,< 4 DAYS
,Import,DAYS

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135.0,20,2.5,0,0.71,0,*,**,Coal Supp. regulated
,by TPS
2,RAIL,BADARPUR TPS,705.0,30,13.1,0,75.44,6,*,Less Receipt
HARYANA
3,RAIL,PANIPAT TPS,1360.0,25,23.5,15,173.66,8
4,RAIL,YAMUNA NAGAR TPS,600.0,25,8.8,5,180.18,21
5,RAIL,INDIRA GANDHI STPP,1500.0,25,18.7,18,99.04,6,*,Less Receipt
6,RAIL,MAHATMA GANDHI,1320.0,25,20.7,18,0.00,1,*,**,Inadequate coal
,TPS,availability
7,RAIL,RAJIV GANDHI TPS,1200.0,25,20.4,29,164.00,9
PUNJAB
8,RAIL,GH TPS (LEH.MOH.),920.0,30,14.1,0,134.03,10
9,RAIL,ROPAR TPS,1260.0,25,21.3,0,201.56,9
10,RAIL,GND TPS(BHATINDA),440.0,30,5.7,0,64.79,11
RAJASTHAN
11,RAIL,KOTA TPS,1240.0,30,21.9,0,107.69,5,*,Less import
12,RAIL,SURATGARH TPS,1500.0,30,22.9,0,12.66,1,*,**,Less import
13,RAIL,CHHABRA TPP,500.0,30,7.8,0,113.64,15
UTTAR PRADESH
14,PITHEAD,ANPARA TPS,1630.0,15,27.5,0,159.69,6,*,Less Receipt
15,RAIL,HARDUAGANJ TPS,665.0,25,10.0,0,129.24,13
16,RAIL,OBRA TPS,1278.0,20,14.1,0,128.20,9
17,RAIL,PANKI TPS,210.0,30,3.1,0,121.08,39
18,RAIL,PARICHHA TPS,890.0,30,14.1,0,121.00,9
19,RAIL,DADRI (NCTPP),1820.0,30,28.8,0,52.55,2,*,**,Higher Generation
20,PITHEAD,RIHAND STPS,2500.0,15,40.7,0,328.81,8
21,PITHEAD,SINGRAULI STPS,2000.0,15,34.5,0,292.62,8
22,RAIL,TANDA TPS,440.0,25,8.1,0,243.37,30
23,RAIL,UNCHAHAR TPS,1050.0,25,18.2,0,156.22,9
24,RAIL,ROSA TPP Ph-I,1200.0,25,18.7,30,69.80,5,*,Higher Generation
25,PITHEAD,ANPARA C TPS,1200.0,25,17.6,0,0.00,0,*,**,Inadequate coal
,availability
TOTAL OF N.R.,27563.0,24,436.8,116,3129.99,7,10,5
WESTERN
CHHATTISGARH
26,RAIL,DSPM TPS,500.0,15,8.8,0,75.98,9
27,PITHEAD,KORBA-II,440.0,15,8.5,0,200.42,24
28,PITHEAD,KORBA-WEST TPS,840.0,15,17.9,0,546.47,31
29,PITHEAD,KORBA STPS,2600.0,15,40.7,0,85.28,2,*,**,Higher Generation
30,PITHEAD,SIPAT STPS,2980.0,20,37.6,0,9.22,0,*,**,Coal Sup.for U-2 3 yet
,to comenced
31,RAIL,PATHADI TPP,600.0,15,8.8,0,162.89,19
32,RAIL,BHILAI TPS,500.0,25,7.8,0,93.64,12
GUJARAT
33,RAIL,GANDHI NAGAR TPS,870.0,30,14.4,19,205.90,16
34,RAIL,UKAI TPS,850.0,30,16.3,0,313.35,19
35,RAIL,SIKKA REP. TPS,240.0,30,16.3,9,20.02,2,*,**,Coal Supp. regulated
,by TPS
36,RAIL,WANAKBORI TPS,1470.0,30,26.9,0,430.27,16
37,RAIL,SABARMATI (C,400.0,30,26.9,0,53.15,2,*,**,Higher Generation
,STATION)
MADHYA PRADESH
38,PITHEAD,AMARKANTAK EXT,450.0,15,6.3,0,53.75,9
39,RAIL,SANJAY GANDHI TPS,1340.0,20,19.4,0,114.44,6,*,Less Receipt
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 02-Jan-2013 ),Page 2 of 3

 REGION/,MODE OF,NAME OF,CAPACITY,NORMAT DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),IVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000 TONNES,IN,COAL STOCK,STOCK
,STATION,Reqd. TONNES,DAY
,(DAYS),S
,Indigenous,<7,< 4 DAYS
,Import,DAYS

40,RAIL,SATPURA TPS,1142.5,20,20.7,0,70.85,3,*,**,Less import
41,PITHEAD,VINDHYACHAL STPS,3760.0,15,62.7,0,250.00,4,*,Coal Sup.for U-11 yet
,to start
MAHARASHTRA
42,RAIL,BHUSAWAL TPS,1420.0,20,15.6,0,75.03,5,*,Less receipt - MCL
43,RAIL,CHANDRAPUR(MAHAR,2340.0,20,37.6,0,51.83,1,*,**,Less Receipt
,ASHTRA) STPS
44,RAIL,KHAPARKHEDA TPS,1340.0,25,22.6,1,24.19,1,*,**,Less receipt - MCL
45,RAIL,KORADI TPS,1040.0,25,15.1,0,43.48,3,*,**,Less Receipt
46,RAIL,NASIK TPS,630.0,25,14.4,0,98.02,7
47,RAIL,PARLI TPS,1130.0,25,18.7,0,96.48,5,*,Less receipt - MCL
48,RAIL,PARAS TPS,500.0,25,7.8,0,32.06,4,*,Less receipt - MCL
49,RAIL,DAHANU TPS,500.0,25,8.5,4,16.43,2,*,**,Higher Generation
50,RAIL,WARDHA WARORA,540.0,20,7.5,20,77.26,13
51,RAIL,TIRORA TPS,660.0,0,9.4,177,0.00,19
TOTAL OF W.R.,29082.5,21,497.2,229,3200.43,7,14,9
SOUTHERN
ANDHRA PRADESH
52,RAIL,Dr. N.TATA RAO TPS,1760.0,20,26.9,0,245.27,9
53,RAIL,KOTHAGUDEM TPS,1720.0,20,31.3,0,292.83,9
54,RAIL,RAYALASEEMA TPS,1050.0,25,15.6,0,114.26,7
55,PITHEAD,RAMAGUNDEM STPS,2600.0,15,41.3,0,163.96,4,*,Less import
56,RAIL,SIMHADRI,2000.0,25,30.7,0,104.63,3,*,**,Less receipt - MCL
57,PITHEAD,KAKATIYA TPS,500.0,25,7.2,0,55.95,8
KARNATAKA
58,RAIL,RAICHUR TPS,1720.0,30,24.4,67,178.56,10
59,RAIL,BELLARY TPS,1000.0,30,12.6,0,89.94,7
TAMIL NADU
60,INTER MODAL,ENNORE TPS,450.0,30,6.2,0,36.52,6,*,Less receipt - MCL
61,INTER MODAL,METTUR TPS,1440.0,30,17.2,44,35.47,5,*,Less receipt - MCL
62,INTER MODAL,NORTH CHENNAI TPS,630.0,30,18.7,5,35.69,2,*,**,Less receipt - MCL
63,INTER MODAL,TUTICORIN TPS,1050.0,30,18.2,59,59.45,7
TOTAL OF S.R.,15920.0,24,250.3,175,1412.55,6,5,2
EASTERN
BIHAR
64,RAIL,BARAUNI TPS,210.0,20,0.7,0,9.19,14,Under Shutdown
65,RAIL,MUZAFFARPUR TPS,220.0,20,1.3,0,3.31,3,Under Shutdown
66,PITHEAD,KAHALGAON TPS,2340.0,15,39.1,0,117.19,3,*,**,Less Receipt
JHARKHAND
67,RAIL,PATRATU TPS,770.0,20,1.8,0,186.14,101

68,ROAD,TENUGHAT TPS,420.0,20,4.7,0,144.09,31
69,RAIL,BOKARO `B` TPS,630.0,20,9.4,0,123.56,13
70,RAIL,CHANDRAPURA(DVC),890.0,20,15.6,0,132.53,8
,TPS
71,RAIL,MAITHON RB TPP,1050.0,20,14.1,0,382.03,27
72,RAIL,KODARMA TPP,500.0,20,8.8,0,0.00,0,*,**,Less Receipt
ORISSA
73,PITHEAD,IB VALLEY TPS,420.0,15,7.8,0,58.59,8
74,PITHEAD,TALCHER (OLD) TPS,470.0,15,8.8,0,120.04,14
75,PITHEAD,TALCHER STPS,3000.0,15,54.8,0,135.21,2,*,**,Less import
76,RAIL,STERLITE TPP,2400.0,20,31.3,0,333.17,11
WEST BENGAL
77,RAIL,DURGAPUR TPS,340.0,20,4.7,0,148.02,32
78,RAIL,MEJIA TPS,2340.0,20,25.0,0,60.47,2,*,**,Less import
79,RAIL,BAKRESWAR TPS,1050.0,25,16.9,0,249.77,15
80,RAIL,BANDEL TPS,450.0,20,4.7,0,113.37,24
81,RAIL,D.P.L. TPS,630.0,25,6.9,0,70.73,10
82,RAIL,KOLAGHAT TPS,1260.0,25,18.7,0,190.70,10
83,RAIL,SAGARDIGHI TPS,600.0,20,7.8,0,24.81,3,*,**,Less import
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 02-Jan-2013 ),Page 3 of 3

 REGION/,MODE OF,NAME OF,CAPACITY,NORMAT DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),IVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000 TONNES,IN,COAL STOCK,STOCK
,STATION,Reqd. TONNES,DAY
