,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 02-Aug-2012 ),Page 1 of 3
,REGION/,MODE OF,NAME OF,CAPACITY,NORMAT,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),IVE,LINKAGE,IN,000 TONNES,IN,CRITICAL COAL
,POWER,STOCK,IN '000,COAL STOCK,STOCK
,DAY
,STATION,Reqd. TONNES,S
,(DAYS),Import,Indigeno,<7,<4

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135,20,1.9,0,33.86,18
2,RAIL,BADARPUR TPS,705,30,9.9,0,124.93,13
HARYANA
3,RAIL,PANIPAT TPS,1360,25,17.7,0,345.44,19,Under Long Outage
4,RAIL,YAMUNA NAGAR TPS,600,25,6.6,0,278.7,42
5,RAIL,RAJIV GANDHI TPS,1200,25,15.4,49,625.66,44
6,RAIL,INDIRA GANDHI STPP,1000,25,13,10,84.46,7
7,RAIL,MAHATMA GANDHI,1320,25,11.8,0,84.94,7
,TPS
PUNJAB
8,RAIL,GH TPS (LEH.MOH.),920,30,13.6,0,273.47,20
9,RAIL,ROPAR TPS,1260,25,16.1,0,373.47,23
10,RAIL,GND TPS(BHATINDA),440,30,4.3,0,140.45,33
RAJASTHAN
11,RAIL,KOTA TPS,1240,30,16.6,42,173.88,13
12,RAIL,SURATGARH TPS,1500,30,17.3,55,91.81,8
13,RAIL,CHHABRA TPP,500,30,5.9,0,109.72,19
UTTAR PRADESH
14,PITHEAD,ANPARA TPS,1630,15,20.8,0,248.83,12
15,RAIL,HARDUAGANJ TPS,665,25,7.6,0,158.5,21
16,RAIL,OBRA TPS,1278,20,10.7,0,263.1,25
17,RAIL,PANKI TPS,210,30,2.4,0,75.8,32
18,RAIL,PARICHHA TPS,890,30,11.6,0,229,20
19,RAIL,DADRI (NCTPP),1820,30,21.8,0,30.09,1,*,** Less Receipt
20,PITHEAD,RIHAND STPS,2500,15,30.7,0,148.16,5,*,Less Receipt
21,PITHEAD,SINGRAULI STPS,2000,15,26,0,46.09,2,*,** Less Receipt
22,RAIL,TANDA TPS,440,25,6.2,0,176.47,29
23,RAIL,UNCHAHAR TPS,1050,25,13.7,0,0,0,*,** Higher Generation
24,RAIL,ROSA TPP Ph-I,1200,25,14.2,0,3.9,0,*,** Inadequate coal
,availability
25,PITHEAD,ANPARA C TPS,1200,25,13.3,0,0,0,*,** Inadequate coal
,availability
TOTAL OF N.R.,27063,24,329.1,155,4120.7,13,6,5
WESTERN
CHHATTISGARH
26,RAIL,DSPM TPS,500,15,6.6,0,141.42,21
27,PITHEAD,KORBA-II,440,15,6.4,0,107.08,17
28,PITHEAD,KORBA-WEST TPS,840,15,13.5,0,116.37,9
29,PITHEAD,KORBA STPS,2600,15,30.7,0,156.15,5,*,Higher Generation
30,PITHEAD,SIPAT STPS,2980,20,28.4,0,105.93,4,*,Coal Sup.for U-2 3 yet
,to com.
31,RAIL,PATHADI TPP,600,15,6.6,0,234.9,36
32,RAIL,BHILAI TPS,500,25,5.9,17,29.28,8
GUJARAT
33,RAIL,GANDHI NAGAR TPS,870,30,10.9,0,105.52,10
34,RAIL,UKAI TPS,850,30,12.3,0,129.82,11
35,RAIL,SIKKA REP. TPS,240,30,2.8,0,17.51,6,*,Less Receipt
36,RAIL,WANAKBORI TPS,1470,30,20.4,0,245.11,12
37,RAIL,SABARMATI (C,400,30,4.7,0,11.26,2,*,** Higher Generation
,STATION)
MADHYA PRADESH
38,PITHEAD,AMARKANTAK EXT,450,15,3.6,0,90.9,26
39,RAIL,TPS
,SANJAY GANDHI TPS,1340,20,14.7,0,46.04,3,*,** Less Receipt
40,RAIL,SATPURA TPS,1142.5,20,15.6,0,61.86,4,*,Less Receipt
41,PITHEAD,VINDHYACHAL STPS,3760,15,47.3,0,131.67,3,*,** Less Receipt
MAHARASHTRA
42,RAIL,BHUSAWAL TPS,1420,20,11.8,0,105.72,9
43,RAIL,CHANDRAPUR(MAHA,2340,20,28.4,0,282.44,10
,RASHTRA) STPS
44,RAIL,KHAPARKHEDA TPS,1340,25,17,0,91.23,5,*,Less receipt - MCL
45,RAIL,KORADI TPS,1040,25,11.4,0,65.1,6,*,Less receipt - MCL
46,RAIL,NASIK TPS,630,25,10.9,0,270.19,25
47,RAIL,PARLI TPS,1130,25,14.2,0,49.62,3,*,** Less receipt - MCL
48,RAIL,PARAS TPS,500,25,5.9,0,99.66,17
49,RAIL,DAHANU TPS,500,25,6.4,7,14.33,3,*,** Higher Generation
50,RAIL,WARDHA WARORA,540,20,5.7,0,28.09,5,*,Less Receipt
TOTAL OF W.R.,TPP,28422.5,21,342.1,24,2737.21,8,12,5
SOUTHERN
ANDHRA PRADESH
51,RAIL,Dr. N.TATA RAO TPS,1760,20,20.4,0,54.15,3,*,** Less receipt - MCL
52,RAIL,KOTHAGUDEM TPS,1720,20,18.9,0,61.06,3,*,** Coal Sup.for ext. U-1
,yet to commence
53,RAIL,RAYALASEEMA TPS,1050,25,11.8,0,51.72,4,*,Less Receipt
54,RAIL,RAMAGUNDEM STPS,2600,15,31.2,0,73.48,2,*,** Less Receipt - SECL
55,RAIL,SIMHADRI,2000,25,20.8,0,166.6,8
56,PITHEAD,KAKATIYA TPS,500,25,5.5,0,63.62,12
KARNATAKA
57,RAIL,RAICHUR TPS,1720,30,18.5,49,224.24,15
58,RAIL,BELLARY TPS,1000,30,9.5,0,50.92,5,*,Coal Sup. for U-2 yet to
,start
TAMIL NADU
59,INTER,ENNORE TPS,450,30,4.7,0,43.4,9
60,MODAL
,INTER,METTUR TPS,840,30,13,40,106.88,11
61,MODAL
,INTER,NORTH CHENNAI TPS,630,30,14.2,53,34.16,6,*,Less Receipt
62,MODAL
,INTER,TUTICORIN TPS,1050,30,13.7,11,112.91,9
,MODAL
TOTAL OF S.R.,15320,24,182.2,153,1043.11,7,6,3
EASTERN
BIHAR
63,RAIL,BARAUNI TPS,210,20,0.5,0,9.19,19
64,RAIL,MUZAFFARPUR TPS,220,20,0.9,0,3.31,4,Coal Supp. regulated
,by TPS
65,PITHEAD,KAHALGAON TPS,2340,15,29.6,0,63.45,2,*,** Inadequate coal
,availability
JHARKHAND
66,RAIL,PATRATU TPS,770,20,1.4,0,133.5,94
67,ROAD,TENUGHAT TPS,420,20,3.6,0,61.57,17
68,RAIL,BOKARO `B` TPS,630,20,7.1,0,5.54,1,*,** No import
69,RAIL,CHANDRAPURA(DVC),890,20,11.8,0,171.53,14
,TPS
70,RAIL,MAITHON RB TPP,1050,20,10.7,0,240.56,23
71,RAIL,KODARMA TPP,500,20,6.6,0,0,0,Coal Supp./Gen.yet to
,Start
ORISSA
72,PITHEAD,IB VALLEY TPS,420,15,5.9,5,137.34,24
73,PITHEAD,TALCHER (OLD) TPS,470,15,6.6,0,203.22,31
74,PITHEAD,TALCHER STPS,3000,15,41.4,0,181.02,4,*,Less Receipt
75,RAIL,STERLITE TPP,2400,20,18.9,0,255.51,13
WEST BENGAL
76,RAIL,DURGAPUR TPS,340,20,3.6,0,215.28,61
77,RAIL,MEJIA TPS,2340,20,18.9,0,76.48,4,*,Coal Sup. for U-8 yet to
,start
78,RAIL,BAKRESWAR TPS,1050,25,12.8,0,43.64,3,*,** Less import
79,RAIL,BANDEL TPS,450,20,3.6,0,14.09,4,*,Less import
80,RAIL,D.P.L. TPS,630,25,5.2,0,49.23,9
81,RAIL,KOLAGHAT TPS,1260,25,14.2,0,26.49,2,*,** Less import
82,RAIL,SAGARDIGHI TPS,600,20,5.9,0,46.24,8
83,RAIL,SANTALDIH TPS,980,20,4.7,0,66.88,14
84,RAIL,BUDGE BUDGE TPS,750,20,7.8,0,228.66,29
85,RAIL,NEW COSSIPORE TPS,160,20,1.1,0,9.88,9
86,RAIL,SOUTHERN REPL. TPS,135,20,1.9,0,29.44,15
87,RAIL,TITAGARH TPS,240,20,3.1,0,27.13,9
88,PITHEAD,FARAKKA STPS,2100,15,26,0,21.49,1,*,** Inadequate coal
,availability
89,RAIL,DURGAPUR STEEL TPS,1000,20,8.3,0,8.99,1,*,** Less Receipt
TOTAL OF E.R.,25355,19,262.1,5,2329.66,9,9,6
ALL INDIA TOTAL,96160.5,22,1116,337,10230.6,9,33,19
