,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 01-May-2011 )
,Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

NORTHERN
DELHI
1,RAIL,RAJGHAT TPS,135.0,20,2.5,10,4,*,Less Receipt
2,RAIL,BADARPUR TPS,705.0,30,12.3,218,18
HARYANA
3,RAIL,PANIPAT TPS,1360.0,25,21.0,172,8
4,RAIL,YAMUNA NAGAR TPS,600.0,25,7.8,146,19
5,RAIL,RAJIV GANDHI TPS,1200.0,25,15.1,196,13
6,RAIL,INDIRA GANDHI STPP,500.0,25,6.7,185,28
PUNJAB
7,RAIL,GH TPS (LEH.MOH.),920.0,30,12.6,244,19
8,RAIL,ROPAR TPS,1260.0,25,19.6,450,23
9,RAIL,GND TPS(BHATINDA),440.0,30,5.0,147,29
RAJASTHAN
10,RAIL,KOTA TPS,1240.0,30,18.0,63,4,*,Less import
11,RAIL,SURATGARH TPS,1500.0,30,20.1,238,12
12,RAIL,CHHABRA TPP,500.0,30,6.2,192,31
UTTAR PRADESH
13,PITHEAD,ANPARA TPS,1630.0,15,24.6,367,15
14,RAIL,HARDUAGANJ TPS,220.0,25,2.7,95,36
15,RAIL,OBRA TPS,1372.0,20,13.4,268,20
16,RAIL,PANKI TPS,210.0,30,3.4,105,31
17,RAIL,PARICHHA TPS,640.0,30,8.9,284,32
18,RAIL,DADRI (NCTPP),1820.0,30,25.7,139,5,*,Less Receipt
19,PITHEAD,RIHAND STPS,2000.0,15,31.0,671,22
20,PITHEAD,SINGRAULI STPS,2000.0,15,31.6,740,23
21,RAIL,TANDA TPS,440.0,25,7.6,294,39
22,RAIL,UNCHAHAR TPS,1050.0,25,17.1,558,33
23,RAIL,ROSA TPP Ph-I,600.0,25,8.4,36,4,*,No import
TOTAL OF N.R.,22342.0,24,321.3,5818,18,4,0
WESTERN
CHHATTISGARH
24,RAIL,DSPM TPS,500.0,15,8.4,105,13
25,PITHEAD,KORBA-II,440.0,15,8.4,154,18
26,PITHEAD,KORBA-WEST TPS,840.0,15,14.0,453,32
27,PITHEAD,KORBA STPS,2600.0,15,36.4,504,14
28,PITHEAD,SIPAT STPS,1000.0,20,16.8,648,39
29,RAIL,PATHADI TPP,600.0,15,8.4,154,18
30,RAIL,BHILAI TPS,500.0,25,7.6,71,9
GUJARAT
31,RAIL,GANDHI NAGAR TPS,870.0,30,13.7,56,4,*,Less Receipt
32,RAIL,UKAI TPS,850.0,30,11.7,13,1,*,**,Higher Generation
33,RAIL,SIKKA REP. TPS,240.0,30,3.7,21,6,*,Less Receipt
34,RAIL,WANAKBORI TPS,1470.0,30,21.8,113,5,*,Less Receipt
35,RAIL,SABARMATI (C,400.0,30,6.2,70,11
,STATION)
MADHYA PRADESH
36,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.0,158,31
37,RAIL,SANJAY GANDHI TPS,1340.0,20,17.9,19,1,*,**,Less import
38,RAIL,SATPURA TPS,1142.5,20,17.3,83,5,*,Less Receipt
39,PITHEAD,VINDHYACHAL STPS,3260.0,15,52.3,627,12
MAHARASHTRA
40,RAIL,BHUSAWAL TPS,470.0,20,7.3,278,38
41,RAIL,CHANDRAPUR(MAHAR,2340.0,20,37.7,436,12
,ASHTRA) STPS
42,RAIL,KHAPARKHEDA TPS- II,840.0,25,15.1,38,3,*,**,Less Receipt
,Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,COAL,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,REQUIRE,CRITICAL COAL
,POWER,STOCK,MENT,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,IN '000,TONNES,DAYS
,(DAYS),TONNES,<7,<4

43,RAIL,KORADI TPS,1040.0,25,13.4,283,21
44,RAIL,NASIK TPS,880.0,25,13.1,208,16
45,RAIL,PARLI TPS,1170.0,25,16.1,77,5,*,Less Receipt
46,RAIL,PARAS TPS,555.0,25,7.3,105,15
47,RAIL,DAHANU TPS,500.0,25,8.9,30,3,*,**,Less Receipt - SECL
48,RAIL,WARDHA WARORA,405.0,20,6.4,62,10
TOTAL OF W.R.,24702.5,21,374.9,4767,13,9,4
SOUTHERN
ANDHRA PRADESH
49,RAIL,Dr. N.TATA RAO TPS,1760.0,20,25.2,119,5,*,Less Receipt
50,RAIL,KOTHAGUDEM TPS,1220.0,20,18.3,268,15
51,ROAD,RAMAGUNDEM - B TPS,62.5,20,1.0,10,10
52,RAIL,RAYALASEEMA TPS,1050.0,25,15.9,82,5,*,Less Receipt
53,PITHEAD,RAMAGUNDEM STPS,2600.0,15,36.9,528,14
54,RAIL,SIMHADRI,1500.0,25,22.4,168,8
55,PITHEAD,KAKATIYA TPS,500.0,15,5.6,109,20
KARNATAKA
