,DAILY REPORT OF HYDRO RESERVOIRS FOR,01-Sep-2008,1
,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,COMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTANT CONTANT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF April
,YEAR,LEVEL

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT
,504.4
BHAKRA,PUNJAB,513.59,1685.01,510.28,1674.15 30-AUG-07,1654.86,445.62,1462.01,5282.00,1728.80,1559.73,6516.07,5.28,5959.22,4.83,2344.24

,415.92
PONG,PUNJAB,426.72,1400.00,422.33,1385.60 30-AUG-07,1364.57,384.05,1260.01,1123.00,1084.00,6947.85,6946.00,5.63,5840.70,4.74,383.87

,512.58
RANJIT SAGAR,PUNJAB,527.91,1731.99,519.22,1703.48 30-AUG-07,1681.69,487.91,1600.75,1507.00,390.30,305.66,7199.17,5.84,1516.34,1.23,841.73


,352.56,350.88
R.P. SAGAR,RAJASTHAN,352.81,1157.51,1156.69 30-AUG-07,1151.18,343.81,1127.99,459.00,175.66,166.22,1568.98,1.27,1524.34,1.24,76.17
,31-AUG-08

,255.73
RIHAND,UTTAR PRADESH,268.22,879.99,262.04,859.70 30-AUG-07,839.01,252.98,829.99,920.00,860.50,421.02,5845.50,4.74,3108.51,2.52,129.33

,350.21
RAM GANGA,UTTARAKHAND,366.00,1200.79,353.46,1159.65 30-AUG-07,1148.98,323.00,1059.71,164.00,480.80,262.57,2109.25,1.71,1286.84,1.04,114.88

,801.05
TEHRI,UTTARAKHAND,829.79,2722.41,813.5,2668.96 30-AUG-07,2628.12,740.04,2427.95,309.00,1291.49,925.44,2615.00,2.12,1984.58,1.61,1694.42

,120.84
SARDAR SAROVAR,GUJARAT,138.68,454.99,119.98,393.64 30-AUG-07,396.46,110.84,363.65,5469.00,1817.55,318.09,5760.00,4.67,1215.17,0.99,981.46

,101.95
UKAI,GUJARAT,105.16,345.01,96.73,317.37 30-AUG-07,334.48,82.30,270.01,1080.00,813.08,354.40,6619.15,5.37,3212.21,2.60,211.58

,396.29
GANDHI SAGAR,MADHYA PRADESH,399.90,1312.01,386.8,1269.03 30-AUG-07,1300.16,381.00,1250.00,420.48,725.00,101.21,6911.19,5.60,1155.71,0.94,47.90

,255.67
INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,254.36,834.51 30-AUG-07,838.81,243.24,798.03,2628.00,1316.12,518.06,9706.00,7.87,3929.36,3.19,593.14

,606.02
BHIRA,MAHARASHTRA,606.03,1988.29,606.03,1988.29 30-AUG-07,1988.25,590.09,1935.99,790.00,618.80,617.58,522.76,0.42,521.73,0.42,74.98

,659.17
KOYNA,MAHARASHTRA,657.91,2158.50,657.88,2158.40 30-AUG-07,2162.63,609.60,2000.00,3130.00,3126.10,3121.88,2677.14,2.17,2674.71,2.17,1643.82

,836.84
MACHKUND,ANDHRA PRADESH,838.20,2750.00,834.69,2738.48 30-AUG-07,2745.54,513.59,1685.01,670.00,551.60,382.62,892.55,0.72,619.12,0.50,313.38

,179.77
NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,175.32,575.20 30-AUG-07,589.80,150.88,495.01,2237.00,1398.13,1090.92,6537.80,5.30,5263.09,4.27,179.34

,269.75
SRISAILAM,ANDHRA PRADESH,269.75,885.01,267.49,877.59 30-AUG-07,885.01,243.84,800.00,4300.00,1391.84,1140.89,7105.96,5.76,5873.91,4.76,583.44


,519.48,519.6
