,DAILY REPORT OF HYDRO RESERVOIRS FOR,01-Dec-2009,1
,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

METTUR,TAMIL NADU,240.79,789.99,232.49,762.76,228.78,750.59,211.23,693.01,790.00,204.00,101.29,2504.70,2.03,1439.82,1.17,75.59


PERIYAR,TAMIL NADU,46.33,152.00,40.72,133.60,36.58,120.01,33.53,110.01,409.00,216.00,105.58,273.51,0.22,131.04,0.11,262.97


BALIMELA,ORISSA,462.08,1516.01,448.51,1471.50,450.22,1477.10,438.91,1439.99,1183.00,897.75,265.06,2675.96,2.17,790.04,0.64,639.59


HIRAKUD,ORISSA,192.02,629.99,190.66,625.52,190.25,624.18,179.83,589.99,1174.00,372.28,292.76,4709.43,3.82,3843.53,3.12,594.16


INDRAVATI,ORISSA,641.84,2105.77,637.09,2090.19,638.03,2093.27,625.00,2050.52,1962.00,1213.13,356.02,1485.50,1.20,965.59,0.78,1125.64


RENGALI,ORISSA,123.44,404.99,120.05,393.86,120.39,394.98,109.72,359.97,525.00,275.00,156.19,3167.81,2.57,1989.48,1.61,483.38


UPPER KOLAB,ORISSA,857.78,2814.24,849.46,2786.94,852.25,2796.10,843.78,2768.31,832.00,540.00,128.50,935.00,0.76,262.89,0.21,343.66


LOKTAK,MANIPUR,768.50,2521.33,768.50,2521.33,768.5,2521.33,766.01,2513.16,450.00,250.00,250.02,0.00,0.00,248.07


** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.
*** INCLUDES GANGUWAL & KOTLA.
$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.
$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.
@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I,II,III & IV.
* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.
,DAILY REPORT OF HYDRO RESERVOIRS FOR,02-Dec-2009,1
,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

BHAKRA,PUNJAB,513.59,1685.01,495.40,1625.34,505.25,1657.64,445.62,1462.01,5282.00,1728.80,939.14,6516.07,5.28,3824.88,3.10,3173.49


PONG,PUNJAB,426.72,1400.00,402.31,1319.91,417.94,1371.19,384.05,1260.01,1123.00,1084.00,243.84,6946.00,5.63,1883.77,1.53,740.10


RANJIT SAGAR,PUNJAB,527.91,1731.99,500.18,1641.01,509.65,1672.08,487.91,1600.75,1507.00,390.30,102.84,7199.17,5.84,473.34,0.38,872.50


R.P. SAGAR,RAJASTHAN,352.81,1157.51,346.34,1136.28,350.07,1148.52,343.81,1127.99,459.00,175.66,42.95,1568.98,1.27,473.76,0.38,56.58


RIHAND,UTTAR PRADESH,268.22,879.99,258.59,848.40,260.27,853.90,252.98,829.99,920.00,860.50,230.30,5845.50,4.74,1714.68,1.39,285.09


RAM GANGA,UTTARAKHAND,366.00,1200.79,339.04,1112.34,356.76,1170.47,323.00,1059.71,164.00,480.80,90.00,2109.25,1.71,534.23,0.43,98.28


TEHRI,UTTARAKHAND,829.79,2722.41,816.80,2679.79,817.95,2683.56,740.04,2427.95,309.00,1291.49,993.98,2615.00,2.12,2106.69,1.71,1183.42


