,DAILY REPORT OF HYDRO RESERVOIRS FOR,01-Jul-2008,1
,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,COMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTANT CONTANT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF April
,YEAR,LEVEL
,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

BHAKRA,PUNJAB,513.59,1685.01,490.27,1608.50,480.52,1576.51,445.62,1462.01,5282.00,1728.80,767.65,6516.07,5.28,3199.64,2.59,869.88


PONG,PUNJAB,426.72,1400.00,402.45,1320.36,403.17,1322.74,384.05,1260.01,1123.00,1084.00,246.78,6946.00,5.63,1904.24,1.54,113.63


RANJIT SAGAR,PUNJAB,527.91,1731.99,512.67,1681.99,514.53,1688.09,487.91,1600.75,1507.00,390.30,246.42,7199.17,5.84,1116.84,0.91,323.95


R.P. SAGAR,RAJASTHAN,352.81,1157.51,350.98,1151.50,351.59,1153.51,343.81,1127.99,459.00,175.66,130.30,1568.98,1.27,1216.21,0.99,58.86


RIHAND,UTTAR PRADESH,268.22,879.99,255.7,838.90,253.41,831.40,252.98,829.99,920.00,860.50,104.02,5845.50,4.74,757.32,0.61,61.93


RAM GANGA,UTTARAKHAND,366.00,1200.79,332.61,1091.24,328.07,1076.35,323.00,1059.71,164.00,480.80,41.05,2109.25,1.71,294.04,0.24,114.72


TEHRI,UTTARAKHAND,829.79,2722.41,764.4,2507.87,743.45,2439.14,740.04,2427.95,309.00,1291.49,189.62,2615.00,2.12,493.45,0.40,524.43


SARDAR SAROVAR,GUJARAT,138.68,454.99,112.5,369.09,116.72,382.94,110.84,363.65,5469.00,1817.55,48.26,5760.00,4.67,200.87,0.16,554.24


UKAI,GUJARAT,105.16,345.01,90.06,295.46,90.2,295.93,82.30,270.01,1080.00,813.08,151.97,6619.15,5.37,1196.86,0.97,190.53


GANDHI SAGAR,MADHYA PRADESH,399.90,1312.01,385.32,1264.18,389.77,1278.77,381.00,1250.00,420.48,725.00,69.08,6911.19,5.60,795.47,0.64,37.79


INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,243.24,798.03,244.2,801.18,243.24,798.03,2628.00,1316.12,0.79,9706.00,7.87,276.77


BHIRA,MAHARASHTRA,606.03,1988.29,596.57,1957.25,594.15,1949.31,590.09,1935.99,790.00,618.80,214.67,522.76,0.42,181.36,0.15,59.78

,635.21
KOYNA,MAHARASHTRA,657.91,2158.50,637.31,2090.90,2084.02,609.60,2000.00,3130.00,3126.10,1137.70,2677.14,2.17,975.20,0.79,1088.20
,27-JUN-07

MACHKUND,ANDHRA PRADESH,838.20,2750.00,831.62,2728.41,834.94,2739.30,513.59,1685.01,670.00,551.60,264.38,892.55,0.72,427.79,0.35,174.10


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,166.15,545.11,162.49,533.10,150.88,495.01,2237.00,1398.13,580.22,6537.80,5.30,2992.35,2.43,20.19


SRISAILAM,ANDHRA PRADESH,269.75,885.01,246.58,808.99,263.9,865.81,243.84,800.00,4300.00,1391.84,55.00,7105.96,5.76,283.16,0.23,305.26


ALMATTI,KARNATAKA,519.62,1704.79,512.1,1680.12,514.55,1688.16,505.97,1660.01,483.00,175.35,27.68,2631.50,2.13,467.76,0.38,0.00


KALINDI SUPA,KARNATAKA,563.88,1850.00,522.38,1713.85,531.62,1744.16,513.52,1684.78,542.00,2885.00,260.08 133260.00,108.04,11957.93,9.69,143.12


SHARAVATHY,KARNATAKA,554.43,1819.00,535.99,1758.50,540.78,1774.21,522.73,1714.99,5564.00,4557.03,784.80,4297.08,3.48,740.04,0.60,1658.57


IDAMALAYAR,KERALA,169.00,554.46,130.68,428.74,139.44,457.48,114.99,377.26,380.00,254.45,39.25,1017.80,0.83,162.23,0.13,103.66


