,DAILY REPORT OF HYDRO RESERVOIRS FOR,01-Apr-2010,1
,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

SABRIGRI,KERALA,981.46,3220.01,965.25,3166.83,972.42,3190.35,908.30,2979.99,1338.00,764.00,383.30,446.26,0.36,237.98,0.19,16.92


KUNDAH GROUP,TAMIL NADU,2224.41,584,1916.01,1315.00,1270.00,678.00,346.50,0.28,14.01


METTUR,TAMIL NADU,240.79,789.99,226.07,741.70,221.6,727.03,211.23,693.01,790.00,204.00,52.14,2504.70,2.03,825.70,0.67,0.00


PERIYAR,TAMIL NADU,46.33,152.00,33.53,110.01,33.53,110.01,33.53,110.01,409.00,216.00,273.51,0.22,0.03,0.00,0.00


BALIMELA,ORISSA,462.08,1516.01,446.93,1466.30,442.36,1451.31,438.91,1439.99,1183.00,897.75,213.36,2675.96,2.17,635.97,0.52,6.15


HIRAKUD,ORISSA,192.02,629.99,186.71,612.58,185.75,609.42,179.83,589.99,1174.00,372.28,131.18,4709.43,3.82,1869.44,1.52,3.60


INDRAVATI,ORISSA,641.84,2105.77,633.51,2078.44,630.71,2069.26,625.00,2050.52,1962.00,1213.13,241.74,1485.50,1.20,636.75,0.52,22.29


RENGALI,ORISSA,123.44,404.99,117.07,384.09,114.93,377.07,109.72,359.97,525.00,275.00,96.48,3167.81,2.57,1207.30,0.98,3.54


UPPER KOLAB,ORISSA,857.78,2814.24,848.17,2782.71,849.22,2786.15,843.78,2768.31,832.00,540.00,99.39,935.00,0.76,214.74,0.17,2.19


