"","date","MW","city","cluster"
"16099","2013-01-01",1.44499812774639,"Tacoma",1
"16100","2013-01-02",2.11942960263928,"Tacoma",1
"16101","2013-01-03",2.24116660471114,"Tacoma",1
"16102","2013-01-04",1.18370895256776,"Tacoma",1
"16103","2013-01-05",0.780322579848803,"Tacoma",1
"16104","2013-01-06",0.756569018468927,"Tacoma",1
"16105","2013-01-07",1.10778239029994,"Tacoma",1
"16106","2013-01-08",1.02761412064286,"Tacoma",1
"16107","2013-01-09",1.3372587600591,"Tacoma",1
"16108","2013-01-10",1.85941293967743,"Tacoma",1
"16109","2013-01-11",2.00490350312916,"Tacoma",1
"16110","2013-01-12",2.05750067475603,"Tacoma",1
"16111","2013-01-13",2.19917370155743,"Tacoma",1
"16112","2013-01-14",2.55674963447234,"Tacoma",1
"16113","2013-01-15",1.97139401475398,"Tacoma",1
"16114","2013-01-16",2.36926616786689,"Tacoma",1
"16115","2013-01-17",2.16905757909366,"Tacoma",1
"16116","2013-01-18",1.99557174687278,"Tacoma",1
"16117","2013-01-19",1.6303607406572,"Tacoma",1
"16118","2013-01-20",1.52050051927528,"Tacoma",1
"16119","2013-01-21",1.91667598943248,"Tacoma",1
"16120","2013-01-22",2.13045804185136,"Tacoma",1
"16121","2013-01-23",1.69780388814649,"Tacoma",1
"16122","2013-01-24",1.51244127523568,"Tacoma",1
"16123","2013-01-25",0.829950556303185,"Tacoma",1
"16124","2013-01-26",0.812135385268279,"Tacoma",1
"16125","2013-01-27",0.972471924582437,"Tacoma",1
"16126","2013-01-28",1.45220903030813,"Tacoma",1
"16127","2013-01-29",1.1264459028127,"Tacoma",1
"16128","2013-01-30",0.927085655517318,"Tacoma",1
"16129","2013-01-31",0.789230165366256,"Tacoma",1
"16130","2013-02-01",0.597929162110474,"Tacoma",1
"16131","2013-02-02",0.633559504180287,"Tacoma",1
"16132","2013-02-03",0.716272798270925,"Tacoma",1
"16133","2013-02-04",0.692943407629975,"Tacoma",1
"16134","2013-02-05",0.834616434431375,"Tacoma",1
"16135","2013-02-06",0.952111729113973,"Tacoma",1
"16136","2013-02-07",0.927509826256245,"Tacoma",1
"16137","2013-02-08",1.2761781736537,"Tacoma",1
"16138","2013-02-09",0.601322528021884,"Tacoma",1
"16139","2013-02-10",0.465163720826527,"Tacoma",1
"16140","2013-02-11",0.885516923102537,"Tacoma",1
"16141","2013-02-12",0.733239627827978,"Tacoma",1
"16142","2013-02-13",0.838433971081712,"Tacoma",1
"16143","2013-02-14",0.865580898372998,"Tacoma",1
"16144","2013-02-15",0.453711110875516,"Tacoma",1
"16145","2013-02-16",0.34300254801574,"Tacoma",1
"16146","2013-02-17",0.383722938952669,"Tacoma",1
"16147","2013-02-18",0.649253821520562,"Tacoma",1
"16148","2013-02-19",0.837585629603859,"Tacoma",1
