"city","YR","M","D","HR","MW"
"Dakar",2014,1,11,14,283.832649698878
"Dakar",2014,1,11,15,273.755207232381
"Dakar",2014,1,11,16,280.832656554664
"Dakar",2014,1,11,17,283.136155712093
"Dakar",2014,1,11,18,292.382532499517
"Dakar",2014,1,11,19,331.424022940838
"Dakar",2014,1,11,20,378.635698345387
"Dakar",2014,1,11,21,377.489819735492
"Dakar",2014,1,11,22,365.04919401666
"Dakar",2014,1,11,23,340.569022309507
"Dakar",2014,1,12,0,297.15215498277
"Dakar",2014,1,12,1,266.219690255875
"Dakar",2014,1,12,2,239.157670398796
"Dakar",2014,1,12,3,229.534714461411
"Dakar",2014,1,12,4,222.789714806641
"Dakar",2014,1,12,5,221.459717972661
"Dakar",2014,1,12,6,224.253431704427
"Dakar",2014,1,12,7,237.360655740643
"Dakar",2014,1,12,8,232.338638384129
"Dakar",2014,1,12,9,244.221831148888
"Dakar",2014,1,12,10,254.903382380153
"Dakar",2014,1,12,11,259.730858086968
"Dakar",2014,1,12,12,257.508070080663
"Dakar",2014,1,12,13,253.694207139636
"Dakar",2014,1,12,14,258.006649698878
"Dakar",2014,1,12,15,267.573707232381
"Dakar",2014,1,12,16,267.460156554664
"Dakar",2014,1,12,17,262.720655712093
"Dakar",2014,1,12,18,275.287032499517
"Dakar",2014,1,12,19,320.690022940839
"Dakar",2014,1,12,20,366.934698345387
"Dakar",2014,1,12,21,373.186819735492
"Dakar",2014,1,12,22,353.56069401666
"Dakar",2014,1,12,23,313.104522309507
"Dakar",2014,1,13,0,277.29715498277
"Dakar",2014,1,13,1,240.833190255875
"Dakar",2014,1,13,2,238.977170398796
"Dakar",2014,1,13,3,226.690214461411
"Dakar",2014,1,13,4,223.940214806641
"Dakar",2014,1,13,5,224.043217972661
"Dakar",2014,1,13,6,257.041431704427
"Dakar",2014,1,13,7,261.537655740643
"Dakar",2014,1,13,8,249.996638384129
"Dakar",2014,1,13,9,280.743331148888
"Dakar",2014,1,13,10,287.007882380153
"Dakar",2014,1,13,11,281.629858086968
"Dakar",2014,1,13,12,297.211070080663
"Dakar",2014,1,13,13,294.845707139636
"Dakar",2014,1,13,14,290.317649698878
"Dakar",2014,1,13,15,281.170707232381
"Dakar",2014,1,13,16,284.704156554664
"Dakar",2014,1,13,17,282.647655712093
"Dakar",2014,1,13,18,292.698532499517
"Dakar",2014,1,13,19,316.578522940839
"Dakar",2014,1,13,20,375.677698345387
"Dakar",2014,1,13,21,369.466319735492
"Dakar",2014,1,13,22,364.70269401666
"Dakar",2014,1,13,23,337.392022309507
"Dakar",2014,1,14,0,299.82515498277
"Dakar",2014,1,14,1,279.894190255875
"Dakar",2014,1,14,2,257.543670398796
"Dakar",2014,1,14,3,239.902714461411
"Dakar",2014,1,14,4,238.520714806641
"Dakar",2014,1,14,5,230.169717972661
"Dakar",2014,1,14,6,232.271931704427
"Dakar",2014,1,14,7,233.846655740643
"Dakar",2014,1,14,8,226.455638384129
"Dakar",2014,1,14,9,235.103831148888
"Dakar",2014,1,14,10,247.326382380153
"Dakar",2014,1,14,11,254.402358086968
"Dakar",2014,1,14,12,257.531070080663
"Dakar",2014,1,14,13,263.389207139636
"Dakar",2014,1,14,14,262.687649698878
"Dakar",2014,1,14,15,263.499207232381
"Dakar",2014,1,14,16,258.032156554664
"Dakar",2014,1,14,17,269.883155712093
"Dakar",2014,1,14,18,274.178532499517
"Dakar",2014,1,14,19,324.555022940839
