"USAFID","WBAN","YR","M","D","HR","MIN","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT","ATM.PRES"
724080,13739,2011,1,1,0,0,39.883,-75.25,9,999,0,3.3,-2.2,1022.9
724080,13739,2011,1,1,0,54,39.868,-75.231,9,170,1.5,3.3,-2.2,1022.5
724080,13739,2011,1,1,1,54,39.868,-75.231,9,200,1.5,3.3,-2.2,1022.7
724080,13739,2011,1,1,2,54,39.868,-75.231,9,999,0,2.8,-2.2,1022.6
724080,13739,2011,1,1,3,5,39.868,-75.231,9,220,1.5,3,-2,9999.9
724080,13739,2011,1,1,3,54,39.868,-75.231,9,999,0,1.7,-2.2,1022.1
724080,13739,2011,1,1,4,54,39.868,-75.231,9,999,0,2.2,-2.8,1022
724080,13739,2011,1,1,4,59,39.868,-75.231,9,999,999.9,999.9,999.9,9999.9
724080,13739,2011,1,1,4,59,39.868,-75.231,9,999,999.9,999.9,999.9,9999.9
724080,13739,2011,1,1,5,54,39.868,-75.231,9,999,0,1.1,-2.2,1021.5
724080,13739,2011,1,1,6,0,39.883,-75.25,9,999,0,1.1,-2.2,1021.5
724080,13739,2011,1,1,6,54,39.868,-75.231,9,999,0,-0.6,-2.8,1021.5
724080,13739,2011,1,1,7,1,39.868,-75.231,9,210,1.5,0,-3,9999.9
724080,13739,2011,1,1,7,54,39.868,-75.231,9,999,0,-0.6,-3.3,1021.1
724080,13739,2011,1,1,8,54,39.868,-75.231,9,999,0,-0.6,-3.3,1021
724080,13739,2011,1,1,9,54,39.868,-75.231,9,999,0,0,-2.2,1020.7
724080,13739,2011,1,1,10,37,39.868,-75.231,9,999,0,-1,-3,9999.9
724080,13739,2011,1,1,10,54,39.868,-75.231,9,999,0,1.7,-2.2,1020.7
724080,13739,2011,1,1,11,10,39.868,-75.231,9,999,0,1,-3,9999.9
724080,13739,2011,1,1,11,54,39.868,-75.231,9,90,1.5,-0.6,-2.8,1020.5
724080,13739,2011,1,1,12,0,39.883,-75.25,9,90,1.5,-0.6,-2.8,1020.5
724080,13739,2011,1,1,12,42,39.868,-75.231,9,180,1.5,0,-3,9999.9
724080,13739,2011,1,1,12,54,39.868,-75.231,9,999,0,0,-2.2,1021.1
724080,13739,2011,1,1,13,54,39.868,-75.231,9,999,0,2.8,-1.7,1020.8
724080,13739,2011,1,1,14,54,39.868,-75.231,9,999,0,4.4,-0.6,1021.2
724080,13739,2011,1,1,15,54,39.868,-75.231,9,210,2.1,7.2,1.1,1020.9
724080,13739,2011,1,1,16,54,39.868,-75.231,9,240,3.1,9.4,2.8,1019.7
724080,13739,2011,1,1,17,45,39.868,-75.231,9,260,2.6,9,3,9999.9
724080,13739,2011,1,1,17,54,39.868,-75.231,9,250,2.1,9.4,3.9,1018.6
724080,13739,2011,1,1,18,0,39.883,-75.25,9,250,2.1,9.4,3.9,1018.6
724080,13739,2011,1,1,18,54,39.868,-75.231,9,999,0,10.6,4.4,1017.9
724080,13739,2011,1,1,19,35,39.868,-75.231,9,130,1.5,11,5,9999.9
724080,13739,2011,1,1,19,54,39.868,-75.231,9,190,2.6,11.1,5.6,1017.9
724080,13739,2011,1,1,20,54,39.868,-75.231,9,180,4.6,10.6,6.7,1017
724080,13739,2011,1,1,21,8,39.868,-75.231,9,180,5.7,11,7,9999.9
724080,13739,2011,1,1,21,54,39.868,-75.231,9,200,3.1,10,6.1,1017.1
724080,13739,2011,1,1,22,13,39.868,-75.231,9,200,2.6,10,6,9999.9
724080,13739,2011,1,1,22,54,39.868,-75.231,9,200,2.1,10,6.1,1016.9
724080,13739,2011,1,1,23,32,39.868,-75.231,9,190,2.1,9,6,9999.9
724080,13739,2011,1,1,23,54,39.868,-75.231,9,200,3.1,8.9,6.1,1016.8
724080,13739,2011,1,2,0,0,39.883,-75.25,9,200,3.1,8.9,6.1,1016.8
724080,13739,2011,1,2,0,36,39.868,-75.231,9,200,3.6,9,6,9999.9
724080,13739,2011,1,2,0,54,39.868,-75.231,9,210,3.1,8.9,6.1,1016.7
724080,13739,2011,1,2,1,54,39.868,-75.231,9,999,0,8.3,5.6,1016.3
724080,13739,2011,1,2,2,27,39.868,-75.231,9,200,1.5,9,7,9999.9
724080,13739,2011,1,2,2,54,39.868,-75.231,9,180,2.6,8.9,6.7,1016.2
724080,13739,2011,1,2,3,29,39.868,-75.231,9,200,2.1,9,7,9999.9
724080,13739,2011,1,2,3,54,39.868,-75.231,9,210,2.6,8.9,6.7,1015.7
724080,13739,2011,1,2,4,0,39.868,-75.231,9,210,2.6,9,7,9999.9
724080,13739,2011,1,2,4,8,39.868,-75.231,9,999,0,9,7,9999.9
724080,13739,2011,1,2,4,42,39.868,-75.231,9,240,1.5,8,7,9999.9
724080,13739,2011,1,2,4,54,39.868,-75.231,9,999,0,8.3,7.2,1015
724080,13739,2011,1,2,4,56,39.868,-75.231,9,999,0,9,7,9999.9
724080,13739,2011,1,2,4,59,39.868,-75.231,9,999,999.9,999.9,999.9,9999.9
724080,13739,2011,1,2,5,8,39.868,-75.231,9,999,0,8,7,9999.9
724080,13739,2011,1,2,5,54,39.868,-75.231,9,999,0,8.9,7.2,1014.5
724080,13739,2011,1,2,6,0,39.883,-75.25,9,999,0,8.9,7.2,1014.5
724080,13739,2011,1,2,6,54,39.868,-75.231,9,210,1.5,10,8.9,1014.3
724080,13739,2011,1,2,7,54,39.868,-75.231,9,210,3.1,11.1,10,1014
724080,13739,2011,1,2,8,36,39.868,-75.231,9,230,3.6,12,11,9999.9
724080,13739,2011,1,2,8,48,39.868,-75.231,9,260,2.6,11,11,9999.9
724080,13739,2011,1,2,8,54,39.868,-75.231,9,240,2.1,11.1,10.6,1013.7
724080,13739,2011,1,2,9,4,39.868,-75.231,9,250,2.1,11,11,9999.9
724080,13739,2011,1,2,9,8,39.868,-75.231,9,240,1.5,11,11,9999.9
724080,13739,2011,1,2,9,10,39.868,-75.231,9,240,2.1,11,11,9999.9
724080,13739,2011,1,2,9,16,39.868,-75.231,9,240,2.1,11,11,9999.9
724080,13739,2011,1,2,9,19,39.868,-75.231,9,240,2.6,11,11,9999.9
724080,13739,2011,1,2,9,27,39.868,-75.231,9,230,3.1,11,11,9999.9
724080,13739,2011,1,2,9,54,39.868,-75.231,9,230,2.6,11.7,10.6,1013.9
724080,13739,2011,1,2,10,14,39.868,-75.231,9,230,3.1,12,11,9999.9
724080,13739,2011,1,2,10,38,39.868,-75.231,9,250,2.6,11,11,9999.9
724080,13739,2011,1,2,10,42,39.868,-75.231,9,280,4.1,11,10,9999.9
724080,13739,2011,1,2,10,54,39.868,-75.231,9,290,2.1,10,9.4,1014.3
724080,13739,2011,1,2,11,16,39.868,-75.231,9,270,4.1,12,11,9999.9
724080,13739,2011,1,2,11,23,39.868,-75.231,9,280,2.6,12,11,9999.9
724080,13739,2011,1,2,11,28,39.868,-75.231,9,280,3.6,12,11,9999.9
724080,13739,2011,1,2,11,32,39.868,-75.231,9,300,2.6,12,11,9999.9
724080,13739,2011,1,2,11,35,39.868,-75.231,9,300,2.6,12,11,9999.9
724080,13739,2011,1,2,11,45,39.868,-75.231,9,330,4.6,11,10,9999.9
724080,13739,2011,1,2,11,48,39.868,-75.231,9,360,4.1,11,10,9999.9
724080,13739,2011,1,2,11,54,39.868,-75.231,9,350,4.1,11.1,10,1014.3
724080,13739,2011,1,2,12,0,39.883,-75.25,9,350,4.1,11.1,10,1014.3
724080,13739,2011,1,2,12,37,39.868,-75.231,9,340,3.1,10,8,9999.9
724080,13739,2011,1,2,12,54,39.868,-75.231,9,330,1.5,9.4,8.3,1015.8
724080,13739,2011,1,2,13,9,39.868,-75.231,9,360,1.5,10,8,9999.9
724080,13739,2011,1,2,13,54,39.868,-75.231,9,999,0,10,7.8,1016.3
724080,13739,2011,1,2,14,54,39.868,-75.231,9,310,3.1,10,6.1,1017.3
724080,13739,2011,1,2,15,4,39.868,-75.231,9,310,3.1,10,6,9999.9
724080,13739,2011,1,2,15,54,39.868,-75.231,9,999,0,9.4,6.1,1016.8
724080,13739,2011,1,2,16,54,39.868,-75.231,9,330,4.1,9.4,3.3,1015.7
724080,13739,2011,1,2,17,54,39.868,-75.231,9,330,4.6,8.9,1.1,1014.3
724080,13739,2011,1,2,18,0,39.883,-75.25,9,330,4.6,8.9,1.1,1014.3
724080,13739,2011,1,2,18,54,39.868,-75.231,9,320,4.1,8.9,-1.1,1013.5
724080,13739,2011,1,2,19,54,39.868,-75.231,9,300,3.1,8.9,-1.1,1014.3
724080,13739,2011,1,2,20,54,39.868,-75.231,9,270,3.6,8.3,-1.1,1014.2
724080,13739,2011,1,2,21,38,39.868,-75.231,9,240,1.5,7,1,9999.9
724080,13739,2011,1,2,21,45,39.868,-75.231,9,130,2.1,6,1,9999.9
724080,13739,2011,1,2,21,52,39.868,-75.231,9,999,0,6,1,9999.9
724080,13739,2011,1,2,21,54,39.868,-75.231,9,999,0,5.6,0.6,1013.6
724080,13739,2011,1,2,22,6,39.868,-75.231,9,210,2.1,6,1,9999.9
724080,13739,2011,1,2,22,54,39.868,-75.231,9,240,3.1,5.6,1.7,1014.2
724080,13739,2011,1,2,23,54,39.868,-75.231,9,280,2.6,6.1,1.1,1014.8
724080,13739,2011,1,3,0,0,39.883,-75.25,9,280,2.6,6.1,1.1,1014.8
724080,13739,2011,1,3,0,54,39.868,-75.231,9,300,9.8,6.7,-6.1,1015.8
724080,13739,2011,1,3,1,54,39.868,-75.231,9,300,8.2,5,-8.3,1016
724080,13739,2011,1,3,2,54,39.868,-75.231,9,310,6.2,3.9,-8.3,1016.6
724080,13739,2011,1,3,3,54,39.868,-75.231,9,300,6.2,2.8,-8.9,1017.3
724080,13739,2011,1,3,4,54,39.868,-75.231,9,300,7.2,1.7,-9.4,1017.7
724080,13739,2011,1,3,4,59,39.868,-75.231,9,999,999.9,999.9,999.9,9999.9
724080,13739,2011,1,3,5,54,39.868,-75.231,9,300,6.7,1.1,-10,1018
724080,13739,2011,1,3,6,0,39.883,-75.25,9,300,6.7,1.1,-10,1018
724080,13739,2011,1,3,6,54,39.868,-75.231,9,300,8.2,0.6,-10,1018.9
724080,13739,2011,1,3,7,54,39.868,-75.231,9,300,6.7,0,-10.6,1020.2
724080,13739,2011,1,3,8,54,39.868,-75.231,9,310,7.2,-0.6,-10.6,1020.1
724080,13739,2011,1,3,9,54,39.868,-75.231,9,310,6.7,-1.1,-11.1,1020.6
724080,13739,2011,1,3,10,54,39.868,-75.231,9,320,6.2,-1.7,-11.7,1021.7
724080,13739,2011,1,3,11,54,39.868,-75.231,9,320,4.6,-1.7,-12.2,1022.7
724080,13739,2011,1,3,12,0,39.883,-75.25,9,320,4.6,-1.7,-12.2,1022.7
724080,13739,2011,1,3,12,54,39.868,-75.231,9,310,4.1,-1.7,-12.8,1023.8
724080,13739,2011,1,3,13,54,39.868,-75.231,9,330,5.1,-1.1,-12.2,1024.2
724080,13739,2011,1,3,14,54,39.868,-75.231,9,330,5.1,-0.6,-11.7,1024.4
724080,13739,2011,1,3,15,54,39.868,-75.231,9,330,7.2,0.6,-11.7,1024.3
724080,13739,2011,1,3,16,54,39.868,-75.231,9,300,4.1,0.6,-12.2,1023.5
724080,13739,2011,1,3,17,54,39.868,-75.231,9,320,4.6,1.7,-12.2,1022.5
724080,13739,2011,1,3,18,0,39.883,-75.25,9,320,4.6,1.7,-12.2,1022.5
724080,13739,2011,1,3,18,54,39.868,-75.231,9,310,6.7,2.8,-13.3,1022
724080,13739,2011,1,3,19,54,39.868,-75.231,9,290,6.7,2.8,-12.2,1022
724080,13739,2011,1,3,20,54,39.868,-75.231,9,290,6.7,2.8,-12.2,1022.2
724080,13739,2011,1,3,21,54,39.868,-75.231,9,290,3.6,1.7,-12.2,1022.2
724080,13739,2011,1,3,22,54,39.868,-75.231,9,290,4.1,1.7,-12.2,1022.7
724080,13739,2011,1,3,23,54,39.868,-75.231,9,270,3.1,1.1,-12.2,1023.1
724080,13739,2011,1,4,0,0,39.883,-75.25,9,270,3.1,1.1,-12.2,1023.1
724080,13739,2011,1,4,0,54,39.868,-75.231,9,250,2.6,-1.1,-9.4,1023.3
724080,13739,2011,1,4,1,54,39.868,-75.231,9,230,2.6,-1.1,-10,1023.2
724080,13739,2011,1,4,2,54,39.868,-75.231,9,230,2.6,-1.7,-10,1022.9
724080,13739,2011,1,4,3,54,39.868,-75.231,9,999,0,-2.2,-10,1022.4
724080,13739,2011,1,4,4,54,39.868,-75.231,9,210,3.1,-2.8,-9.4,1022.3
724080,13739,2011,1,4,4,59,39.868,-75.231,9,999,999.9,999.9,999.9,9999.9
724080,13739,2011,1,4,5,54,39.868,-75.231,9,220,1.5,-2.2,-9.4,1021.9
724080,13739,2011,1,4,6,0,39.883,-75.25,9,220,1.5,-2.2,-9.4,1021.9
724080,13739,2011,1,4,6,54,39.868,-75.231,9,240,1.5,-3.3,-8.9,1021.8
724080,13739,2011,1,4,7,54,39.868,-75.231,9,999,0,-3.3,-8.9,1021.3
724080,13739,2011,1,4,8,54,39.868,-75.231,9,210,1.5,-2.8,-8.3,1020.6
724080,13739,2011,1,4,9,54,39.868,-75.231,9,200,3.1,-2.8,-8.3,1019.7
724080,13739,2011,1,4,10,54,39.868,-75.231,9,999,0,-2.8,-7.8,1019.6
724080,13739,2011,1,4,11,54,39.868,-75.231,9,210,2.6,-2.8,-7.8,1019.2
724080,13739,2011,1,4,12,0,39.883,-75.25,9,210,2.6,-2.8,-7.8,1019.2
724080,13739,2011,1,4,12,54,39.868,-75.231,9,190,3.1,-2.8,-7.8,1018.2
724080,13739,2011,1,4,13,54,39.868,-75.231,9,240,3.6,-1.1,-6.7,1018.2
724080,13739,2011,1,4,14,54,39.868,-75.231,9,240,4.1,0.6,-5.6,1017.8
724080,13739,2011,1,4,15,54,39.868,-75.231,9,200,3.6,2.2,-6.1,1015.7
724080,13739,2011,1,4,16,54,39.868,-75.231,9,250,4.6,2.8,-6.1,1014.9
724080,13739,2011,1,4,17,54,39.868,-75.231,9,220,6.7,4.4,-7.2,1013.4
724080,13739,2011,1,4,18,0,39.883,-75.25,9,220,6.7,4.4,-7.2,1013.4
724080,13739,2011,1,4,18,54,39.868,-75.231,9,240,6.2,5,-6.7,1012.2
724080,13739,2011,1,4,19,54,39.868,-75.231,9,240,5.1,5,-6.7,1011.4
724080,13739,2011,1,4,20,54,39.868,-75.231,9,230,3.6,4.4,-5,1011.6
724080,13739,2011,1,4,21,54,39.868,-75.231,9,200,3.1,2.8,-5.6,1011.2
724080,13739,2011,1,4,22,54,39.868,-75.231,9,210,3.1,2.8,-5.6,1011.3
724080,13739,2011,1,4,23,54,39.868,-75.231,9,230,4.1,1.7,-6.1,1011.3
724080,13739,2011,1,5,0,0,39.883,-75.25,9,230,4.1,1.7,-6.1,1011.3
724080,13739,2011,1,5,0,54,39.868,-75.231,9,230,3.6,1.1,-6.1,1011.4
724080,13739,2011,1,5,1,54,39.868,-75.231,9,240,4.6,1.7,-6.1,1011.3
724080,13739,2011,1,5,2,54,39.868,-75.231,9,230,4.1,1.1,-5.6,1011.2
724080,13739,2011,1,5,3,54,39.868,-75.231,9,250,3.6,-1.7,-6.1,1011.4
724080,13739,2011,1,5,4,54,39.868,-75.231,9,260,3.6,-2.2,-6.1,1011.1
724080,13739,2011,1,5,4,59,39.868,-75.231,9,999,999.9,999.9,999.9,9999.9
724080,13739,2011,1,5,5,54,39.868,-75.231,9,260,3.6,-1.7,-5.6,1011.4
724080,13739,2011,1,5,6,0,39.883,-75.25,9,260,3.6,-1.7,-5.6,1011.4
724080,13739,2011,1,5,6,54,39.868,-75.231,9,270,2.6,0,-6.1,1011.9
724080,13739,2011,1,5,7,54,39.868,-75.231,9,280,3.6,0.6,-6.7,1012.4
724080,13739,2011,1,5,8,54,39.868,-75.231,9,280,5.7,1.7,-7.2,1012.5
724080,13739,2011,1,5,9,54,39.868,-75.231,9,280,4.6,1.1,-7.2,1012.6
724080,13739,2011,1,5,10,54,39.868,-75.231,9,300,4.1,1.1,-8.3,1013.1
724080,13739,2011,1,5,11,54,39.868,-75.231,9,290,3.6,0.6,-8.9,1013.6
724080,13739,2011,1,5,12,0,39.883,-75.25,9,290,3.6,0.6,-8.9,1013.6
724080,13739,2011,1,5,12,54,39.868,-75.231,9,280,5.7,0,-8.9,1014.1
724080,13739,2011,1,5,13,54,39.868,-75.231,9,290,4.6,1.1,-9.4,1015.1
724080,13739,2011,1,5,14,54,39.868,-75.231,9,300,4.1,1.7,-9.4,1014.5
724080,13739,2011,1,5,15,54,39.868,-75.231,9,310,5.1,2.2,-9.4,1014.1
724080,13739,2011,1,5,16,54,39.868,-75.231,9,280,5.1,2.8,-9.4,1013.1
724080,13739,2011,1,5,17,54,39.868,-75.231,9,250,5.1,2.8,-9.4,1012.3
724080,13739,2011,1,5,18,0,39.883,-75.25,9,250,5.1,2.8,-9.4,1012.3
724080,13739,2011,1,5,18,54,39.868,-75.231,9,310,6.2,3.3,-10,1011.5
724080,13739,2011,1,5,19,54,39.868,-75.231,9,280,3.6,3.3,-10,1011.2
724080,13739,2011,1,5,20,54,39.868,-75.231,9,300,4.6,2.8,-10,1011.2
724080,13739,2011,1,5,21,54,39.868,-75.231,9,290,4.1,2.8,-10,1011.2
724080,13739,2011,1,5,22,54,39.868,-75.231,9,300,3.6,1.7,-10,1011.3
724080,13739,2011,1,5,23,54,39.868,-75.231,9,290,3.6,1.1,-10,1011.4
724080,13739,2011,1,6,0,0,39.883,-75.25,9,290,3.6,1.1,-10,1011.4
724080,13739,2011,1,6,0,54,39.868,-75.231,9,290,3.6,1.1,-10.6,1011.5
724080,13739,2011,1,6,1,54,39.868,-75.231,9,300,2.6,0,-10,1011
724080,13739,2011,1,6,2,54,39.868,-75.231,9,999,0,-0.6,-10,1010.7
724080,13739,2011,1,6,3,54,39.868,-75.231,9,280,1.5,-2.2,-10,1010.6
724080,13739,2011,1,6,4,54,39.868,-75.231,9,250,1.5,-2.2,-10.6,1010.1
724080,13739,2011,1,6,4,59,39.868,-75.231,9,999,999.9,999.9,999.9,9999.9
724080,13739,2011,1,6,5,54,39.868,-75.231,9,999,0,-3.9,-9.4,1009.5
724080,13739,2011,1,6,6,0,39.883,-75.25,9,999,0,-3.9,-9.4,1009.5
724080,13739,2011,1,6,6,54,39.868,-75.231,9,999,0,-3.3,-10,1009.3
724080,13739,2011,1,6,7,54,39.868,-75.231,9,220,2.1,-3.3,-9.4,1009.2
724080,13739,2011,1,6,8,54,39.868,-75.231,9,240,2.1,-3.9,-8.9,1008.6
724080,13739,2011,1,6,9,54,39.868,-75.231,9,999,0,-3.9,-8.9,1008.4
724080,13739,2011,1,6,10,54,39.868,-75.231,9,999,0,-2.8,-9.4,1008.2
724080,13739,2011,1,6,11,54,39.868,-75.231,9,330,2.1,-2.8,-10.6,1007.7
724080,13739,2011,1,6,12,0,39.883,-75.25,9,330,2.1,-2.8,-10.6,1007.7
724080,13739,2011,1,6,12,54,39.868,-75.231,9,999,0,-2.2,-10.6,1007.7
724080,13739,2011,1,6,13,54,39.868,-75.231,9,320,3.1,-1.7,-10.6,1007.8
724080,13739,2011,1,6,14,54,39.868,-75.231,9,340,3.6,-1.1,-10.6,1007.8
724080,13739,2011,1,6,15,54,39.868,-75.231,9,350,2.6,0.6,-11.1,1007.2
724080,13739,2011,1,6,16,54,39.868,-75.231,9,270,4.1,0.6,-11.7,1005.9
724080,13739,2011,1,6,17,54,39.868,-75.231,9,290,3.6,1.7,-12.2,1004.6
724080,13739,2011,1,6,18,0,39.883,-75.25,9,290,3.6,1.7,-12.2,1004.6
724080,13739,2011,1,6,18,54,39.868,-75.231,9,260,3.6,1.1,-12.2,1004.1
724080,13739,2011,1,6,19,54,39.868,-75.231,9,300,3.6,1.7,-12.8,1003.9
724080,13739,2011,1,6,20,54,39.868,-75.231,9,999,0,1.1,-12.2,1003.9
724080,13739,2011,1,6,21,54,39.868,-75.231,9,300,3.6,1.1,-11.7,1003.6
724080,13739,2011,1,6,22,54,39.868,-75.231,9,320,2.1,0,-11.7,1003.6
724080,13739,2011,1,6,23,54,39.868,-75.231,9,999,0,-1.1,-11.7,1003.5
724080,13739,2011,1,7,0,0,39.883,-75.25,9,999,0,-1.1,-11.7,1003.5
724080,13739,2011,1,7,0,54,39.868,-75.231,9,999,0,-2.2,-8.9,1003.1
724080,13739,2011,1,7,1,54,39.868,-75.231,9,150,1.5,-1.1,-8.9,1002.8
724080,13739,2011,1,7,2,54,39.868,-75.231,9,999,0,-1.7,-8.9,1002.6
724080,13739,2011,1,7,3,54,39.868,-75.231,9,100,1.5,-1.1,-8.9,1001.9
724080,13739,2011,1,7,4,54,39.868,-75.231,9,120,2.1,-1.1,-8.9,1001
724080,13739,2011,1,7,4,59,39.868,-75.231,9,999,999.9,999.9,999.9,9999.9
724080,13739,2011,1,7,5,54,39.868,-75.231,9,150,2.1,-1.1,-9.4,1000.5
724080,13739,2011,1,7,6,0,39.883,-75.25,9,150,2.1,-1.1,-9.4,1000.5
724080,13739,2011,1,7,6,54,39.868,-75.231,9,130,2.1,-1.1,-9.4,999.9
724080,13739,2011,1,7,7,54,39.868,-75.231,9,130,3.6,-1.1,-8.9,999.2
724080,13739,2011,1,7,8,54,39.868,-75.231,9,999,0,-1.1,-8.9,998.6
724080,13739,2011,1,7,9,54,39.868,-75.231,9,110,3.1,-1.1,-8.3,997.7
724080,13739,2011,1,7,10,42,39.868,-75.231,9,150,1.5,-1,-8,9999.9
724080,13739,2011,1,7,10,54,39.868,-75.231,9,180,2.1,-0.6,-7.8,998
724080,13739,2011,1,7,11,3,39.868,-75.231,9,150,2.1,-1,-7,9999.9
724080,13739,2011,1,7,11,18,39.868,-75.231,9,170,2.1,-1,-7,9999.9
724080,13739,2011,1,7,11,24,39.868,-75.231,9,180,1.5,-1,-6,9999.9
724080,13739,2011,1,7,11,31,39.868,-75.231,9,190,2.1,-2,-6,9999.9
724080,13739,2011,1,7,11,43,39.868,-75.231,9,170,1.5,-2,-4,9999.9
724080,13739,2011,1,7,11,50,39.868,-75.231,9,160,1.5,-2,-4,9999.9
724080,13739,2011,1,7,11,52,39.868,-75.231,9,160,1.5,-2,-4,9999.9
724080,13739,2011,1,7,11,54,39.868,-75.231,9,150,1.5,-2.2,-4.4,998
724080,13739,2011,1,7,12,0,39.883,-75.25,9,150,1.5,-2.2,-4.4,998
724080,13739,2011,1,7,12,54,39.868,-75.231,9,999,0,-1.7,-3.9,998
724080,13739,2011,1,7,13,25,39.868,-75.231,9,999,0,-2,-3,9999.9
724080,13739,2011,1,7,13,50,39.868,-75.231,9,999,0,-1,-3,9999.9
724080,13739,2011,1,7,13,54,39.868,-75.231,9,999,0,-1.1,-2.8,997.9
724080,13739,2011,1,7,14,10,39.868,-75.231,9,999,0,-1,-3,9999.9
724080,13739,2011,1,7,14,54,39.868,-75.231,9,240,3.1,-0.6,-2.8,997.5
724080,13739,2011,1,7,15,23,39.868,-75.231,9,240,5.7,0,-3,9999.9
724080,13739,2011,1,7,15,31,39.868,-75.231,9,270,6.2,0,-3,9999.9
724080,13739,2011,1,7,15,42,39.868,-75.231,9,280,7.7,0,-3,9999.9
724080,13739,2011,1,7,15,54,39.868,-75.231,9,300,4.6,-0.6,-5,997.2
724080,13739,2011,1,7,15,57,39.868,-75.231,9,290,5.1,-1,-5,9999.9
724080,13739,2011,1,7,16,5,39.868,-75.231,9,300,3.6,-1,-6,9999.9
724080,13739,2011,1,7,16,54,39.868,-75.231,9,300,5.7,0,-7.2,996.4
724080,13739,2011,1,7,17,54,39.868,-75.231,9,280,5.1,0,-7.8,996.1
724080,13739,2011,1,7,18,0,39.883,-75.25,9,280,5.1,0,-7.8,996.1
724080,13739,2011,1,7,18,54,39.868,-75.231,9,290,3.6,0.6,-8.9,996
724080,13739,2011,1,7,19,54,39.868,-75.231,9,270,6.7,0.6,-9.4,996
724080,13739,2011,1,7,20,54,39.868,-75.231,9,300,3.6,0,-9.4,996.7
724080,13739,2011,1,7,21,54,39.868,-75.231,9,300,4.1,-0.6,-10,997.1
724080,13739,2011,1,7,22,54,39.868,-75.231,9,290,3.1,-1.1,-11.1,997.6
724080,13739,2011,1,7,23,54,39.868,-75.231,9,290,2.6,-1.7,-11.1,998
724080,13739,2011,1,8,0,0,39.883,-75.25,9,290,2.6,-1.7,-11.1,998
724080,13739,2011,1,8,0,54,39.868,-75.231,9,290,3.1,-1.7,-11.7,998.1
724080,13739,2011,1,8,1,54,39.868,-75.231,9,310,2.6,-2.2,-11.7,998.5
724080,13739,2011,1,8,2,54,39.868,-75.231,9,330,1.5,-2.2,-11.1,998.1
724080,13739,2011,1,8,3,54,39.868,-75.231,9,999,0,-3.9,-11.1,998.1
724080,13739,2011,1,8,4,54,39.868,-75.231,9,200,2.1,-3.9,-8.9,998.3
724080,13739,2011,1,8,4,59,39.868,-75.231,9,999,999.9,999.9,999.9,9999.9
724080,13739,2011,1,8,5,54,39.868,-75.231,9,999,0,-3.3,-9.4,997.9
724080,13739,2011,1,8,6,0,39.883,-75.25,9,999,0,-3.3,-9.4,997.9
724080,13739,2011,1,8,6,54,39.868,-75.231,9,999,0,-3.9,-9.4,997.6
724080,13739,2011,1,8,7,54,39.868,-75.231,9,999,0,-3.9,-9.4,997.5
724080,13739,2011,1,8,8,54,39.868,-75.231,9,999,0,-3.9,-8.9,997.3
724080,13739,2011,1,8,9,54,39.868,-75.231,9,999,0,-3.9,-7.8,997
724080,13739,2011,1,8,10,54,39.868,-75.231,9,999,0,-3.3,-7.8,997.3
724080,13739,2011,1,8,11,32,39.868,-75.231,9,999,0,-3,-8,9999.9
724080,13739,2011,1,8,11,36,39.868,-75.231,9,999,0,-3,-8,9999.9
724080,13739,2011,1,8,11,43,39.868,-75.231,9,140,1.5,-3,-8,9999.9
724080,13739,2011,1,8,11,47,39.868,-75.231,9,999,0,-3,-8,9999.9
724080,13739,2011,1,8,11,54,39.868,-75.231,9,999,0,-3.3,-8.9,997.7
724080,13739,2011,1,8,12,0,39.883,-75.25,9,999,0,-3.3,-8.9,997.7
724080,13739,2011,1,8,12,31,39.868,-75.231,9,110,2.1,-4,-8,9999.9
724080,13739,2011,1,8,12,47,39.868,-75.231,9,60,1.5,-4,-8,9999.9
724080,13739,2011,1,8,12,54,39.868,-75.231,9,80,1.5,-3.9,-7.2,998.2
724080,13739,2011,1,8,13,6,39.868,-75.231,9,100,1.5,-4,-7,9999.9
724080,13739,2011,1,8,13,36,39.868,-75.231,9,90,2.6,-4,-6,9999.9
724080,13739,2011,1,8,13,54,39.868,-75.231,9,100,1.5,-3.9,-6.1,998.2
724080,13739,2011,1,8,14,36,39.868,-75.231,9,50,1.5,-4,-7,9999.9
724080,13739,2011,1,8,14,54,39.868,-75.231,9,20,2.1,-3.9,-6.7,998.5
724080,13739,2011,1,8,15,33,39.868,-75.231,9,50,1.5,-4,-6,9999.9
724080,13739,2011,1,8,15,54,39.868,-75.231,9,50,1.5,-3.9,-6.1,997.9
724080,13739,2011,1,8,16,2,39.868,-75.231,9,50,1.5,-4,-6,9999.9
724080,13739,2011,1,8,16,54,39.868,-75.231,9,999,0,-3.3,-6.1,997.3
724080,13739,2011,1,8,17,9,39.868,-75.231,9,999,0,-3,-6,9999.9
724080,13739,2011,1,8,17,28,39.868,-75.231,9,999,0,-3,-6,9999.9
724080,13739,2011,1,8,17,52,39.868,-75.231,9,999,0,-3,-6,9999.9
724080,13739,2011,1,8,17,54,39.868,-75.231,9,999,0,-2.8,-6.1,996.8
724080,13739,2011,1,8,18,0,39.883,-75.25,9,999,0,-2.8,-6.1,996.8
724080,13739,2011,1,8,18,15,39.868,-75.231,9,999,0,-2,-6,9999.9
