,Date,Forecast,Actual,Lo80,Hi80,Lo95,Hi95
,5/5/07,NA,3490.875,NA,NA,NA,NA
,6/5/07,NA,3265.375,NA,NA,NA,NA
,7/5/07,NA,3850.166667,NA,NA,NA,NA
,8/5/07,NA,4159.166667,NA,NA,NA,NA
,9/5/07,NA,4349.375,NA,NA,NA,NA
,10/5/07,NA,4520.333333,NA,NA,NA,NA
,11/5/07,NA,4392.291667,NA,NA,NA,NA
,12/5/07,NA,4038.291667,NA,NA,NA,NA
,13/5/07,NA,3311.375,NA,NA,NA,NA
,14/5/07,NA,3992.416667,NA,NA,NA,NA
,15/5/07,NA,4467.958333,NA,NA,NA,NA
,16/5/07,NA,3926.666667,NA,NA,NA,NA
,17/5/07,NA,3685.625,NA,NA,NA,NA
,18/5/07,NA,3590.708333,NA,NA,NA,NA
,19/5/07,NA,3249,NA,NA,NA,NA
,20/5/07,NA,3298.5,NA,NA,NA,NA
,21/5/07,NA,4122,NA,NA,NA,NA
,22/5/07,NA,4402.916667,NA,NA,NA,NA
,23/5/07,NA,4588.75,NA,NA,NA,NA
,24/5/07,NA,4625.083333,NA,NA,NA,NA
,25/5/07,NA,4589.958333,NA,NA,NA,NA
,26/5/07,NA,4028.916667,NA,NA,NA,NA
,27/5/07,NA,3898.541667,NA,NA,NA,NA
,28/5/07,NA,4017.916667,NA,NA,NA,NA
,29/5/07,NA,4754.333333,NA,NA,NA,NA
,30/5/07,NA,4883.375,NA,NA,NA,NA
,31/5/07,NA,4713.041667,NA,NA,NA,NA
,1/6/07,NA,4912.541667,NA,NA,NA,NA
,2/6/07,NA,4253.416667,NA,NA,NA,NA
,3/6/07,NA,3982.541667,NA,NA,NA,NA
,4/6/07,NA,4310.958333,NA,NA,NA,NA
,5/6/07,NA,4199.166667,NA,NA,NA,NA
,6/6/07,NA,4377.416667,NA,NA,NA,NA
,7/6/07,NA,4973.166667,NA,NA,NA,NA
,8/6/07,NA,4993.666667,NA,NA,NA,NA
,9/6/07,NA,4183.708333,NA,NA,NA,NA
,10/6/07,NA,3829.458333,NA,NA,NA,NA
,11/6/07,NA,4529.875,NA,NA,NA,NA
,12/6/07,NA,4623.125,NA,NA,NA,NA
,13/6/07,NA,4816.416667,NA,NA,NA,NA
,14/6/07,NA,4966.25,NA,NA,NA,NA
,15/6/07,NA,4774.416667,NA,NA,NA,NA
,16/6/07,NA,4293.833333,NA,NA,NA,NA
,17/6/07,NA,4427.916667,NA,NA,NA,NA
,18/6/07,NA,5017.875,NA,NA,NA,NA
,19/6/07,NA,4901.958333,NA,NA,NA,NA
,20/6/07,NA,4616.25,NA,NA,NA,NA
,21/6/07,NA,4718.125,NA,NA,NA,NA
,22/6/07,NA,4450.375,NA,NA,NA,NA
,23/6/07,NA,3996.291667,NA,NA,NA,NA
,24/6/07,NA,3862.791667,NA,NA,NA,NA
,25/6/07,NA,4770.5,NA,NA,NA,NA
,26/6/07,NA,5094.333333,NA,NA,NA,NA
,27/6/07,NA,5116.166667,NA,NA,NA,NA
,28/6/07,NA,4943.666667,NA,NA,NA,NA
,29/6/07,NA,4842.875,NA,NA,NA,NA
,30/6/07,NA,4372.541667,NA,NA,NA,NA
,1/7/07,NA,3944.208333,NA,NA,NA,NA
,2/7/07,NA,4296.875,NA,NA,NA,NA
,3/7/07,NA,4536.916667,NA,NA,NA,NA
,4/7/07,NA,4348.875,NA,NA,NA,NA
,5/7/07,NA,4533.875,NA,NA,NA,NA
,6/7/07,NA,4833.375,NA,NA,NA,NA
,7/7/07,NA,4520.291667,NA,NA,NA,NA
,8/7/07,NA,4527.416667,NA,NA,NA,NA
,9/7/07,NA,5223.416667,NA,NA,NA,NA
,10/7/07,NA,5171.541667,NA,NA,NA,NA
,11/7/07,NA,5014.166667,NA,NA,NA,NA
,12/7/07,NA,4552.708333,NA,NA,NA,NA
,13/7/07,NA,4446.708333,NA,NA,NA,NA
,14/7/07,NA,4371.833333,NA,NA,NA,NA
,15/7/07,NA,4398.375,NA,NA,NA,NA
,16/7/07,NA,5020.75,NA,NA,NA,NA
,17/7/07,NA,5059.083333,NA,NA,NA,NA
,18/7/07,NA,5131.666667,NA,NA,NA,NA
,19/7/07,NA,5315.041667,NA,NA,NA,NA
,20/7/07,NA,4527.666667,NA,NA,NA,NA
,21/7/07,NA,3813.708333,NA,NA,NA,NA
,22/7/07,NA,3649.875,NA,NA,NA,NA
,23/7/07,NA,4378.541667,NA,NA,NA,NA
,24/7/07,NA,4429.583333,NA,NA,NA,NA
,25/7/07,NA,4590.958333,NA,NA,NA,NA
,26/7/07,NA,4755,NA,NA,NA,NA
,27/7/07,NA,4695.666667,NA,NA,NA,NA
,28/7/07,NA,3989.958333,NA,NA,NA,NA
,29/7/07,NA,4134.625,NA,NA,NA,NA
,30/7/07,NA,5024.333333,NA,NA,NA,NA
,31/7/07,NA,5159.666667,NA,NA,NA,NA
,1/8/07,NA,5229.666667,NA,NA,NA,NA
,2/8/07,NA,5435.666667,NA,NA,NA,NA
,3/8/07,NA,5474.291667,NA,NA,NA,NA
,4/8/07,NA,5034.916667,NA,NA,NA,NA
,5/8/07,NA,4934.833333,NA,NA,NA,NA
,6/8/07,NA,5762.625,NA,NA,NA,NA
,7/8/07,NA,6009.166667,NA,NA,NA,NA
,8/8/07,NA,6142.916667,NA,NA,NA,NA
,9/8/07,NA,6189.625,NA,NA,NA,NA
,10/8/07,NA,5912.708333,NA,NA,NA,NA
,11/8/07,NA,5071.958333,NA,NA,NA,NA
,12/8/07,NA,4857.875,NA,NA,NA,NA
,13/8/07,NA,5584.708333,NA,NA,NA,NA
,14/8/07,NA,5182,NA,NA,NA,NA
,15/8/07,NA,5627.666667,NA,NA,NA,NA
,16/8/07,NA,5816.083333,NA,NA,NA,NA
,17/8/07,NA,5285.208333,NA,NA,NA,NA
,18/8/07,NA,4349.583333,NA,NA,NA,NA
,19/8/07,NA,4482.375,NA,NA,NA,NA
,20/8/07,NA,5514.958333,NA,NA,NA,NA
,21/8/07,NA,5183.208333,NA,NA,NA,NA
,22/8/07,NA,5690.666667,NA,NA,NA,NA
,23/8/07,NA,5897.583333,NA,NA,NA,NA
,24/8/07,NA,5814.333333,NA,NA,NA,NA
,25/8/07,NA,5017.041667,NA,NA,NA,NA
,26/8/07,NA,4547.5,NA,NA,NA,NA
,27/8/07,NA,5178.541667,NA,NA,NA,NA
,28/8/07,NA,5500.625,NA,NA,NA,NA
,29/8/07,NA,5514.708333,NA,NA,NA,NA
,30/8/07,NA,5090.75,NA,NA,NA,NA
,31/8/07,NA,4727.458333,NA,NA,NA,NA
,1/9/07,NA,4116.75,NA,NA,NA,NA
,2/9/07,NA,4149.541667,NA,NA,NA,NA
,3/9/07,NA,4517.291667,NA,NA,NA,NA
,4/9/07,NA,5106.625,NA,NA,NA,NA
,5/9/07,NA,5210.208333,NA,NA,NA,NA
,6/9/07,NA,5106.208333,NA,NA,NA,NA
,7/9/07,NA,5149.583333,NA,NA,NA,NA
,8/9/07,NA,4732.875,NA,NA,NA,NA
,9/9/07,NA,4236.5,NA,NA,NA,NA
,10/9/07,NA,4762.5,NA,NA,NA,NA
,11/9/07,NA,4560.041667,NA,NA,NA,NA
,12/9/07,NA,4181.416667,NA,NA,NA,NA
,13/9/07,NA,4251.541667,NA,NA,NA,NA
,14/9/07,NA,4331.041667,NA,NA,NA,NA
,15/9/07,NA,3289.25,NA,NA,NA,NA
,16/9/07,NA,3098.041667,NA,NA,NA,NA
,17/9/07,NA,3919.875,NA,NA,NA,NA
,18/9/07,NA,4339.791667,NA,NA,NA,NA
,19/9/07,NA,4476.291667,NA,NA,NA,NA
,20/9/07,NA,4507.416667,NA,NA,NA,NA
,21/9/07,NA,4527.25,NA,NA,NA,NA
,22/9/07,NA,4349.625,NA,NA,NA,NA
,23/9/07,NA,4366.708333,NA,NA,NA,NA
,24/9/07,NA,5133.041667,NA,NA,NA,NA
,25/9/07,NA,5178.458333,NA,NA,NA,NA
,26/9/07,NA,4571.875,NA,NA,NA,NA
,27/9/07,NA,4236.375,NA,NA,NA,NA
,28/9/07,NA,3986.458333,NA,NA,NA,NA
,29/9/07,NA,3418.333333,NA,NA,NA,NA
,30/9/07,NA,3378.5,NA,NA,NA,NA
,1/10/07,NA,3955.541667,NA,NA,NA,NA
,2/10/07,NA,4260.666667,NA,NA,NA,NA
,3/10/07,NA,4265.458333,NA,NA,NA,NA
,4/10/07,NA,4597.375,NA,NA,NA,NA
,5/10/07,NA,4703.333333,NA,NA,NA,NA
,6/10/07,NA,4372.791667,NA,NA,NA,NA
,7/10/07,NA,4259.916667,NA,NA,NA,NA
,8/10/07,NA,4815,NA,NA,NA,NA
,9/10/07,NA,4447.833333,NA,NA,NA,NA
,10/10/07,NA,3722,NA,NA,NA,NA
,11/10/07,NA,3646.5,NA,NA,NA,NA
,12/10/07,NA,3575.833333,NA,NA,NA,NA
,13/10/07,NA,3170.333333,NA,NA,NA,NA
,14/10/07,NA,3181.875,NA,NA,NA,NA
,15/10/07,NA,3841.541667,NA,NA,NA,NA
,16/10/07,NA,3950.625,NA,NA,NA,NA
,17/10/07,NA,4156.458333,NA,NA,NA,NA
,18/10/07,NA,4302.708333,NA,NA,NA,NA
,19/10/07,NA,3833.083333,NA,NA,NA,NA
,20/10/07,NA,3260.083333,NA,NA,NA,NA
,21/10/07,NA,3211,NA,NA,NA,NA
,22/10/07,NA,3732.416667,NA,NA,NA,NA
,23/10/07,NA,3806.541667,NA,NA,NA,NA
,24/10/07,NA,3746.791667,NA,NA,NA,NA
,25/10/07,NA,3754.083333,NA,NA,NA,NA
,26/10/07,NA,3585.5,NA,NA,NA,NA
,27/10/07,NA,3194.083333,NA,NA,NA,NA
,28/10/07,NA,3038.458333,NA,NA,NA,NA
,29/10/07,NA,3733.375,NA,NA,NA,NA
,30/10/07,NA,3786.083333,NA,NA,NA,NA
,31/10/07,NA,3713.166667,NA,NA,NA,NA
,1/11/07,NA,3662.708333,NA,NA,NA,NA
,2/11/07,NA,3758.625,NA,NA,NA,NA
,3/11/07,NA,3457.125,NA,NA,NA,NA
,4/11/07,NA,3292.458333,NA,NA,NA,NA
,5/11/07,NA,3835.083333,NA,NA,NA,NA
,6/11/07,NA,3986.708333,NA,NA,NA,NA
,7/11/07,NA,4167.5,NA,NA,NA,NA
,8/11/07,NA,4227.583333,NA,NA,NA,NA
,9/11/07,NA,3900.958333,NA,NA,NA,NA
,10/11/07,NA,3602,NA,NA,NA,NA
,11/11/07,NA,3488.416667,NA,NA,NA,NA
,12/11/07,NA,3739.5,NA,NA,NA,NA
,13/11/07,NA,3805.791667,NA,NA,NA,NA
,14/11/07,NA,3828.958333,NA,NA,NA,NA
,15/11/07,NA,4188.75,NA,NA,NA,NA
,16/11/07,NA,4309.458333,NA,NA,NA,NA
,17/11/07,NA,3820.375,NA,NA,NA,NA
,18/11/07,NA,3446.208333,NA,NA,NA,NA
,19/11/07,NA,3895.958333,NA,NA,NA,NA
,20/11/07,NA,3769.583333,NA,NA,NA,NA
,21/11/07,NA,3713.25,NA,NA,NA,NA
,22/11/07,NA,3176.375,NA,NA,NA,NA
,23/11/07,NA,3722.5,NA,NA,NA,NA
,24/11/07,NA,3902.25,NA,NA,NA,NA
,25/11/07,NA,3622.875,NA,NA,NA,NA
,26/11/07,NA,3962.791667,NA,NA,NA,NA
,27/11/07,NA,4173.958333,NA,NA,NA,NA
,28/11/07,NA,4325.833333,NA,NA,NA,NA
,29/11/07,NA,4202.708333,NA,NA,NA,NA
,30/11/07,NA,4443.291667,NA,NA,NA,NA
,1/12/07,NA,4087.708333,NA,NA,NA,NA
,2/12/07,NA,3564.958333,NA,NA,NA,NA
,3/12/07,NA,4508.75,NA,NA,NA,NA
,4/12/07,NA,4716.791667,NA,NA,NA,NA
,5/12/07,NA,4691.958333,NA,NA,NA,NA
,6/12/07,NA,4910.041667,NA,NA,NA,NA
,7/12/07,NA,4525.625,NA,NA,NA,NA
,8/12/07,NA,3902.916667,NA,NA,NA,NA
,9/12/07,NA,3602.5,NA,NA,NA,NA
,10/12/07,NA,4024.375,NA,NA,NA,NA
,11/12/07,NA,3951.25,NA,NA,NA,NA
,12/12/07,NA,3995.666667,NA,NA,NA,NA
,13/12/07,NA,4236.333333,NA,NA,NA,NA
,14/12/07,NA,4462.458333,NA,NA,NA,NA
,15/12/07,NA,4383.208333,NA,NA,NA,NA
,16/12/07,NA,4386.333333,NA,NA,NA,NA
,17/12/07,NA,4976.958333,NA,NA,NA,NA
,18/12/07,NA,4870.583333,NA,NA,NA,NA
,19/12/07,NA,4317.041667,NA,NA,NA,NA
,20/12/07,NA,4432,NA,NA,NA,NA
,21/12/07,NA,4029.125,NA,NA,NA,NA
,22/12/07,NA,3501.833333,NA,NA,NA,NA
,23/12/07,NA,3611.458333,NA,NA,NA,NA
,24/12/07,NA,3841.125,NA,NA,NA,NA
,25/12/07,NA,3533.416667,NA,NA,NA,NA
,26/12/07,NA,3742.333333,NA,NA,NA,NA
,27/12/07,NA,3830.791667,NA,NA,NA,NA
,28/12/07,NA,3941.5,NA,NA,NA,NA
,29/12/07,NA,3733.875,NA,NA,NA,NA
,30/12/07,NA,3871.916667,NA,NA,NA,NA
,31/12/07,NA,3895.458333,NA,NA,NA,NA
,1/1/08,NA,4241.916667,NA,NA,NA,NA
,2/1/08,NA,5603.375,NA,NA,NA,NA
,3/1/08,NA,5483.208333,NA,NA,NA,NA
,4/1/08,NA,5042.625,NA,NA,NA,NA
,5/1/08,NA,4176.458333,NA,NA,NA,NA
,6/1/08,NA,3520.833333,NA,NA,NA,NA
,7/1/08,NA,3788.333333,NA,NA,NA,NA
,8/1/08,NA,3795.625,NA,NA,NA,NA
,9/1/08,NA,3937,NA,NA,NA,NA
,10/1/08,NA,4224.583333,NA,NA,NA,NA
,11/1/08,NA,4194.208333,NA,NA,NA,NA
,12/1/08,NA,3994.541667,NA,NA,NA,NA
,13/1/08,NA,4035.5,NA,NA,NA,NA
,14/1/08,NA,4900.125,NA,NA,NA,NA
,15/1/08,NA,4970.875,NA,NA,NA,NA
,16/1/08,NA,5096.166667,NA,NA,NA,NA
,17/1/08,NA,4731.083333,NA,NA,NA,NA
,18/1/08,NA,4728.708333,NA,NA,NA,NA
,19/1/08,NA,4701.166667,NA,NA,NA,NA
,20/1/08,NA,5182.416667,NA,NA,NA,NA
,21/1/08,NA,5302.916667,NA,NA,NA,NA
,22/1/08,NA,4974.833333,NA,NA,NA,NA
,23/1/08,NA,5070.375,NA,NA,NA,NA
,24/1/08,NA,5394.083333,NA,NA,NA,NA
,25/1/08,NA,5542.5,NA,NA,NA,NA
,26/1/08,NA,4555.541667,NA,NA,NA,NA
,27/1/08,NA,4142.958333,NA,NA,NA,NA
,28/1/08,NA,4596.708333,NA,NA,NA,NA
,29/1/08,NA,4244.583333,NA,NA,NA,NA
,30/1/08,NA,4950.791667,NA,NA,NA,NA
,31/1/08,NA,5018.625,NA,NA,NA,NA
,1/2/08,NA,4809.041667,NA,NA,NA,NA
,2/2/08,NA,4210.958333,NA,NA,NA,NA
,3/2/08,NA,3774.291667,NA,NA,NA,NA
,4/2/08,NA,3936.208333,NA,NA,NA,NA
,5/2/08,NA,3784.666667,NA,NA,NA,NA
,6/2/08,NA,3768.166667,NA,NA,NA,NA
,7/2/08,NA,4508.208333,NA,NA,NA,NA
,8/2/08,NA,4301.916667,NA,NA,NA,NA
,9/2/08,NA,3735.625,NA,NA,NA,NA
,10/2/08,NA,4180.041667,NA,NA,NA,NA
,11/2/08,NA,5248.666667,NA,NA,NA,NA
,12/2/08,NA,4800.416667,NA,NA,NA,NA
,13/2/08,NA,5075.25,NA,NA,NA,NA
,14/2/08,NA,4850.875,NA,NA,NA,NA
,15/2/08,NA,4389.958333,NA,NA,NA,NA
,16/2/08,NA,3958.916667,NA,NA,NA,NA
,17/2/08,NA,3415.291667,NA,NA,NA,NA
,18/2/08,NA,4314.666667,NA,NA,NA,NA
,19/2/08,NA,4829.291667,NA,NA,NA,NA
,20/2/08,NA,4837.541667,NA,NA,NA,NA
,21/2/08,NA,5238.625,NA,NA,NA,NA
,22/2/08,NA,4620.958333,NA,NA,NA,NA
,23/2/08,NA,4348,NA,NA,NA,NA
,24/2/08,NA,4182.708333,NA,NA,NA,NA
,25/2/08,NA,4507.291667,NA,NA,NA,NA
,26/2/08,NA,4549.75,NA,NA,NA,NA
,27/2/08,NA,5128.375,NA,NA,NA,NA
,28/2/08,NA,4895.125,NA,NA,NA,NA
,29/2/08,NA,4532.25,NA,NA,NA,NA
,1/3/08,NA,3845.541667,NA,NA,NA,NA
,2/3/08,NA,3550.791667,NA,NA,NA,NA
,3/3/08,NA,3753.166667,NA,NA,NA,NA
,4/3/08,NA,4106.916667,NA,NA,NA,NA
,5/3/08,NA,4573.666667,NA,NA,NA,NA
,6/3/08,NA,4361.125,NA,NA,NA,NA
,7/3/08,NA,4699.25,NA,NA,NA,NA
,8/3/08,NA,4597.375,NA,NA,NA,NA
,9/3/08,NA,4247.565217,NA,NA,NA,NA
,10/3/08,NA,4346.291667,NA,NA,NA,NA
,11/3/08,NA,4438.083333,NA,NA,NA,NA
,12/3/08,NA,4132.708333,NA,NA,NA,NA
,13/3/08,NA,3819,NA,NA,NA,NA
,14/3/08,NA,3873.833333,NA,NA,NA,NA
,15/3/08,NA,3746.208333,NA,NA,NA,NA
,16/3/08,NA,3552.583333,NA,NA,NA,NA
,17/3/08,NA,4145.166667,NA,NA,NA,NA
,18/3/08,NA,3948.458333,NA,NA,NA,NA
,19/3/08,NA,4001.833333,NA,NA,NA,NA
,20/3/08,NA,4119.708333,NA,NA,NA,NA
,21/3/08,NA,3762.458333,NA,NA,NA,NA
,22/3/08,NA,3575.916667,NA,NA,NA,NA
,23/3/08,NA,3623.333333,NA,NA,NA,NA
,24/3/08,NA,4298.125,NA,NA,NA,NA
,25/3/08,NA,4324.666667,NA,NA,NA,NA
,26/3/08,NA,3796.25,NA,NA,NA,NA
,27/3/08,NA,3764,NA,NA,NA,NA
,28/3/08,NA,3760.333333,NA,NA,NA,NA
,29/3/08,NA,3651.833333,NA,NA,NA,NA
,30/3/08,NA,3263.333333,NA,NA,NA,NA
,31/3/08,NA,3659.583333,NA,NA,NA,NA
,1/4/08,NA,3648.208333,NA,NA,NA,NA
,2/4/08,NA,3863.833333,NA,NA,NA,NA
,3/4/08,NA,3961.875,NA,NA,NA,NA
,4/4/08,NA,3766.25,NA,NA,NA,NA
,5/4/08,NA,3424.5,NA,NA,NA,NA
,6/4/08,NA,3210.5,NA,NA,NA,NA
,7/4/08,NA,3621.333333,NA,NA,NA,NA
,8/4/08,NA,3661,NA,NA,NA,NA
,9/4/08,NA,3639.625,NA,NA,NA,NA
,10/4/08,NA,3678.541667,NA,NA,NA,NA
,11/4/08,NA,3555.416667,NA,NA,NA,NA
,12/4/08,NA,3239.083333,NA,NA,NA,NA
,13/4/08,NA,3481.041667,NA,NA,NA,NA
,14/4/08,NA,4102.833333,NA,NA,NA,NA
,15/4/08,NA,3979.916667,NA,NA,NA,NA
,16/4/08,NA,3821.958333,NA,NA,NA,NA
,17/4/08,NA,3727.791667,NA,NA,NA,NA
,18/4/08,NA,3619.333333,NA,NA,NA,NA
,19/4/08,NA,3148.875,NA,NA,NA,NA
,20/4/08,NA,3059.5,NA,NA,NA,NA
,21/4/08,NA,3672.791667,NA,NA,NA,NA
,22/4/08,NA,3792.041667,NA,NA,NA,NA
,23/4/08,NA,3929.375,NA,NA,NA,NA
,24/4/08,NA,3961.541667,NA,NA,NA,NA
,25/4/08,NA,4076.833333,NA,NA,NA,NA
,26/4/08,NA,3347.75,NA,NA,NA,NA
,27/4/08,NA,3014.625,NA,NA,NA,NA
,28/4/08,NA,3503.583333,NA,NA,NA,NA
,29/4/08,NA,3804.458333,NA,NA,NA,NA
,30/4/08,NA,3768.625,NA,NA,NA,NA
,1/5/08,NA,3668.833333,NA,NA,NA,NA
,2/5/08,NA,3651.875,NA,NA,NA,NA
,3/5/08,NA,3152.375,NA,NA,NA,NA
,4/5/08,NA,3018.333333,NA,NA,NA,NA
,5/5/08,NA,3683.625,NA,NA,NA,NA
,6/5/08,NA,3831.166667,NA,NA,NA,NA
,7/5/08,NA,3883.416667,NA,NA,NA,NA
,8/5/08,NA,3780.083333,NA,NA,NA,NA
,9/5/08,NA,3648,NA,NA,NA,NA
,10/5/08,NA,3205.416667,NA,NA,NA,NA
,11/5/08,NA,3043.833333,NA,NA,NA,NA
,12/5/08,NA,3632.291667,NA,NA,NA,NA
,13/5/08,NA,3679.208333,NA,NA,NA,NA
,14/5/08,NA,3665.166667,NA,NA,NA,NA
,15/5/08,NA,3749.041667,NA,NA,NA,NA
,16/5/08,NA,3584.166667,NA,NA,NA,NA
,17/5/08,NA,3252.125,NA,NA,NA,NA
,18/5/08,NA,3083.333333,NA,NA,NA,NA
,19/5/08,NA,3602.583333,NA,NA,NA,NA
,20/5/08,NA,3666.125,NA,NA,NA,NA
,21/5/08,NA,3663.375,NA,NA,NA,NA
,22/5/08,NA,3737.5,NA,NA,NA,NA
,23/5/08,NA,3675.333333,NA,NA,NA,NA
,24/5/08,NA,3160.666667,NA,NA,NA,NA
,25/5/08,NA,3146.583333,NA,NA,NA,NA
,26/5/08,NA,3391.916667,NA,NA,NA,NA
,27/5/08,NA,4228.25,NA,NA,NA,NA
,28/5/08,NA,3857.25,NA,NA,NA,NA
,29/5/08,NA,3959.708333,NA,NA,NA,NA
,30/5/08,NA,4230.958333,NA,NA,NA,NA
,31/5/08,NA,4190.625,NA,NA,NA,NA
,1/6/08,NA,3911.958333,NA,NA,NA,NA
,2/6/08,NA,4540.125,NA,NA,NA,NA
,3/6/08,NA,4485.291667,NA,NA,NA,NA
,4/6/08,NA,4900.5,NA,NA,NA,NA
,5/6/08,NA,5212.5,NA,NA,NA,NA
,6/6/08,NA,5300.583333,NA,NA,NA,NA
,7/6/08,NA,4771.666667,NA,NA,NA,NA
,8/6/08,NA,4776.166667,NA,NA,NA,NA
,9/6/08,NA,5433.125,NA,NA,NA,NA
,10/6/08,NA,4998.083333,NA,NA,NA,NA
,11/6/08,NA,4709.708333,NA,NA,NA,NA
,12/6/08,NA,5147.833333,NA,NA,NA,NA
,13/6/08,NA,4931.375,NA,NA,NA,NA
,14/6/08,NA,4152.125,NA,NA,NA,NA
,15/6/08,NA,4234.916667,NA,NA,NA,NA
,16/6/08,NA,4757.666667,NA,NA,NA,NA
,17/6/08,NA,4321.875,NA,NA,NA,NA
,18/6/08,NA,4228.125,NA,NA,NA,NA
,19/6/08,NA,4360.291667,NA,NA,NA,NA
,20/6/08,NA,4027.708333,NA,NA,NA,NA
,21/6/08,NA,3834.958333,NA,NA,NA,NA
,22/6/08,NA,3720.958333,NA,NA,NA,NA
,23/6/08,NA,4221.833333,NA,NA,NA,NA
,24/6/08,NA,4384.166667,NA,NA,NA,NA
,25/6/08,NA,4788.666667,NA,NA,NA,NA
,26/6/08,NA,5034.333333,NA,NA,NA,NA
,27/6/08,NA,4606.5,NA,NA,NA,NA
,28/6/08,NA,4349.291667,NA,NA,NA,NA
,29/6/08,NA,3922.375,NA,NA,NA,NA
,30/6/08,NA,3998.166667,NA,NA,NA,NA
,1/7/08,NA,4148.083333,NA,NA,NA,NA
,2/7/08,NA,4417.791667,NA,NA,NA,NA
,3/7/08,NA,4294.916667,NA,NA,NA,NA
,4/7/08,NA,3610.375,NA,NA,NA,NA
,5/7/08,NA,3755.208333,NA,NA,NA,NA
,6/7/08,NA,3996.416667,NA,NA,NA,NA
,7/7/08,NA,4463.791667,NA,NA,NA,NA
,8/7/08,NA,4961.125,NA,NA,NA,NA
,9/7/08,NA,4667.666667,NA,NA,NA,NA
,10/7/08,NA,4654.125,NA,NA,NA,NA
,11/7/08,NA,4825.166667,NA,NA,NA,NA
,12/7/08,NA,4631.958333,NA,NA,NA,NA
,13/7/08,NA,4184.041667,NA,NA,NA,NA
,14/7/08,NA,4459.166667,NA,NA,NA,NA
,15/7/08,NA,4640.458333,NA,NA,NA,NA
,16/7/08,NA,4810.375,NA,NA,NA,NA
,17/7/08,NA,4973.125,NA,NA,NA,NA
,18/7/08,NA,5012.291667,NA,NA,NA,NA
,19/7/08,NA,4775.666667,NA,NA,NA,NA
,20/7/08,NA,4741.833333,NA,NA,NA,NA
,21/7/08,NA,5246.75,NA,NA,NA,NA
,22/7/08,NA,5068.25,NA,NA,NA,NA
,23/7/08,NA,4812.875,NA,NA,NA,NA
,24/7/08,NA,4532.916667,NA,NA,NA,NA
,25/7/08,NA,4604.791667,NA,NA,NA,NA
,26/7/08,NA,4579.125,NA,NA,NA,NA
,27/7/08,NA,4545.541667,NA,NA,NA,NA
,28/7/08,NA,4850.916667,NA,NA,NA,NA
,29/7/08,NA,5317.583333,NA,NA,NA,NA
,30/7/08,NA,5141.416667,NA,NA,NA,NA
,31/7/08,NA,4961,NA,NA,NA,NA
,1/8/08,NA,5137.5,NA,NA,NA,NA
,2/8/08,NA,4793.916667,NA,NA,NA,NA
,3/8/08,NA,4276.208333,NA,NA,NA,NA
,4/8/08,NA,4992.666667,NA,NA,NA,NA
,5/8/08,NA,5145.083333,NA,NA,NA,NA
,6/8/08,NA,5098.833333,NA,NA,NA,NA
,7/8/08,NA,5010.583333,NA,NA,NA,NA
,8/8/08,NA,4454,NA,NA,NA,NA
,9/8/08,NA,3900.291667,NA,NA,NA,NA
,10/8/08,NA,3856.458333,NA,NA,NA,NA
,11/8/08,NA,4288.916667,NA,NA,NA,NA
,12/8/08,NA,4336,NA,NA,NA,NA
,13/8/08,NA,4503.583333,NA,NA,NA,NA
,14/8/08,NA,4468.5,NA,NA,NA,NA
,15/8/08,NA,4371.541667,NA,NA,NA,NA
,16/8/08,NA,3827.916667,NA,NA,NA,NA
,17/8/08,NA,3756.041667,NA,NA,NA,NA
,18/8/08,NA,4480.75,NA,NA,NA,NA
,19/8/08,NA,4689.833333,NA,NA,NA,NA
,20/8/08,NA,4927.041667,NA,NA,NA,NA
,21/8/08,NA,5045.5,NA,NA,NA,NA
,22/8/08,NA,5109.583333,NA,NA,NA,NA
,23/8/08,NA,4649.666667,NA,NA,NA,NA
,24/8/08,NA,4473.291667,NA,NA,NA,NA
,25/8/08,NA,4686.583333,NA,NA,NA,NA
,26/8/08,NA,4548.416667,NA,NA,NA,NA
,27/8/08,NA,4344.791667,NA,NA,NA,NA
,28/8/08,NA,4672.791667,NA,NA,NA,NA
,29/8/08,NA,4823.375,NA,NA,NA,NA
,30/8/08,NA,4314.5,NA,NA,NA,NA
,31/8/08,NA,4278.166667,NA,NA,NA,NA
,1/9/08,NA,4444.875,NA,NA,NA,NA
,2/9/08,NA,5270.541667,NA,NA,NA,NA
,3/9/08,NA,5245.541667,NA,NA,NA,NA
,4/9/08,NA,4860.041667,NA,NA,NA,NA
,5/9/08,NA,4472.333333,NA,NA,NA,NA
,6/9/08,NA,3870.791667,NA,NA,NA,NA
,7/9/08,NA,3761.375,NA,NA,NA,NA
,8/9/08,NA,4588.375,NA,NA,NA,NA
,9/9/08,NA,4249.291667,NA,NA,NA,NA
,10/9/08,NA,4219.125,NA,NA,NA,NA
,11/9/08,NA,4472.958333,NA,NA,NA,NA
,12/9/08,NA,4856.833333,NA,NA,NA,NA
,13/9/08,NA,4722.666667,NA,NA,NA,NA
,14/9/08,NA,3689.875,NA,NA,NA,NA
,15/9/08,NA,3361.041667,NA,NA,NA,NA
,16/9/08,NA,3589.083333,NA,NA,NA,NA
,17/9/08,NA,3796.208333,NA,NA,NA,NA
,18/9/08,NA,3976.5,NA,NA,NA,NA
,19/9/08,NA,4027.25,NA,NA,NA,NA
,20/9/08,NA,3681.708333,NA,NA,NA,NA
