,Date,Actual,Forecast,Lo80,Hi80,Lo95,Hi95
,29/3/08,347.3083333,NA,NA,NA,NA,NA
,30/3/08,349.0166667,NA,NA,NA,NA,NA
,31/3/08,360.3708333,NA,NA,NA,NA,NA
,1/4/08,337.7916667,NA,NA,NA,NA,NA
,2/4/08,354.6958333,NA,NA,NA,NA,NA
,3/4/08,336.325,NA,NA,NA,NA,NA
,4/4/08,330.425,NA,NA,NA,NA,NA
,5/4/08,329.0583333,NA,NA,NA,NA,NA
,6/4/08,319.4916667,NA,NA,NA,NA,NA
,7/4/08,354.3583333,NA,NA,NA,NA,NA
,8/4/08,343.9208333,NA,NA,NA,NA,NA
,9/4/08,334.3916667,NA,NA,NA,NA,NA
,10/4/08,314.525,NA,NA,NA,NA,NA
,11/4/08,312.6541667,NA,NA,NA,NA,NA
,12/4/08,271.1208333,NA,NA,NA,NA,NA
,13/4/08,264.3,NA,NA,NA,NA,NA
,14/4/08,316.7333333,NA,NA,NA,NA,NA
,15/4/08,346.5166667,NA,NA,NA,NA,NA
,16/4/08,327.7458333,NA,NA,NA,NA,NA
,17/4/08,319.5291667,NA,NA,NA,NA,NA
,18/4/08,323.2958333,NA,NA,NA,NA,NA
,19/4/08,337.6125,NA,NA,NA,NA,NA
,20/4/08,345.2458333,NA,NA,NA,NA,NA
,21/4/08,368.2541667,NA,NA,NA,NA,NA
,22/4/08,350.3875,NA,NA,NA,NA,NA
,23/4/08,349.2791667,NA,NA,NA,NA,NA
,24/4/08,340.2041667,NA,NA,NA,NA,NA
,25/4/08,321.3333333,NA,NA,NA,NA,NA
,26/4/08,284.6458333,NA,NA,NA,NA,NA
,27/4/08,269.0541667,NA,NA,NA,NA,NA
,28/4/08,289.4916667,NA,NA,NA,NA,NA
,29/4/08,312.7041667,NA,NA,NA,NA,NA
,30/4/08,335.9625,NA,NA,NA,NA,NA
,1/5/08,324.325,NA,NA,NA,NA,NA
,2/5/08,294.3833333,NA,NA,NA,NA,NA
,3/5/08,272.3958333,NA,NA,NA,NA,NA
,4/5/08,272.6291667,NA,NA,NA,NA,NA
,5/5/08,294.0625,NA,NA,NA,NA,NA
,6/5/08,292.0166667,NA,NA,NA,NA,NA
,7/5/08,301.2291667,NA,NA,NA,NA,NA
,8/5/08,309.5625,NA,NA,NA,NA,NA
,9/5/08,308.4833333,NA,NA,NA,NA,NA
,10/5/08,275.2708333,NA,NA,NA,NA,NA
,11/5/08,275.3333333,NA,NA,NA,NA,NA
,12/5/08,293.825,NA,NA,NA,NA,NA
,13/5/08,296.25,NA,NA,NA,NA,NA
,14/5/08,291.5208333,NA,NA,NA,NA,NA
,15/5/08,295.3291667,NA,NA,NA,NA,NA
,16/5/08,311.1833333,NA,NA,NA,NA,NA
,17/5/08,290.9833333,NA,NA,NA,NA,NA
,18/5/08,285.2708333,NA,NA,NA,NA,NA
,19/5/08,302.6,NA,NA,NA,NA,NA
,20/5/08,283.2833333,NA,NA,NA,NA,NA
,21/5/08,280.1166667,NA,NA,NA,NA,NA
,22/5/08,300.9958333,NA,NA,NA,NA,NA
,23/5/08,302.3875,NA,NA,NA,NA,NA
,24/5/08,261.5541667,NA,NA,NA,NA,NA
,25/5/08,250.8625,NA,NA,NA,NA,NA
,26/5/08,261.0708333,NA,NA,NA,NA,NA
,27/5/08,288.3833333,NA,NA,NA,NA,NA
,28/5/08,288.7833333,NA,NA,NA,NA,NA
,29/5/08,293.2083333,NA,NA,NA,NA,NA
,30/5/08,289.0375,NA,NA,NA,NA,NA
,31/5/08,270.2041667,NA,NA,NA,NA,NA
,1/6/08,272.6583333,NA,NA,NA,NA,NA
,2/6/08,292.0416667,NA,NA,NA,NA,NA
,3/6/08,292.725,NA,NA,NA,NA,NA
,4/6/08,269.0666667,NA,NA,NA,NA,NA
,5/6/08,301.7208333,NA,NA,NA,NA,NA
,6/6/08,300.45,NA,NA,NA,NA,NA
,7/6/08,272.6416667,NA,NA,NA,NA,NA
,8/6/08,267.9791667,NA,NA,NA,NA,NA
,9/6/08,286.7791667,NA,NA,NA,NA,NA
,10/6/08,299.3166667,NA,NA,NA,NA,NA
,11/6/08,297.6083333,NA,NA,NA,NA,NA
,12/6/08,296.1916667,NA,NA,NA,NA,NA
,13/6/08,288.5125,NA,NA,NA,NA,NA
,14/6/08,261.3416667,NA,NA,NA,NA,NA
,15/6/08,260.1875,NA,NA,NA,NA,NA
,16/6/08,280.1541667,NA,NA,NA,NA,NA
,17/6/08,281,NA,NA,NA,NA,NA
,18/6/08,275.6541667,NA,NA,NA,NA,NA
,19/6/08,287.5166667,NA,NA,NA,NA,NA
,20/6/08,293.4416667,NA,NA,NA,NA,NA
,21/6/08,267.1666667,NA,NA,NA,NA,NA
,22/6/08,257.2083333,NA,NA,NA,NA,NA
,23/6/08,282.075,NA,NA,NA,NA,NA
,24/6/08,286.9375,NA,NA,NA,NA,NA
,25/6/08,286,NA,NA,NA,NA,NA
,26/6/08,283.3125,NA,NA,NA,NA,NA
,27/6/08,293.6458333,NA,NA,NA,NA,NA
,28/6/08,297.6333333,NA,NA,NA,NA,NA
,29/6/08,282.9916667,NA,NA,NA,NA,NA
,30/6/08,298.4583333,NA,NA,NA,NA,NA
,1/7/08,298.4125,NA,NA,NA,NA,NA
,2/7/08,302.2375,NA,NA,NA,NA,NA
,3/7/08,292.7875,NA,NA,NA,NA,NA
,4/7/08,265.4125,NA,NA,NA,NA,NA
,5/7/08,261.4916667,NA,NA,NA,NA,NA
,6/7/08,261.3708333,NA,NA,NA,NA,NA
,7/7/08,291.2166667,NA,NA,NA,NA,NA
,8/7/08,310.0708333,NA,NA,NA,NA,NA
,9/7/08,320.7625,NA,NA,NA,NA,NA
,10/7/08,301.5791667,NA,NA,NA,NA,NA
,11/7/08,285.6333333,NA,NA,NA,NA,NA
,12/7/08,279.8666667,NA,NA,NA,NA,NA
,13/7/08,291.2958333,NA,NA,NA,NA,NA
,14/7/08,312.6083333,NA,NA,NA,NA,NA
,15/7/08,313.1541667,NA,NA,NA,NA,NA
,16/7/08,293.5125,NA,NA,NA,NA,NA
,17/7/08,290.4458333,NA,NA,NA,NA,NA
,18/7/08,275.6125,NA,NA,NA,NA,NA
,19/7/08,252.4083333,NA,NA,NA,NA,NA
,20/7/08,257.5791667,NA,NA,NA,NA,NA
,21/7/08,288.7875,NA,NA,NA,NA,NA
,22/7/08,270.975,NA,NA,NA,NA,NA
,23/7/08,279.3875,NA,NA,NA,NA,NA
,24/7/08,285.6833333,NA,NA,NA,NA,NA
,25/7/08,286.5708333,NA,NA,NA,NA,NA
,26/7/08,270.3333333,NA,NA,NA,NA,NA
,27/7/08,264.75,NA,NA,NA,NA,NA
,28/7/08,287.1458333,NA,NA,NA,NA,NA
,29/7/08,277.4291667,NA,NA,NA,NA,NA
,30/7/08,265.3791667,NA,NA,NA,NA,NA
,31/7/08,280.5125,NA,NA,NA,NA,NA
,1/8/08,273.5375,NA,NA,NA,NA,NA
,2/8/08,241.6625,NA,NA,NA,NA,NA
,3/8/08,232.8291667,NA,NA,NA,NA,NA
,4/8/08,280.3166667,NA,NA,NA,NA,NA
,5/8/08,303.9125,NA,NA,NA,NA,NA
,6/8/08,298.8416667,NA,NA,NA,NA,NA
,7/8/08,285.7666667,NA,NA,NA,NA,NA
,8/8/08,266.4375,NA,NA,NA,NA,NA
,9/8/08,245.2,NA,NA,NA,NA,NA
,10/8/08,250.2541667,NA,NA,NA,NA,NA
,11/8/08,289.025,NA,NA,NA,NA,NA
,12/8/08,289.9041667,NA,NA,NA,NA,NA
,13/8/08,275.45,NA,NA,NA,NA,NA
,14/8/08,290.8875,NA,NA,NA,NA,NA
,15/8/08,292.475,NA,NA,NA,NA,NA
,16/8/08,274.6375,NA,NA,NA,NA,NA
,17/8/08,248.1,NA,NA,NA,NA,NA
,18/8/08,252.8375,NA,NA,NA,NA,NA
,19/8/08,268.6708333,NA,NA,NA,NA,NA
,20/8/08,269.9916667,NA,NA,NA,NA,NA
,21/8/08,263.0583333,NA,NA,NA,NA,NA
,22/8/08,260.8291667,NA,NA,NA,NA,NA
,23/8/08,248.2166667,NA,NA,NA,NA,NA
,24/8/08,254.525,NA,NA,NA,NA,NA
,25/8/08,266.0166667,NA,NA,NA,NA,NA
,26/8/08,264.725,NA,NA,NA,NA,NA
,27/8/08,269.1958333,NA,NA,NA,NA,NA
,28/8/08,271.9583333,NA,NA,NA,NA,NA
,29/8/08,280.075,NA,NA,NA,NA,NA
,30/8/08,235.6958333,NA,NA,NA,NA,NA
,31/8/08,224.975,NA,NA,NA,NA,NA
,1/9/08,231.7541667,NA,NA,NA,NA,NA
,2/9/08,258.4541667,NA,NA,NA,NA,NA
,3/9/08,270.2333333,NA,NA,NA,NA,NA
,4/9/08,272.4583333,NA,NA,NA,NA,NA
,5/9/08,271.0041667,NA,NA,NA,NA,NA
,6/9/08,250.3083333,NA,NA,NA,NA,NA
,7/9/08,256.0916667,NA,NA,NA,NA,NA
,8/9/08,281.0541667,NA,NA,NA,NA,NA
,9/9/08,271.0083333,NA,NA,NA,NA,NA
,10/9/08,266.8541667,NA,NA,NA,NA,NA
,11/9/08,273.6416667,NA,NA,NA,NA,NA
,12/9/08,272.3041667,NA,NA,NA,NA,NA
,13/9/08,238.6916667,NA,NA,NA,NA,NA
,14/9/08,241.5291667,NA,NA,NA,NA,NA
,15/9/08,268.8208333,NA,NA,NA,NA,NA
,16/9/08,269.4875,NA,NA,NA,NA,NA
,17/9/08,251.475,NA,NA,NA,NA,NA
,18/9/08,245.7291667,NA,NA,NA,NA,NA
,19/9/08,219.0291667,NA,NA,NA,NA,NA
,20/9/08,195.6291667,NA,NA,NA,NA,NA
,21/9/08,197.5375,NA,NA,NA,NA,NA
,22/9/08,220.2375,NA,NA,NA,NA,NA
,23/9/08,227.7125,NA,NA,NA,NA,NA
,24/9/08,224.15,NA,NA,NA,NA,NA
,25/9/08,221.0125,NA,NA,NA,NA,NA
,26/9/08,218.7083333,NA,NA,NA,NA,NA
,27/9/08,195.6958333,NA,NA,NA,NA,NA
,28/9/08,196.325,NA,NA,NA,NA,NA
,29/9/08,222.0875,NA,NA,NA,NA,NA
,30/9/08,242.3375,NA,NA,NA,NA,NA
,1/10/08,242.45,NA,NA,NA,NA,NA
,2/10/08,261.1041667,NA,NA,NA,NA,NA
,3/10/08,249.6583333,NA,NA,NA,NA,NA
,4/10/08,243.0416667,NA,NA,NA,NA,NA
,5/10/08,251.6416667,NA,NA,NA,NA,NA
,6/10/08,270.9458333,NA,NA,NA,NA,NA
,7/10/08,269.725,NA,NA,NA,NA,NA
,8/10/08,282.0666667,NA,NA,NA,NA,NA
,9/10/08,296.5083333,NA,NA,NA,NA,NA
,10/10/08,309.2,NA,NA,NA,NA,NA
,11/10/08,287.1041667,NA,NA,NA,NA,NA
,12/10/08,276.3958333,NA,NA,NA,NA,NA
,13/10/08,279.0708333,NA,NA,NA,NA,NA
,14/10/08,271.8166667,NA,NA,NA,NA,NA
,15/10/08,292.4541667,NA,NA,NA,NA,NA
,16/10/08,277.75,NA,NA,NA,NA,NA
,17/10/08,270.125,NA,NA,NA,NA,NA
,18/10/08,256.2958333,NA,NA,NA,NA,NA
,19/10/08,279.0833333,NA,NA,NA,NA,NA
,20/10/08,293.9125,NA,NA,NA,NA,NA
,21/10/08,308.475,NA,NA,NA,NA,NA
,22/10/08,311.55,NA,NA,NA,NA,NA
,23/10/08,300.2125,NA,NA,NA,NA,NA
,24/10/08,300.8291667,NA,NA,NA,NA,NA
,25/10/08,273.1291667,NA,NA,NA,NA,NA
,26/10/08,259.1583333,NA,NA,NA,NA,NA
,27/10/08,284.5208333,NA,NA,NA,NA,NA
,28/10/08,291.8916667,NA,NA,NA,NA,NA
,29/10/08,289.0333333,NA,NA,NA,NA,NA
,30/10/08,299.625,NA,NA,NA,NA,NA
,31/10/08,287.5375,NA,NA,NA,NA,NA
,1/11/08,264.1125,NA,NA,NA,NA,NA
,2/11/08,269.5958333,NA,NA,NA,NA,NA
,3/11/08,304.6583333,NA,NA,NA,NA,NA
,4/11/08,317.5666667,NA,NA,NA,NA,NA
,5/11/08,329.5333333,NA,NA,NA,NA,NA
,6/11/08,297.5083333,NA,NA,NA,NA,NA
,7/11/08,279.7291667,NA,NA,NA,NA,NA
,8/11/08,260.7791667,NA,NA,NA,NA,NA
,9/11/08,269.325,NA,NA,NA,NA,NA
,10/11/08,298.7208333,NA,NA,NA,NA,NA
,11/11/08,300.4375,NA,NA,NA,NA,NA
,12/11/08,280.925,NA,NA,NA,NA,NA
,13/11/08,277.7833333,NA,NA,NA,NA,NA
,14/11/08,305.1416667,NA,NA,NA,NA,NA
,15/11/08,299.25,NA,NA,NA,NA,NA
,16/11/08,300.9291667,NA,NA,NA,NA,NA
,17/11/08,303.9083333,NA,NA,NA,NA,NA
,18/11/08,296.2083333,NA,NA,NA,NA,NA
,19/11/08,300.5666667,NA,NA,NA,NA,NA
,20/11/08,308.9375,NA,NA,NA,NA,NA
,21/11/08,322.4583333,NA,NA,NA,NA,NA
,22/11/08,274.9666667,NA,NA,NA,NA,NA
,23/11/08,274.8541667,NA,NA,NA,NA,NA
,24/11/08,297.1625,NA,NA,NA,NA,NA
,25/11/08,296.1916667,NA,NA,NA,NA,NA
,26/11/08,286.7458333,NA,NA,NA,NA,NA
,27/11/08,247.5416667,NA,NA,NA,NA,NA
,28/11/08,226.625,NA,NA,NA,NA,NA
,29/11/08,218.6083333,NA,NA,NA,NA,NA
,30/11/08,237.275,NA,NA,NA,NA,NA
,1/12/08,269.7458333,NA,NA,NA,NA,NA
,2/12/08,270.375,NA,NA,NA,NA,NA
,3/12/08,318.175,NA,NA,NA,NA,NA
,4/12/08,327.4125,NA,NA,NA,NA,NA
,5/12/08,356.5541667,NA,NA,NA,NA,NA
,6/12/08,313.8666667,NA,NA,NA,NA,NA
,7/12/08,320.6541667,NA,NA,NA,NA,NA
,8/12/08,337.8958333,NA,NA,NA,NA,NA
,9/12/08,354.975,NA,NA,NA,NA,NA
,10/12/08,349.0958333,NA,NA,NA,NA,NA
,11/12/08,339.3,NA,NA,NA,NA,NA
,12/12/08,339.2083333,NA,NA,NA,NA,NA
,13/12/08,346.7791667,NA,NA,NA,NA,NA
,14/12/08,341.7125,NA,NA,NA,NA,NA
,15/12/08,417.7875,NA,NA,NA,NA,NA
,16/12/08,454.0708333,NA,NA,NA,NA,NA
,17/12/08,447.075,NA,NA,NA,NA,NA
,18/12/08,398.9333333,NA,NA,NA,NA,NA
,19/12/08,400.4166667,NA,NA,NA,NA,NA
,20/12/08,367.4666667,NA,NA,NA,NA,NA
,21/12/08,330.3208333,NA,NA,NA,NA,NA
,22/12/08,363.8958333,NA,NA,NA,NA,NA
,23/12/08,369.2583333,NA,NA,NA,NA,NA
,24/12/08,361,NA,NA,NA,NA,NA
,25/12/08,349.0458333,NA,NA,NA,NA,NA
,26/12/08,352.525,NA,NA,NA,NA,NA
,27/12/08,317.5541667,NA,NA,NA,NA,NA
,28/12/08,286.4791667,NA,NA,NA,NA,NA
,29/12/08,320.7208333,NA,NA,NA,NA,NA
,30/12/08,350.7,NA,NA,NA,NA,NA
,31/12/08,325.1083333,NA,NA,NA,NA,NA
,1/1/09,294.6666667,NA,NA,NA,NA,NA
,2/1/09,313.9583333,NA,NA,NA,NA,NA
,3/1/09,337.9166667,NA,NA,NA,NA,NA
,4/1/09,374.9583333,NA,NA,NA,NA,NA
,5/1/09,333.625,NA,NA,NA,NA,NA
,6/1/09,312.2083333,NA,NA,NA,NA,NA
,7/1/09,296.4583333,NA,NA,NA,NA,NA
,8/1/09,310.375,NA,NA,NA,NA,NA
,9/1/09,355.9583333,NA,NA,NA,NA,NA
,10/1/09,321.7083333,NA,NA,NA,NA,NA
,11/1/09,298.5,NA,NA,NA,NA,NA
,12/1/09,318.0416667,NA,NA,NA,NA,NA
,13/1/09,317.8333333,NA,NA,NA,NA,NA
,14/1/09,344.5416667,NA,NA,NA,NA,NA
,15/1/09,355.8333333,NA,NA,NA,NA,NA
,16/1/09,360.2916667,NA,NA,NA,NA,NA
,17/1/09,355.7916667,NA,NA,NA,NA,NA
,18/1/09,347.5833333,NA,NA,NA,NA,NA
,19/1/09,373.375,NA,NA,NA,NA,NA
,20/1/09,380.8333333,NA,NA,NA,NA,NA
,21/1/09,391,NA,NA,NA,NA,NA
,22/1/09,363.75,NA,NA,NA,NA,NA
,23/1/09,353.5416667,NA,NA,NA,NA,NA
,24/1/09,335.5833333,NA,NA,NA,NA,NA
,25/1/09,342.625,NA,NA,NA,NA,NA
,26/1/09,380.8333333,NA,NA,NA,NA,NA
,27/1/09,390.25,NA,NA,NA,NA,NA
,28/1/09,345.625,NA,NA,NA,NA,NA
,29/1/09,374.7083333,NA,NA,NA,NA,NA
,30/1/09,347.1666667,NA,NA,NA,NA,NA
,31/1/09,320.0833333,NA,NA,NA,NA,NA
,1/2/09,347.9166667,NA,NA,NA,NA,NA
,2/2/09,347,NA,NA,NA,NA,NA
,3/2/09,341,NA,NA,NA,NA,NA
,4/2/09,336.5,NA,NA,NA,NA,NA
,5/2/09,325.4583333,NA,NA,NA,NA,NA
,6/2/09,311.9166667,NA,NA,NA,NA,NA
,7/2/09,310.125,NA,NA,NA,NA,NA
,8/2/09,323.3333333,NA,NA,NA,NA,NA
,9/2/09,366.75,NA,NA,NA,NA,NA
,10/2/09,382.7916667,NA,NA,NA,NA,NA
,11/2/09,347.75,NA,NA,NA,NA,NA
,12/2/09,330.125,NA,NA,NA,NA,NA
,13/2/09,348.9166667,NA,NA,NA,NA,NA
,14/2/09,320.5,NA,NA,NA,NA,NA
,15/2/09,296.3333333,NA,NA,NA,NA,NA
,16/2/09,325.75,NA,NA,NA,NA,NA
,17/2/09,301.5416667,NA,NA,NA,NA,NA
,18/2/09,309.1666667,NA,NA,NA,NA,NA
,19/2/09,323.8333333,NA,NA,NA,NA,NA
,20/2/09,314.3333333,NA,NA,NA,NA,NA
,21/2/09,303.0416667,NA,NA,NA,NA,NA
,22/2/09,286.875,NA,NA,NA,NA,NA
,23/2/09,309.0833333,NA,NA,NA,NA,NA
,24/2/09,307.9583333,NA,NA,NA,NA,NA
,25/2/09,316.75,NA,NA,NA,NA,NA
,26/2/09,338.375,NA,NA,NA,NA,NA
,27/2/09,346.375,NA,NA,NA,NA,NA
,28/2/09,317.9583333,NA,NA,NA,NA,NA
,1/3/09,300.4583333,NA,NA,NA,NA,NA
,2/3/09,290.4583333,NA,NA,NA,NA,NA
,3/3/09,306.75,NA,NA,NA,NA,NA
,4/3/09,336.5416667,NA,NA,NA,NA,NA
,5/3/09,335.4583333,NA,NA,NA,NA,NA
,6/3/09,322.0416667,NA,NA,NA,NA,NA
,7/3/09,320.8333333,NA,NA,NA,NA,NA
,8/3/09,321.5217391,NA,NA,NA,NA,NA
,9/3/09,367.2083333,NA,NA,NA,NA,NA
,10/3/09,355.3333333,NA,NA,NA,NA,NA
,11/3/09,355.4166667,NA,NA,NA,NA,NA
,12/3/09,344.0833333,NA,NA,NA,NA,NA
,13/3/09,321.125,NA,NA,NA,NA,NA
,14/3/09,297,NA,NA,NA,NA,NA
,15/3/09,304.2916667,NA,NA,NA,NA,NA
,16/3/09,317.0833333,NA,NA,NA,NA,NA
,17/3/09,309.9166667,NA,NA,NA,NA,NA
,18/3/09,289.5,NA,NA,NA,NA,NA
,19/3/09,295.9166667,NA,NA,NA,NA,NA
,20/3/09,272.2916667,NA,NA,NA,NA,NA
,21/3/09,267.9166667,NA,NA,NA,NA,NA
,22/3/09,285.6666667,NA,NA,NA,NA,NA
,23/3/09,334.0416667,NA,NA,NA,NA,NA
,24/3/09,304.875,NA,NA,NA,NA,NA
,25/3/09,308.25,NA,NA,NA,NA,NA
,26/3/09,293.625,NA,NA,NA,NA,NA
,27/3/09,291.625,NA,NA,NA,NA,NA
,28/3/09,267.8333333,NA,NA,NA,NA,NA
,29/3/09,292.75,NA,NA,NA,NA,NA
,30/3/09,321.25,NA,NA,NA,NA,NA
,31/3/09,321.875,NA,NA,NA,NA,NA
,1/4/09,329.75,NA,NA,NA,NA,NA
,2/4/09,312.875,NA,NA,NA,NA,NA
,3/4/09,322.0833333,NA,NA,NA,NA,NA
,4/4/09,299.3333333,NA,NA,NA,NA,NA
,5/4/09,275.5,NA,NA,NA,NA,NA
,6/4/09,275.8333333,NA,NA,NA,NA,NA
,7/4/09,272.9583333,NA,NA,NA,NA,NA
,8/4/09,286.2916667,NA,NA,NA,NA,NA
,9/4/09,295.1666667,NA,NA,NA,NA,NA
,10/4/09,292.0416667,NA,NA,NA,NA,NA
,11/4/09,262.5833333,NA,NA,NA,NA,NA
,12/4/09,251.4583333,NA,NA,NA,NA,NA
,13/4/09,296.1666667,NA,NA,NA,NA,NA
,14/4/09,302.9583333,NA,NA,NA,NA,NA
,15/4/09,308.3333333,NA,NA,NA,NA,NA
,16/4/09,301.5416667,NA,NA,NA,NA,NA
,17/4/09,280.1666667,NA,NA,NA,NA,NA
,18/4/09,261.7083333,NA,NA,NA,NA,NA
,19/4/09,252.0416667,NA,NA,NA,NA,NA
,20/4/09,263.7083333,NA,NA,NA,NA,NA
,21/4/09,245.5,NA,NA,NA,NA,NA
,22/4/09,258,NA,NA,NA,NA,NA
,23/4/09,261.875,NA,NA,NA,NA,NA
,24/4/09,279.9583333,NA,NA,NA,NA,NA
,25/4/09,261.0833333,NA,NA,NA,NA,NA
,26/4/09,254.0416667,NA,NA,NA,NA,NA
,27/4/09,279.625,NA,NA,NA,NA,NA
,28/4/09,292.0416667,NA,NA,NA,NA,NA
,29/4/09,296.5833333,NA,NA,NA,NA,NA
,30/4/09,297.8333333,NA,NA,NA,NA,NA
,1/5/09,270.7083333,NA,NA,NA,NA,NA
,2/5/09,248.875,NA,NA,NA,NA,NA
,3/5/09,253.2083333,NA,NA,NA,NA,NA
,4/5/09,282.625,NA,NA,NA,NA,NA
,5/5/09,243.75,NA,NA,NA,NA,NA
,6/5/09,258.125,NA,NA,NA,NA,NA
,7/5/09,279.125,NA,NA,NA,NA,NA
,8/5/09,273.8333333,NA,NA,NA,NA,NA
,9/5/09,242.7916667,NA,NA,NA,NA,NA
,10/5/09,239.25,NA,NA,NA,NA,NA
,11/5/09,256.5833333,NA,NA,NA,NA,NA
,12/5/09,270.875,NA,NA,NA,NA,NA
,13/5/09,295.125,NA,NA,NA,NA,NA
,14/5/09,272.4583333,NA,NA,NA,NA,NA
,15/5/09,266.2083333,NA,NA,NA,NA,NA
,16/5/09,245.2083333,NA,NA,NA,NA,NA
,17/5/09,243.375,NA,NA,NA,NA,NA
,18/5/09,266.8333333,NA,NA,NA,NA,NA
,19/5/09,259.5416667,NA,NA,NA,NA,NA
,20/5/09,267.5,NA,NA,NA,NA,NA
,21/5/09,258.0416667,NA,NA,NA,NA,NA
,22/5/09,250.4166667,NA,NA,NA,NA,NA
,23/5/09,222.4583333,NA,NA,NA,NA,NA
,24/5/09,217.9166667,NA,NA,NA,NA,NA
,25/5/09,227.125,NA,NA,NA,NA,NA
,26/5/09,257.25,NA,NA,NA,NA,NA
,27/5/09,258.7083333,NA,NA,NA,NA,NA
,28/5/09,268.9166667,NA,NA,NA,NA,NA
,29/5/09,279.0416667,NA,NA,NA,NA,NA
,30/5/09,257.0833333,NA,NA,NA,NA,NA
,31/5/09,247.25,NA,NA,NA,NA,NA
,1/6/09,263,NA,NA,NA,NA,NA
,2/6/09,267.9583333,NA,NA,NA,NA,NA
,3/6/09,275.9583333,NA,NA,NA,NA,NA
,4/6/09,262.9583333,NA,NA,NA,NA,NA
,5/6/09,252.25,NA,NA,NA,NA,NA
,6/6/09,228.4166667,NA,NA,NA,NA,NA
,7/6/09,228.3333333,NA,NA,NA,NA,NA
,8/6/09,250.7916667,NA,NA,NA,NA,NA
,9/6/09,253.625,NA,NA,NA,NA,NA
,10/6/09,254.7083333,NA,NA,NA,NA,NA
,11/6/09,259.9583333,NA,NA,NA,NA,NA
,12/6/09,255.875,NA,NA,NA,NA,NA
,13/6/09,238.6666667,NA,NA,NA,NA,NA
,14/6/09,235.75,NA,NA,NA,NA,NA
,15/6/09,256.7083333,NA,NA,NA,NA,NA
,16/6/09,252.2083333,NA,NA,NA,NA,NA
,17/6/09,254,NA,NA,NA,NA,NA
,18/6/09,253.125,NA,NA,NA,NA,NA
,19/6/09,245.625,NA,NA,NA,NA,NA
,20/6/09,221.75,NA,NA,NA,NA,NA
,21/6/09,221.125,NA,NA,NA,NA,NA
,22/6/09,243.0416667,NA,NA,NA,NA,NA
,23/6/09,252.2083333,NA,NA,NA,NA,NA
,24/6/09,235.8333333,NA,NA,NA,NA,NA
,25/6/09,251.4166667,NA,NA,NA,NA,NA
,26/6/09,249.25,NA,NA,NA,NA,NA
,27/6/09,235.7916667,NA,NA,NA,NA,NA
,28/6/09,228.5416667,NA,NA,NA,NA,NA
,29/6/09,255.625,NA,NA,NA,NA,NA
,30/6/09,260.125,NA,NA,NA,NA,NA
,1/7/09,263.5833333,NA,NA,NA,NA,NA
,2/7/09,277,NA,NA,NA,NA,NA
,3/7/09,266.5416667,NA,NA,NA,NA,NA
,4/7/09,243.5833333,NA,NA,NA,NA,NA
,5/7/09,232.125,NA,NA,NA,NA,NA
,6/7/09,244.6666667,NA,NA,NA,NA,NA
,7/7/09,246.375,NA,NA,NA,NA,NA
,8/7/09,248.375,NA,NA,NA,NA,NA
,9/7/09,248.2916667,NA,NA,NA,NA,NA
,10/7/09,255.7083333,NA,NA,NA,NA,NA
,11/7/09,231.8333333,NA,NA,NA,NA,NA
,12/7/09,222.8333333,NA,NA,NA,NA,NA
,13/7/09,251.7083333,NA,NA,NA,NA,NA
,14/7/09,254.4583333,NA,NA,NA,NA,NA
,15/7/09,264.2916667,NA,NA,NA,NA,NA
,16/7/09,278.1666667,NA,NA,NA,NA,NA
,17/7/09,281.4583333,NA,NA,NA,NA,NA
,18/7/09,244,NA,NA,NA,NA,NA
,19/7/09,232.0416667,NA,NA,NA,NA,NA
,20/7/09,268.4166667,NA,NA,NA,NA,NA
,21/7/09,277.1666667,NA,NA,NA,NA,NA
,22/7/09,269.9583333,NA,NA,NA,NA,NA
,23/7/09,263.4166667,NA,NA,NA,NA,NA
,24/7/09,262.4583333,NA,NA,NA,NA,NA
,25/7/09,261.5416667,NA,NA,NA,NA,NA
,26/7/09,264.75,NA,NA,NA,NA,NA
,27/7/09,313.9583333,NA,NA,NA,NA,NA
,28/7/09,325.625,NA,NA,NA,NA,NA
,29/7/09,331.5833333,NA,NA,NA,NA,NA
,30/7/09,305.5416667,NA,NA,NA,NA,NA
,31/7/09,283.375,NA,NA,NA,NA,NA
,1/8/09,261.0833333,NA,NA,NA,NA,NA
,2/8/09,257.2083333,NA,NA,NA,NA,NA
,3/8/09,278.0833333,NA,NA,NA,NA,NA
,4/8/09,265.8333333,NA,NA,NA,NA,NA
,5/8/09,259.8333333,NA,NA,NA,NA,NA
,6/8/09,249.9583333,NA,NA,NA,NA,NA
,7/8/09,241.9583333,NA,NA,NA,NA,NA
,8/8/09,225.7083333,NA,NA,NA,NA,NA
,9/8/09,241.375,NA,NA,NA,NA,NA
,10/8/09,270.3333333,NA,NA,NA,NA,NA
,11/8/09,261.375,NA,NA,NA,NA,NA
,12/8/09,265.5833333,NA,NA,NA,NA,NA
,13/8/09,253.7916667,NA,NA,NA,NA,NA
,14/8/09,234.0416667,NA,NA,NA,NA,NA
,15/8/09,224.125,NA,NA,NA,NA,NA
,16/8/09,224.7083333,NA,NA,NA,NA,NA
,17/8/09,261.75,NA,NA,NA,NA,NA
,18/8/09,284.5416667,NA,NA,NA,NA,NA
,19/8/09,302.2916667,NA,NA,NA,NA,NA
,20/8/09,279.6666667,NA,NA,NA,NA,NA
