"","date","MW","city","cluster"
"1097",2013-01-01,-2.35246382843914,"Abidjan","1"
"1098",2013-01-02,-0.873756707034235,"Abidjan","1"
"1099",2013-01-03,-0.0601955883367457,"Abidjan","1"
"1100",2013-01-04,-0.0456068360142467,"Abidjan","1"
"1101",2013-01-05,-0.833741658593669,"Abidjan","1"
"1102",2013-01-06,-0.702681388811179,"Abidjan","1"
"1103",2013-01-07,-0.541667189566079,"Abidjan","1"
"1104",2013-01-08,-0.509381392719296,"Abidjan","1"
"1105",2013-01-09,-0.430625461780351,"Abidjan","1"
"1106",2013-01-10,-0.110619138056988,"Abidjan","1"
"1107",2013-01-11,0.388222864748905,"Abidjan","1"
"1108",2013-01-12,0.43224706592742,"Abidjan","1"
"1109",2013-01-13,0.224377760518718,"Abidjan","1"
"1110",2013-01-14,0.211325007415712,"Abidjan","1"
"1111",2013-01-15,0.203664454238578,"Abidjan","1"
"1112",2013-01-16,0.276264722359592,"Abidjan","1"
"1113",2013-01-17,0.45320276200978,"Abidjan","1"
"1114",2013-01-18,0.850968237349165,"Abidjan","1"
"1115",2013-01-19,0.836904446798735,"Abidjan","1"
"1116",2013-01-20,0.664172582319853,"Abidjan","1"
"1117",2013-01-21,0.737213559088753,"Abidjan","1"
"1118",2013-01-22,0.882489274998251,"Abidjan","1"
"1119",2013-01-23,0.862203715333766,"Abidjan","1"
"1120",2013-01-24,0.865962700798387,"Abidjan","1"
"1121",2013-01-25,1.15548235592264,"Abidjan","1"
"1122",2013-01-26,0.957980073298999,"Abidjan","1"
"1123",2013-01-27,0.518765949931729,"Abidjan","1"
"1124",2013-01-28,0.487412122246698,"Abidjan","1"
"1125",2013-01-29,0.679664787277707,"Abidjan","1"
"1126",2013-01-30,0.695996931207427,"Abidjan","1"
"1127",2013-01-31,0.82327099526187,"Abidjan","1"
"1128",2013-02-01,1.07717390858566,"Abidjan","1"
"1129",2013-02-02,0.918948688394987,"Abidjan","1"
"1130",2013-02-03,0.625475197731287,"Abidjan","1"
"1131",2013-02-04,0.570173284745186,"Abidjan","1"
"1132",2013-02-05,0.591426930642863,"Abidjan","1"
"1133",2013-02-06,0.70087618832119,"Abidjan","1"
"1134",2013-02-07,0.863758282060812,"Abidjan","1"
"1135",2013-02-08,1.08133243839029,"Abidjan","1"
"1136",2013-02-09,0.919383909155551,"Abidjan","1"
"1137",2013-02-10,0.615356065096563,"Abidjan","1"
"1138",2013-02-11,0.557942489638175,"Abidjan","1"
"1139",2013-02-12,0.697823904976791,"Abidjan","1"
"1140",2013-02-13,0.819410777616807,"Abidjan","1"
"1141",2013-02-14,1.04145991324358,"Abidjan","1"
"1142",2013-02-15,1.35544790663004,"Abidjan","1"
"1143",2013-02-16,1.20319133441275,"Abidjan","1"
"1144",2013-02-17,0.831344055643383,"Abidjan","1"
"1145",2013-02-18,0.779812830228019,"Abidjan","1"
"1146",2013-02-19,0.755053576988737,"Abidjan","1"
"1147",2013-02-20,0.752328232877086,"Abidjan","1"
"1148",2013-02-21,0.918492488965103,"Abidjan","1"
"1149",2013-02-22,1.18942285506387,"Abidjan","1"
"1150",2013-02-23,0.955163309469206,"Abidjan","1"
"1151",2013-02-24,0.587029854867953,"Abidjan","1"
"1152",2013-02-25,0.528027559720883,"Abidjan","1"
"1153",2013-02-26,0.557123864688642,"Abidjan","1"
"1154",2013-02-27,0.619080105955673,"Abidjan","1"
"1155",2013-02-28,0.90659880136827,"Abidjan","1"
"1156",2013-03-01,1.23651741448796,"Abidjan","1"
"1157",2013-03-02,1.10959630302591,"Abidjan","1"
"1158",2013-03-03,0.743969422940356,"Abidjan","1"
"1159",2013-03-04,0.687687555656085,"Abidjan","1"
"1160",2013-03-05,0.572382951606686,"Abidjan","1"
"1161",2013-03-06,0.601116478973622,"Abidjan","1"
"1162",2013-03-07,0.782261806581558,"Abidjan","1"
"1163",2013-03-08,1.20289211366143,"Abidjan","1"
"1164",2013-03-09,1.08077812511259,"Abidjan","1"
"1165",2013-03-10,0.829510721798568,"Abidjan","1"
"1166",2013-03-11,0.828214458447588,"Abidjan","1"
"1167",2013-03-12,0.890699032726296,"Abidjan","1"
"1168",2013-03-13,0.915645276400654,"Abidjan","1"
"1169",2013-03-14,1.13722179903472,"Abidjan","1"
"1170",2013-03-15,1.45744989264782,"Abidjan","1"
"1171",2013-03-16,1.3022441339248,"Abidjan","1"
"1172",2013-03-17,0.96152319684049,"Abidjan","1"
"1173",2013-03-18,0.85806135877378,"Abidjan","1"
"1174",2013-03-19,0.830200147742583,"Abidjan","1"
"1175",2013-03-20,0.866305697800152,"Abidjan","1"
"1176",2013-03-21,0.990124201183767,"Abidjan","1"
"1177",2013-03-22,1.07985500882605,"Abidjan","1"
"1178",2013-03-23,0.881306988137601,"Abidjan","1"
"1179",2013-03-24,0.578935683826672,"Abidjan","1"
"1180",2013-03-25,0.484872730121633,"Abidjan","1"
"1181",2013-03-26,0.439571121340672,"Abidjan","1"
"1182",2013-03-27,0.569883943219518,"Abidjan","1"
"1183",2013-03-28,0.590465536896395,"Abidjan","1"
"1184",2013-03-29,0.707107135933798,"Abidjan","1"
"1185",2013-03-30,0.559720562531485,"Abidjan","1"
"1186",2013-03-31,0.305815465732619,"Abidjan","1"
"1187",2013-04-01,0.0597528045205129,"Abidjan","1"
"1188",2013-04-02,0.226330461362108,"Abidjan","1"
"1189",2013-04-03,0.389681842558593,"Abidjan","1"
"1190",2013-04-04,0.606180539932184,"Abidjan","1"
"1191",2013-04-05,0.960591707333591,"Abidjan","1"
"1192",2013-04-06,1.01004238511131,"Abidjan","1"
"1193",2013-04-07,0.753408930227229,"Abidjan","1"
