Date,Forecast,Actual,Lo80,Hi80,Lo95,Hi95
6/21/14,NA,374.3270082,NA,NA,NA,NA
6/22/14,NA,357.4382999,NA,NA,NA,NA
6/23/14,NA,411.0016957,NA,NA,NA,NA
6/24/14,NA,421.2426332,NA,NA,NA,NA
6/25/14,NA,409.3614582,NA,NA,NA,NA
6/26/14,NA,419.2539665,NA,NA,NA,NA
6/27/14,NA,411.1394874,NA,NA,NA,NA
6/28/14,NA,427.261655,NA,NA,NA,NA
6/29/14,NA,380.5638714,NA,NA,NA,NA
6/30/14,NA,404.8597565,NA,NA,NA,NA
7/1/14,NA,420.7127517,NA,NA,NA,NA
7/2/14,NA,429.2059665,NA,NA,NA,NA
7/3/14,NA,434.7958624,NA,NA,NA,NA
7/4/14,NA,423.6978207,NA,NA,NA,NA
7/5/14,NA,402.1358415,NA,NA,NA,NA
7/6/14,NA,382.2019249,NA,NA,NA,NA
7/7/14,NA,423.9621332,NA,NA,NA,NA
7/8/14,NA,425.2186332,NA,NA,NA,NA
7/9/14,NA,427.6546974,NA,NA,NA,NA
7/10/14,NA,431.0353009,NA,NA,NA,NA
7/11/14,NA,430.6175564,NA,NA,NA,NA
7/12/14,NA,407.9293634,NA,NA,NA,NA
7/13/14,NA,400.1695782,NA,NA,NA,NA
7/14/14,NA,431.822029,NA,NA,NA,NA
7/15/14,NA,433.6857165,NA,NA,NA,NA
7/16/14,NA,435.6607165,NA,NA,NA,NA
7/17/14,NA,421.1950915,NA,NA,NA,NA
7/18/14,NA,420.5516332,NA,NA,NA,NA
7/19/14,NA,387.3381058,NA,NA,NA,NA
7/20/14,NA,369.9338832,NA,NA,NA,NA
7/21/14,NA,421.5107773,NA,NA,NA,NA
7/22/14,NA,425.5679167,NA,NA,NA,NA
7/23/14,NA,417.6768333,NA,NA,NA,NA
7/24/14,NA,426.9960833,NA,NA,NA,NA
7/25/14,NA,428.47375,NA,NA,NA,NA
7/26/14,NA,421.5654167,NA,NA,NA,NA
7/27/14,NA,389.7437917,NA,NA,NA,NA
7/28/14,NA,416.7983333,NA,NA,NA,NA
7/29/14,NA,380.2777083,NA,NA,NA,NA
7/30/14,NA,414.5066056,NA,NA,NA,NA
7/31/14,NA,402.4106523,NA,NA,NA,NA
8/1/14,NA,409.9413767,NA,NA,NA,NA
8/2/14,NA,386.3826019,NA,NA,NA,NA
8/3/14,NA,369.1463207,NA,NA,NA,NA
8/4/14,NA,418.2351749,NA,NA,NA,NA
8/5/14,NA,428.2871124,NA,NA,NA,NA
8/6/14,NA,385.722319,NA,NA,NA,NA
8/7/14,NA,409.5400017,NA,NA,NA,NA
8/8/14,NA,418.1086749,NA,NA,NA,NA
8/9/14,NA,390.1127999,NA,NA,NA,NA
8/10/14,NA,377.089904,NA,NA,NA,NA
8/11/14,NA,412.4201749,NA,NA,NA,NA
8/12/14,NA,412.4021499,NA,NA,NA,NA
8/13/14,NA,409.9990885,NA,NA,NA,NA
8/14/14,NA,413.9779457,NA,NA,NA,NA
8/15/14,NA,360.2314874,NA,NA,NA,NA
8/16/14,NA,362.215654,NA,NA,NA,NA
8/17/14,NA,367.4318624,NA,NA,NA,NA
8/18/14,NA,398.2975082,NA,NA,NA,NA
8/19/14,NA,398.3081228,NA,NA,NA,NA
8/20/14,NA,398.6043832,NA,NA,NA,NA
8/21/14,NA,410.4903415,NA,NA,NA,NA
8/22/14,NA,407.8152986,NA,NA,NA,NA
8/23/14,NA,362.5616058,NA,NA,NA,NA
8/24/14,NA,340.1173832,NA,NA,NA,NA
8/25/14,NA,405.422029,NA,NA,NA,NA
8/26/14,NA,420.5487019,NA,NA,NA,NA
8/27/14,NA,419.3867165,NA,NA,NA,NA
8/28/14,NA,380.3208624,NA,NA,NA,NA
8/29/14,NA,412.0906332,NA,NA,NA,NA
8/30/14,NA,384.5987165,NA,NA,NA,NA
8/31/14,NA,364.5790082,NA,NA,NA,NA
9/1/14,NA,392.6910499,NA,NA,NA,NA
9/2/14,NA,417.9125082,NA,NA,NA,NA
9/3/14,NA,422.7174665,NA,NA,NA,NA
9/4/14,NA,425.3677582,NA,NA,NA,NA
9/5/14,NA,422.9166124,NA,NA,NA,NA
9/6/14,NA,382.4346749,NA,NA,NA,NA
9/7/14,NA,376.7193207,NA,NA,NA,NA
9/8/14,NA,422.621779,NA,NA,NA,NA
9/9/14,NA,406.5499532,NA,NA,NA,NA
9/10/14,NA,380.5612165,NA,NA,NA,NA
9/11/14,NA,398.9653624,NA,NA,NA,NA
9/12/14,NA,411.4653624,NA,NA,NA,NA
9/13/14,NA,384.5102582,NA,NA,NA,NA
9/14/14,NA,378.4609457,NA,NA,NA,NA
9/15/14,NA,408.6179874,NA,NA,NA,NA
9/16/14,NA,407.066779,NA,NA,NA,NA
9/17/14,NA,418.9039457,NA,NA,NA,NA
9/18/14,NA,420.2364249,NA,NA,NA,NA
9/19/14,NA,382.7736124,NA,NA,NA,NA
9/20/14,NA,356.248154,NA,NA,NA,NA
9/21/14,NA,347.1722165,NA,NA,NA,NA
9/22/14,NA,386.2258832,NA,NA,NA,NA
9/23/14,NA,397.2488415,NA,NA,NA,NA
9/24/14,NA,417.177279,NA,NA,NA,NA
9/25/14,NA,418.7741124,NA,NA,NA,NA
9/26/14,NA,407.981279,NA,NA,NA,NA
9/27/14,NA,389.2046124,NA,NA,NA,NA
9/28/14,NA,380.614404,NA,NA,NA,NA
9/29/14,NA,426.9665707,NA,NA,NA,NA
9/30/14,NA,428.2895082,NA,NA,NA,NA
10/1/14,NA,430.6554665,NA,NA,NA,NA
10/2/14,NA,425.6459874,NA,NA,NA,NA
10/3/14,NA,420.2120499,NA,NA,NA,NA
10/4/14,NA,385.9162999,NA,NA,NA,NA
10/5/14,NA,369.9489874,NA,NA,NA,NA
10/6/14,NA,379.0712999,NA,NA,NA,NA
10/7/14,NA,416.2764457,NA,NA,NA,NA
10/8/14,NA,421.9550499,NA,NA,NA,NA
10/9/14,NA,426.9629457,NA,NA,NA,NA
10/10/14,NA,421.906404,NA,NA,NA,NA
10/11/14,NA,398.5832582,NA,NA,NA,NA
10/12/14,NA,388.8206332,NA,NA,NA,NA
10/13/14,NA,431.9436124,NA,NA,NA,NA
10/14/14,NA,439.3461332,NA,NA,NA,NA
10/15/14,NA,448.944279,NA,NA,NA,NA
10/16/14,NA,447.4051749,NA,NA,NA,NA
10/17/14,NA,438.641654,NA,NA,NA,NA
10/18/14,NA,409.8619874,NA,NA,NA,NA
10/19/14,NA,392.918279,NA,NA,NA,NA
10/20/14,NA,430.4764457,NA,NA,NA,NA
10/21/14,NA,437.2865082,NA,NA,NA,NA
10/22/14,NA,435.6784624,NA,NA,NA,NA
10/23/14,NA,448.3609249,NA,NA,NA,NA
10/24/14,NA,436.4140915,NA,NA,NA,NA
10/25/14,NA,412.6864457,NA,NA,NA,NA
10/26/14,NA,392.6697374,NA,NA,NA,NA
10/27/14,NA,435.6582999,NA,NA,NA,NA
10/28/14,NA,444.9747582,NA,NA,NA,NA
10/29/14,NA,432.6743832,NA,NA,NA,NA
10/30/14,NA,422.7606957,NA,NA,NA,NA
10/31/14,NA,412.904654,NA,NA,NA,NA
11/1/14,NA,371.513654,NA,NA,NA,NA
11/2/14,NA,360.3098207,NA,NA,NA,NA
11/3/14,NA,386.5408207,NA,NA,NA,NA
11/4/14,NA,366.7284457,NA,NA,NA,NA
11/5/14,NA,408.2888624,NA,NA,NA,NA
11/6/14,NA,410.0716749,NA,NA,NA,NA
11/7/14,NA,406.3951332,NA,NA,NA,NA
11/8/14,NA,377.600529,NA,NA,NA,NA
11/9/14,NA,366.459279,NA,NA,NA,NA
11/10/14,NA,405.9893832,NA,NA,NA,NA
11/11/14,NA,405.8969874,NA,NA,NA,NA
11/12/14,NA,405.2016957,NA,NA,NA,NA
11/13/14,NA,396.1056124,NA,NA,NA,NA
11/14/14,NA,399.0992165,NA,NA,NA,NA
11/15/14,NA,378.9779874,NA,NA,NA,NA
11/16/14,NA,360.943654,NA,NA,NA,NA
11/17/14,NA,400.801904,NA,NA,NA,NA
11/18/14,NA,393.3790082,NA,NA,NA,NA
11/19/14,NA,388.4697165,NA,NA,NA,NA
11/20/14,NA,383.7744665,NA,NA,NA,NA
11/21/14,NA,376.6400915,NA,NA,NA,NA
11/22/14,NA,353.2131915,NA,NA,NA,NA
11/23/14,NA,332.0987165,NA,NA,NA,NA
11/24/14,NA,360.6413207,NA,NA,NA,NA
11/25/14,NA,377.5688624,NA,NA,NA,NA
11/26/14,NA,386.593654,NA,NA,NA,NA
11/27/14,NA,372.7940707,NA,NA,NA,NA
11/28/14,NA,354.3728332,NA,NA,NA,NA
11/29/14,NA,322.736529,NA,NA,NA,NA
11/30/14,NA,307.5105915,NA,NA,NA,NA
12/1/14,NA,338.2682235,NA,NA,NA,NA
12/2/14,NA,337.0245707,NA,NA,NA,NA
12/3/14,NA,341.9769457,NA,NA,NA,NA
12/4/14,NA,353.140654,NA,NA,NA,NA
12/5/14,NA,358.4879874,NA,NA,NA,NA
12/6/14,NA,335.4856957,NA,NA,NA,NA
12/7/14,NA,322.648779,NA,NA,NA,NA
12/8/14,NA,352.078529,NA,NA,NA,NA
12/9/14,NA,353.796654,NA,NA,NA,NA
12/10/14,NA,342.2893207,NA,NA,NA,NA
12/11/14,NA,305.0806332,NA,NA,NA,NA
12/12/14,NA,316.4807165,NA,NA,NA,NA
12/13/14,NA,296.9631686,NA,NA,NA,NA
12/14/14,NA,293.5897582,NA,NA,NA,NA
12/15/14,NA,313.9726749,NA,NA,NA,NA
12/16/14,NA,325.0665082,NA,NA,NA,NA
12/17/14,NA,324.1363207,NA,NA,NA,NA
12/18/14,NA,321.7959665,NA,NA,NA,NA
12/19/14,NA,319.2894874,NA,NA,NA,NA
12/20/14,NA,305.2626749,NA,NA,NA,NA
12/21/14,NA,299.1475499,NA,NA,NA,NA
12/22/14,NA,323.635279,NA,NA,NA,NA
12/23/14,NA,327.7230082,NA,NA,NA,NA
12/24/14,NA,332.7053832,NA,NA,NA,NA
12/25/14,NA,321.9488832,NA,NA,NA,NA
12/26/14,NA,347.8091957,NA,NA,NA,NA
12/27/14,NA,332.976904,NA,NA,NA,NA
12/28/14,NA,299.9442165,NA,NA,NA,NA
12/29/14,NA,309.3874457,NA,NA,NA,NA
12/30/14,NA,315.0162165,NA,NA,NA,NA
12/31/14,NA,310.3618207,NA,NA,NA,NA
1/1/15,284.5194495,NA,257.9310512,311.1078479,243.8560034,325.1828957
1/2/15,299.2912868,NA,270.9365426,327.6460309,255.9264477,342.6561258
1/3/15,309.7507398,NA,279.7334097,339.7680699,263.8431949,355.6582846
1/4/15,310.72443,NA,279.1318881,342.3169718,262.4078067,359.0410532
1/5/15,310.0490641,NA,276.9562055,343.1419226,259.4379043,360.6602238
1/6/15,323.4043551,NA,288.8763102,357.9323999,270.5982674,376.2104428
1/7/15,325.4360657,NA,289.5301543,361.3419771,270.522713,380.3494184
1/8/15,328.2635813,NA,291.0307589,365.4964037,271.3208933,385.2062693
1/9/15,332.4295312,NA,293.9154863,370.9435761,273.5273824,391.3316799
1/10/15,322.5433861,NA,282.7893895,362.2973827,261.7448949,383.3418773
1/11/15,311.3525009,NA,270.3960748,352.308927,248.7150525,373.9899493
1/12/15,311.0604534,NA,268.9359068,353.185,246.6365188,375.484388
1/13/15,320.6447476,NA,277.3836101,363.9058851,254.4825473,386.806948
1/14/15,317.5214288,NA,273.1528068,361.8900507,249.6654772,385.3773803
1/15/15,342.7467578,NA,297.2976302,388.1958854,273.2383153,412.2552003
1/16/15,345.5654908,NA,299.0609556,392.070026,274.4429418,416.6880398
1/17/15,334.7963322,NA,287.2598159,382.3328486,262.0955042,407.4971602
1/18/15,321.1650675,NA,272.6185024,369.7116325,246.9195033,395.4106316
1/19/15,309.0841762,NA,259.5481533,358.6201991,233.3253667,384.8429856
1/20/15,320.7478925,NA,270.2417923,371.2539927,243.5054779,397.9903072
1/21/15,319.2768042,NA,267.8189112,370.7346971,240.5787481,397.9748602
1/22/15,315.8546503,NA,263.4622526,368.2470481,235.7273926,395.9819081
1/23/15,305.8065556,NA,252.4960319,359.1170792,224.2751454,387.3379657
1/24/15,296.1376121,NA,241.9245092,350.350715,213.2258262,379.0493981
1/25/15,289.8183713,NA,234.7174719,344.9192706,205.5488177,374.0879248
1/26/15,286.8630413,NA,230.8884247,342.8376579,201.2572526,372.4688301
1/27/15,307.7840228,NA,250.949119,364.6189267,220.8625383,394.7055074
1/28/15,311.0442382,NA,253.3618761,368.7266002,222.8266782,399.2617981
1/29/15,319.8250721,NA,261.3075237,378.3426206,230.3302047,409.3199395
1/30/15,320.5401816,NA,261.1992002,379.881163,229.7859822,411.294381
1/31/15,319.3506583,NA,259.1975149,379.5038017,227.3543643,411.3469523
2/1/15,311.5648966,NA,250.6104115,372.5193817,218.3430562,404.7867369
2/2/15,304.0617555,NA,242.3163278,365.8071832,209.6302728,398.4932382
2/3/15,316.9891055,NA,254.4627396,379.5154714,221.3632808,412.6149301
2/4/15,315.8855951,NA,252.5879251,379.183265,219.0801626,412.6910275
2/5/15,319.9478317,NA,255.8881437,384.0075196,221.9769934,417.9186699
2/6/15,318.7839159,NA,253.9711686,383.5966631,219.6613727,417.906459
2/7/15,313.605768,NA,248.0486113,379.1629248,213.3447489,413.8667872
2/8/15,305.8963375,NA,239.6031298,372.1895452,204.5096255,407.2830495
2/9/15,291.8644743,NA,224.8432987,358.8856499,189.3644315,394.3645172
2/10/15,299.2994732,NA,231.5581522,367.0407942,195.698063,402.9008834
2/11/15,307.972239,NA,239.5183483,376.4261298,203.2810474,412.6634307
2/12/15,305.3645411,NA,236.205422,374.5236601,199.5947958,411.1342863
2/13/15,312.499675,NA,242.6424467,382.3569033,205.6622639,419.3370862
2/14/15,313.0655979,NA,242.5171682,383.6140276,205.1710854,420.9601104
2/15/15,296.9527514,NA,225.7198269,368.1856759,188.0113945,405.8941083
2/16/15,275.2154118,NA,203.3045077,347.1263158,165.2371746,385.1936489
2/17/15,290.4395689,NA,217.8570179,363.0221198,179.4341363,401.4450014
2/18/15,292.7248583,NA,219.4768187,365.9728979,180.7016488,404.7480678
2/19/15,297.3165339,NA,223.4089978,371.22407,184.2847116,410.3483563
2/20/15,297.028507,NA,222.4673074,371.5897066,182.9969926,411.0600214
2/21/15,297.9777304,NA,222.7685483,373.1869125,182.9552122,413.0002486
2/22/15,296.3210112,NA,220.4693819,372.1726405,180.3159549,412.3260676
2/23/15,292.3434841,NA,215.8548035,368.8321647,175.3641419,409.3228263
2/24/15,305.4534738,NA,228.3330041,382.5739435,187.5078935,423.3990541
2/25/15,308.5219608,NA,230.7748358,386.2690857,189.617994,427.4259276
2/26/15,310.3046032,NA,231.9358337,388.6733727,190.4499131,430.1592933
2/27/15,302.1717438,NA,223.1862222,381.1572654,181.3738128,422.9696748
2/28/15,312.342433,NA,232.744938,391.939928,190.6085694,434.0762966
3/1/15,305.0703538,NA,224.8655547,385.2751529,182.4076987,427.7330089
3/2/15,299.2263148,NA,218.4187756,380.033854,175.6418483,422.8107813
3/3/15,316.4177997,NA,235.011983,397.8236164,191.9183468,440.9172526
3/4/15,316.7844036,NA,234.7846745,398.7841327,191.3766399,442.1921672
3/5/15,320.8105935,NA,238.2212227,403.3999643,194.5010508,447.1201363
3/6/15,314.5191995,NA,231.344367,397.694032,187.3142703,441.7241286
3/7/15,326.6876702,NA,242.9314684,410.4438721,198.5936133,454.7817271
3/8/15,322.0972727,NA,237.7637091,406.4308362,193.1202173,451.074328
3/9/15,313.3678934,NA,228.4608941,398.2748927,183.5138437,443.2219431
3/10/15,333.131479,NA,247.6548908,418.6080672,202.4063183,463.8566397
3/11/15,333.4149485,NA,247.372542,419.457355,201.8244434,465.0054536
3/12/15,341.3761921,NA,254.7716639,427.9807203,208.925996,473.8263882
3/13/15,343.939016,NA,256.7759911,431.1020408,210.634673,477.2433589
3/14/15,355.0641017,NA,267.3461361,442.7820673,220.9110501,489.2171533
3/15/15,347.8937637,NA,259.6243461,436.1631813,212.897339,482.8901884
3/16/15,340.3954131,NA,251.5779673,429.2128588,204.5608516,476.2299745
3/17/15,352.8281649,NA,263.4660518,442.190278,216.1606066,489.4957232
3/18/15,351.3276739,NA,261.4241931,441.2311547,213.8321652,488.8231825
3/19/15,350.4783911,NA,260.0367831,440.919999,212.1598879,488.7968942
3/20/15,353.5852069,NA,262.6086548,444.561759,214.4485772,492.7218366
3/21/15,355.8169871,NA,264.3086179,447.3253562,215.8670134,495.7669607
3/22/15,344.8076589,NA,252.7705457,436.8447722,204.0490409,485.5662769
3/23/15,324.0103152,NA,231.4474781,416.5731522,182.447672,465.5729583
3/24/15,331.6298346,NA,238.5442428,424.7154264,189.2677071,473.9919621
3/25/15,336.5788843,NA,242.9734572,430.1843114,193.4217372,479.7360314
3/26/15,333.60579,NA,239.4833985,427.7281815,189.6580142,477.5535658
3/27/15,331.08349,NA,236.4469581,425.7200219,186.3494043,475.8175758
3/28/15,322.7236742,NA,227.57578,417.8715684,177.2075274,468.239821
3/29/15,307.4274585,NA,211.7709357,403.0839813,161.1334313,453.7214857
3/30/15,303.1560752,NA,206.9936139,399.3185364,156.0882819,450.2238684
3/31/15,316.3469362,NA,219.6811846,413.0126878,168.5094267,464.1844457
4/1/15,318.4302666,NA,221.2638314,415.5967018,169.8270277,467.0335055
4/2/15,322.7426563,NA,225.0781043,420.4072083,173.3776134,472.1076991
4/3/15,321.4975189,NA,223.3373778,419.6576601,171.3745379,471.6204999
4/4/15,293.8212091,NA,195.1679684,392.4744498,142.9440974,444.6983208
4/5/15,300.496736,NA,201.3528482,399.6406238,148.8692443,452.1242278
4/6/15,303.9694271,NA,204.3373084,403.6015459,151.5952506,456.3436036
4/7/15,316.0610615,NA,215.9430927,416.1790303,162.9438415,469.1782816
4/8/15,313.045362,NA,212.4438895,413.6468345,159.1886869,466.9020371
4/9/15,306.9869491,NA,205.9042856,408.0696126,152.3943558,461.5795423
4/10/15,311.0486999,NA,209.4871252,412.6102745,155.7236752,466.3737245
4/11/15,318.8477126,NA,216.8094744,420.8859507,162.793694,474.9017311
4/12/15,306.659289,NA,204.1466038,409.1719742,149.8796662,463.4389117
4/13/15,303.9642555,NA,200.9793089,406.949202,146.4623713,461.4661396
4/14/15,315.0631986,NA,211.6081464,418.5182507,156.84235,473.2840472
4/15/15,336.249743,NA,232.3267118,440.1727741,177.3131823,495.1863037
4/16/15,339.3123327,NA,234.9234205,443.7012449,179.6632684,498.9613971
4/17/15,339.2414704,NA,234.3887471,444.0941938,178.8830683,499.5998726
4/18/15,340.1476044,NA,234.8331126,445.4620962,179.0829883,501.2122205
4/19/15,323.5132538,NA,217.7390094,429.2874981,161.7455068,485.2810008
4/20/15,311.7295169,NA,205.4975097,417.9615241,149.261682,474.1973518
4/21/15,305.2797386,NA,198.5919326,411.9675446,142.1148197,468.4446576
4/22/15,324.2976215,NA,217.1559557,431.4392872,160.4385839,488.156659
4/23/15,331.2416179,NA,223.6480068,438.8352289,166.6913897,495.7918461
4/24/15,337.5752348,NA,229.531569,445.6189007,172.3367072,502.8137625
4/25/15,341.9707112,NA,233.4788576,450.4625649,176.0467394,507.894683
4/26/15,334.9389832,NA,226.0007856,443.8771808,168.3323872,501.5455792
4/27/15,326.7316785,NA,217.3489582,436.1143988,159.4452438,494.0181132
4/28/15,338.1707855,NA,228.3453418,447.9962292,170.2072637,506.1343073
4/29/15,345.7727062,NA,235.5063166,456.0390958,177.1348159,514.4105965
4/30/15,331.6173307,NA,220.9117514,442.3229099,162.3077578,500.9269035
5/1/15,300.8964334,NA,189.7534001,412.0394668,130.9178322,470.8750346
5/2/15,322.3361007,NA,210.7573283,433.9148731,151.6910941,492.9811073
5/3/15,324.7398376,NA,212.7270212,436.752654,153.431018,496.0486572
5/4/15,318.3983653,NA,205.9531803,430.8435504,146.428295,490.3684357
5/5/15,335.2718263,NA,222.3959288,448.1477238,162.6430381,507.9006145
5/6/15,337.1342146,NA,223.829242,450.4391872,163.8492126,510.4192166
5/7/15,346.4260037,NA,232.6935747,460.1584327,172.4872636,520.3647439
5/8/15,350.3413217,NA,236.1830368,464.4996065,175.7512912,524.9313521
5/9/15,347.3510457,NA,232.7684878,461.9336037,172.1121455,522.5899459
5/10/15,342.2812951,NA,227.2760292,457.286561,166.3959189,518.1666713
5/11/15,334.874247,NA,219.4478212,450.3006728,158.3447623,511.4037317
5/12/15,351.0870616,NA,235.241007,466.9331162,173.9158101,528.2583131
5/13/15,360.7553315,NA,244.4911626,477.0195003,182.9446294,538.5660335
5/14/15,348.7084639,NA,232.027679,465.3892487,170.2606026,527.1563251
5/15/15,357.6050122,NA,240.5090936,474.7009307,178.5222587,536.6877656
5/16/15,357.8247758,NA,240.3151901,475.3343615,178.109373,537.5401786
5/17/15,336.4515502,NA,218.5297485,454.3733519,156.1057174,516.797383
5/18/15,321.0164174,NA,202.6838356,439.3489992,140.0423507,501.9904841
5/19/15,344.6947759,NA,225.9528352,463.4367167,163.0946487,526.2949032
5/20/15,338.5501355,NA,219.4002421,457.7000288,156.3260985,520.7741724
5/21/15,354.957925,NA,235.4014711,474.514379,172.1121074,537.8037427
5/22/15,355.8729242,NA,235.9112875,475.8345608,172.407433,539.3384153
5/23/15,363.0761927,NA,242.7107373,483.4416482,178.993114,547.1592714
5/24/15,358.4413805,NA,237.6734566,479.2093045,173.7427794,543.1399817
5/25/15,347.0609378,NA,225.8918821,468.2299934,161.7488586,532.3730169
5/26/15,363.939932,NA,242.3710682,485.5087958,178.0163991,549.8634649
5/27/15,368.6753068,NA,246.7079454,490.6426681,182.1423244,555.2082891
5/28/15,368.2436792,NA,245.8791181,490.6082403,181.1032322,555.3841262
5/29/15,349.8377397,NA,227.077264,472.5982155,162.0917936,537.5836859
5/30/15,371.9715001,NA,248.8163825,495.1266178,183.6220013,560.320999
5/31/15,356.5843063,NA,233.0358073,480.1328052,167.6331826,545.5354299
6/1/15,341.0518612,NA,217.1112295,464.9924929,151.5010222,530.6027001
6/2/15,365.0618282,NA,240.7303006,489.3933559,174.9131655,555.210491
6/3/15,363.7493174,NA,239.0281188,488.4705159,173.0047045,554.4939303
6/4/15,358.7941216,NA,233.6844659,483.9037774,167.4554147,550.1328285
6/5/15,365.488054,NA,239.9911435,490.9849645,173.557092,557.419016
6/6/15,367.3564425,NA,241.4734685,493.2394165,174.8350473,559.8778376
6/7/15,354.4335413,NA,228.1656842,480.7013984,161.3235183,547.5435643
6/8/15,353.9239191,NA,227.2723486,480.5754897,160.227057,547.6207812
6/9/15,349.5346927,NA,222.5005677,476.5688178,155.2527641,543.8166214
6/10/15,384.0159827,NA,256.6004518,511.4315135,189.1507441,578.8812213
6/11/15,385.5947366,NA,257.7989382,513.390535,190.147929,581.0415442
6/12/15,375.1110425,NA,246.9361047,503.2859803,179.0843912,571.1376938
6/13/15,372.2258033,NA,243.6728443,500.7787624,175.6210185,568.8305882
6/14/15,360.0880751,NA,231.1582032,489.017947,162.9068518,557.2692985
6/15/15,363.2110126,NA,233.9053265,492.5166987,165.455031,560.9669942
6/16/15,379.8179644,NA,250.1375532,509.4983757,181.4888903,578.1470386
6/17/15,373.5073648,NA,243.4533081,503.5614214,174.6068493,572.4078803
6/18/15,376.5892078,NA,246.1625762,507.0158394,177.118888,576.0595276
6/19/15,374.7310692,NA,243.9329238,505.5292146,174.6925682,574.7695702
6/20/15,381.1283886,NA,249.9597817,512.2969954,180.5233156,581.7334615
6/21/15,375.9859592,NA,244.4479342,507.5239842,174.81591,577.1560084
6/22/15,364.0021513,NA,232.0957428,495.9085598,162.2687081,565.7355945
6/23/15,396.9980272,NA,264.7242611,529.2717933,194.702759,599.2932954
6/24/15,398.1122744,NA,265.4721682,530.7523807,195.2567374,600.9678115
6/25/15,387.0008131,NA,253.9953757,520.0062505,183.5865502,590.4150759
6/26/15,394.0803786,NA,260.7106108,527.4501465,190.1089205,598.0518368
6/27/15,387.9474517,NA,254.214346,521.6805574,183.4203162,592.4745872
6/28/15,397.6517702,NA,263.5563111,531.7472293,192.570463,602.7330774
6/29/15,359.8203385,NA,225.3635026,494.2771745,154.1863531,565.454324
6/30/15,376.7955382,NA,241.978294,511.6127824,170.6103559,582.9807204
7/1/15,387.0958091,NA,251.9191176,522.2725006,180.3608996,593.8307185
7/2/15,391.7708891,NA,256.2357036,527.3060746,184.4877103,599.0540678
7/3/15,391.9120751,NA,256.0193413,527.8048089,184.0820734,599.7420768
7/4/15,378.1723497,NA,241.9230059,514.4216935,169.7969601,586.5477393
7/5/15,367.5605755,NA,230.9555526,504.1655984,158.6412216,576.4799294
7/6/15,355.0452053,NA,218.085427,492.0049836,145.5832999,564.5071108
7/7/15,380.2347341,NA,242.9211169,517.5483513,170.2316788,590.2377894
7/8/15,381.8525852,NA,244.1860386,519.5191319,171.309771,592.3953995
7/9/15,381.2703984,NA,243.2518248,519.288972,170.1892054,592.3515914
7/10/15,384.6738216,NA,246.3041167,523.0435265,173.0556195,596.2920237
7/11/15,383.9762082,NA,245.2562607,522.6961557,171.8223563,596.1300601
7/12/15,368.1230285,NA,229.0537205,507.1923365,155.4348758,580.8111811
7/13/15,361.199862,NA,221.7820689,500.617655,147.9787474,574.4209765
7/14/15,379.8858236,NA,240.1204144,519.6512328,166.133076,593.6385712
7/15/15,381.0283242,NA,240.9161613,521.1404871,166.7452626,595.3113858
7/16/15,381.0117324,NA,240.5536718,521.469793,166.1996659,595.8237989
7/17/15,368.9157641,NA,228.1126555,509.7188726,153.5759923,584.2555359
7/18/15,371.1710605,NA,230.0237475,512.3183735,155.3048734,587.0372476
7/19/15,354.5809637,NA,213.0902836,496.0716438,138.1896419,570.9722855
7/20/15,347.9904583,NA,206.1572424,489.8236743,131.0752732,564.9056435
7/21/15,383.9896756,NA,241.814749,526.1646021,166.5518892,601.427462
7/22/15,388.2758353,NA,245.7600175,530.7916532,170.3167007,606.23497
7/23/15,383.1242126,NA,240.2683169,525.9801082,164.6449738,601.6034513
7/24/15,392.2706213,NA,249.0754555,535.4657871,173.2725136,611.268729
7/25/15,392.9021884,NA,249.3685543,536.4358224,173.3864382,612.4179386
7/26/15,387.2308077,NA,243.3595016,531.1021137,167.1986327,607.2629826
7/27/15,362.1832708,NA,217.9750834,506.3914581,141.6358804,582.7306611
7/28/15,378.9436601,NA,234.3993766,523.4879435,157.882255,600.0050652
7/29/15,359.5479616,NA,214.6683617,504.4275615,137.9737343,581.1221889
7/30/15,390.701766,NA,245.4876239,535.9159081,168.6159006,612.7876315
7/31/15,383.9278146,NA,238.3798993,529.47573,161.3314871,606.5241422
8/1/15,392.5741678,NA,246.6932429,538.4550927,169.468546,615.6797895
8/2/15,378.4572484,NA,232.2440724,524.6704244,154.8434925,602.0710044
8/3/15,362.1692775,NA,215.6246036,508.7139513,138.0485393,586.2900156
8/4/15,394.4813117,NA,247.6058883,541.3567352,169.8547357,619.1078878
8/5/15,400.4713372,NA,253.2659072,547.6767671,175.3400597,625.6026146
8/6/15,374.4612165,NA,226.9265182,521.9959148,148.8263666,600.0960664
8/7/15,396.4572734,NA,248.59404,544.3205068,170.3199724,622.5945744
8/8/15,396.7149364,NA,248.5238962,544.9059765,170.0762982,623.3535745
8/9/15,374.1123325,NA,225.5942091,522.6304559,146.9734637,601.2512013
8/10/15,369.0238488,NA,220.1793609,517.8683367,141.3858486,596.661849
8/11/15,397.6140045,NA,248.4438662,546.7841427,169.4779649,625.750044
8/12/15,402.4006307,NA,252.9055513,551.89571,173.7676367,631.0336247
8/13/15,403.1263213,NA,253.3070057,552.945637,173.9974507,632.255192
8/14/15,403.5272279,NA,253.3843761,553.6700796,173.9035515,633.1509043
8/15/15,364.3820528,NA,213.9163606,514.8477449,134.2646346,594.499471
