21-01-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
22-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
22-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
22-01-2011,,Other Hydro,,323,73,132,2.30,96,
22-01-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
22-01-2011,,Total J & K,,956,371,422,7.80,325,
22-01-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
22-01-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
22-01-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
23-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
23-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
23-01-2011,,Other Hydro,,323,73,132,2.30,96,
23-01-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
23-01-2011,,Total J & K,,956,371,422,7.80,325,
23-01-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
23-01-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
23-01-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
24-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
24-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
24-01-2011,,Other Hydro,,323,73,132,2.30,96,
24-01-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
24-01-2011,,Total J & K,,956,371,422,7.80,325,
24-01-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
24-01-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
24-01-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
25-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
25-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
25-01-2011,,Other Hydro,,323,73,132,2.30,96,
25-01-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
25-01-2011,,Total J & K,,956,371,422,7.80,325,
25-01-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
25-01-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
25-01-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
26-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
26-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
26-01-2011,,Other Hydro,,323,73,132,2.30,96,
26-01-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
26-01-2011,,Total J & K,,956,371,422,7.80,325,
26-01-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
26-01-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
26-01-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
27-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
27-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
27-01-2011,,Other Hydro,,323,73,132,2.30,96,
27-01-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
27-01-2011,,Total J & K,,956,371,422,7.80,325,
27-01-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
27-01-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
27-01-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
28-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
28-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
28-01-2011,,Other Hydro,,323,73,132,2.30,96,
28-01-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
28-01-2011,,Total J & K,,956,371,422,7.80,325,
28-01-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
28-01-2011,J. Net Inter Regional Exchange [Import (+ve)/Export (-ve)],,,,3794,2832,101.68,4237,
28-01-2011,Total Regional Availability(Gross),,,60823,35705,27887,761.37,31724,
29-01-2011,Name of Reservior,Parameters,Parameters,Present Parameters,Present Parameters,Last Year,Last Year,Last Day,Last Day
29-01-2011,Name of Reservior,FRL(m),MDDL(m),Level(m),Energy(MU),Level(m),Energy(MU),Inflow(m3/sec),Usage(m3/sec)
29-01-2011,,Other Hydro,,323,73,132,2.30,96,
29-01-2011,,Gas/Diesel/Others,,183,0,0,0.00,0,
29-01-2011,,Total J & K,,956,371,422,7.80,325,
29-01-2011,Total State Control Area Generation,,,36770,16904,15655,386.92,16122,
