05-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
05-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
05-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
05-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
05-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
05-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
05-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
05-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
06-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
06-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
06-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
06-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
06-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
06-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
06-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
06-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
06-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
06-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
06-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
06-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
07-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
07-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
07-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
07-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
07-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
07-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
07-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
07-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
07-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
07-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
07-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
07-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
08-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
08-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
08-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
08-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
08-01-2011,Rajasthan,7275,0,-322,616,7011,0,69,698,23.43
08-01-2011,Delhi,3039,0,149,-643,1395,0,-117,-1319,-20.78
08-01-2011,UP,9887,2100,35,749,9385,-370,-141,666,13.90
08-01-2011,Uttarakhand,1558,75,160,460,1098,0,79,395,11.59
08-01-2011,HP,943,0,-87,101,752,0,61,175,5.30
08-01-2011,J&K,1352,100,-196,271,1249,0,-138,241,5.16
08-01-2011,Chandigarh,174,0,-15,0,83,0,-5,0,0.00
08-01-2011,Total,33646,2275,-435,1147,27367,-370,-159,1140,35.54
09-01-2011,State,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Evening Peak(20:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Off Peak(03:00 Hrs) MW,Day Energy (MU)
09-01-2011,State,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,Demand Met (MW),Shortage (MW),UI (MW),OA/PX Transaction,OA/PX Transaction
09-01-2011,Punjab,4968,0,31,-451,3442,0,75,138,-6.46
09-01-2011,Haryana,4449,0,-190,43,2953,0,-42,146,3.39
