01-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
01-01-2011,,Panki TPS,,210,95,86,2.10,88,
01-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
01-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
01-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
01-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
01-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
01-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
02-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
02-01-2011,,Panki TPS,,210,95,86,2.10,88,
02-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
02-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
02-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
02-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
02-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
02-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
03-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
03-01-2011,,Panki TPS,,210,95,86,2.10,88,
03-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
03-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
03-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
03-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
03-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
03-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
04-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
04-01-2011,,Panki TPS,,210,95,86,2.10,88,
04-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
04-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
04-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
04-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
04-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
04-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
05-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
05-01-2011,,Panki TPS,,210,95,86,2.10,88,
05-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
05-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
05-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
05-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
05-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
05-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
06-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
06-01-2011,,Panki TPS,,210,95,86,2.10,88,
06-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
06-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
06-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
06-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
06-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
06-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
07-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
07-01-2011,,Panki TPS,,210,95,86,2.10,88,
07-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
07-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
07-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
07-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
07-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
07-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
08-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
08-01-2011,,Panki TPS,,210,95,86,2.10,88,
08-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
08-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
08-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
08-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
08-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
08-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
09-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
09-01-2011,,Panki TPS,,210,95,86,2.10,88,
09-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
09-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
09-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
09-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
09-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
09-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
10-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
10-01-2011,,Panki TPS,,210,95,86,2.10,88,
10-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
10-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
10-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
10-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
10-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
10-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
11-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
11-01-2011,,Panki TPS,,210,95,86,2.10,88,
11-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
11-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
11-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
11-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
11-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
11-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
12-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
12-01-2011,,Panki TPS,,210,95,86,2.10,88,
12-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
12-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
12-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
12-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
12-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
12-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
13-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
13-01-2011,,Panki TPS,,210,95,86,2.10,88,
13-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
13-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
13-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
13-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
13-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
13-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
14-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
14-01-2011,,Panki TPS,,210,95,86,2.10,88,
14-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
14-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
14-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
14-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
14-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
14-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
15-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
15-01-2011,,Panki TPS,,210,95,86,2.10,88,
15-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
15-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
15-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
15-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
15-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
15-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
16-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
16-01-2011,,Panki TPS,,210,95,86,2.10,88,
16-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
16-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
16-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
16-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
16-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
16-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
17-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
17-01-2011,,Panki TPS,,210,95,86,2.10,88,
17-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
17-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
17-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
17-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
17-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
17-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
18-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
18-01-2011,,Panki TPS,,210,95,86,2.10,88,
18-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
18-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
18-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
18-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
18-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
18-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
19-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
19-01-2011,,Panki TPS,,210,95,86,2.10,88,
19-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
19-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
19-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
19-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
19-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
19-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
20-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
20-01-2011,,Panki TPS,,210,95,86,2.10,88,
20-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
20-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
20-01-2011,Frequency,Frequency,Frequency,Frequency,Average Frequency,Frequency Variation Index,Std. Dev.,Frequency in 15 Min Block,Frequency in 15 Min Block
20-01-2011,Maximum,Maximum,Minimum,Minimum,Average Frequency,Frequency Variation Index,Std. Dev.,Maximum,Minimum
20-01-2011,Freq,Time,Freq,Time,Hz,Frequency Variation Index,Std. Dev.,,
20-01-2011,,Thermal (Total),,8223,5180,5112,117.79,4908,
21-01-2011,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency,% of Time Frequency
21-01-2011,,Panki TPS,,210,95,86,2.10,88,
21-01-2011,,Harduaganj TPS,,665,380,428,9.60,400,
21-01-2011,,Tanda TPS (NTPC),,440,399,401,9.35,390,
