10-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
10-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
10-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
10-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
10-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
11-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
11-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
11-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
11-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
11-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
11-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
11-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
11-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
11-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
11-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
11-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
11-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
12-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
12-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
12-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
12-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
12-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
12-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
12-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
12-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
12-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
12-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
12-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
12-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
13-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
13-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
13-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
13-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
13-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
13-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
13-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
13-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
13-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
13-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
13-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
13-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
14-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
14-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
14-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
14-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
14-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
14-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
14-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
14-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
14-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
14-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
14-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
14-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
15-01-2011,Station,Voltage Level(KV),Maximum,Maximum,Minimum,Minimum,Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time),Voltage(in % of Time)
15-01-2011,Station,Voltage Level(KV),Voltage(kv),Time,Voltage(kv),Time,< 380 KV,< 390 KV,> 420 KV,> 430 KV
15-01-2011,Uttarakhand,Total Hydro,,1303,435,304,9.04,377,,
15-01-2011,,Total Uttarakhand,,1303,435,304,9.04,377,,
15-01-2011,Delhi,Rajghat TPS,,135,52,52,1.39,58,,
15-01-2011,,Delhi Gas Turbine,,282,81,84,1.92,80,,
15-01-2011,,Pragati Gas Turbine,,330,264,269,6.57,274,,
15-01-2011,,Rithala GPS,,95,0,0,0.00,0,,
15-01-2011,,Bawana GPS,,686,0,0,0.00,0,,
15-01-2011,,Badarpur TPS (NTPC),,705,340,350,7.51,313,,
15-01-2011,,Thermal (Total),,2232,737,755,17.38,724,,
15-01-2011,,Total Delhi,,2232,737,755,17.38,724,,
